node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
2202,Wall,333363B7-2F8A-2042-B53F-8212C3A5BD07,1.18,0.02,2.58,MUR - 019,1,11.9,13.38,0.06,13.08,13.4,2.64,,,,,,,,,
2203,Wall,F3980AF5-1008-D64A-90C9-718BD5D337E9,0.60,0.02,0.74,MUR - 020,0,8.9,13.89,1.9,9.5,13.97,2.64,,,,,,,,,
2204,Wall,AEE5F00F-7A53-F344-A109-66EC56149D7A,1.18,0.01,2.68,MUR - 018,1,12.33,13.35,0.01,13.52,13.36,2.68,,,,,,,,,
2205,Wall,0CEB2F56-98A2-9941-B080-1EE9146F3DBA,0.50,0.02,0.81,MUR - 019,0,10.69,13.38,0.08,10.71,13.89,0.89,,,,,,,,,
2206,Wall,89E36E36-4E85-D14C-8022-0DED4DF7E49C,0.56,0.02,0.84,MUR - 019,0,10.09,13.38,0.08,10.11,13.95,0.92,,,,,,,,,
2207,Wall,407012EA-BF17-C842-82E9-9014FC72EC4C,3.90,0.02,0.80,MUR - 019,0,8.28,12.12,-2.2,12.18,12.14,-1.4,,,,,,,,,
2208,Wall,F2B57017-E990-EE49-B846-77B342FB75E0,0.91,0.01,2.49,MUR - 019,1,6.18,13.12,-3.05,7.09,13.13,-0.56,,,,,,,,,
2209,Wall,85DEEC0A-C67E-114C-A143-18286023D75B,0.60,0.02,0.60,MUR - 020,1,13.09,12.14,-2.8,13.11,12.73,-2.2,,,,,,,,,
2210,Wall,8DB7B8BA-F999-C04B-8CA0-1DB09743A01A,0.60,0.02,0.60,MUR - 020,0,13.09,12.74,-2.8,13.11,13.33,-2.2,,,,,,,,,
2211,Wall,7E98F599-1C20-EE4D-A679-0770CA0B8D10,0.60,0.02,0.60,MUR - 020,0,13.09,13.34,-2.8,13.11,13.93,-2.2,,,,,,,,,
2212,Wall,49230E1D-1F12-FB46-8C53-D517A77A8D3F,0.60,0.02,0.60,MUR - 020,0,13.09,13.94,-2.8,13.11,14.53,-2.2,,,,,,,,,
2213,Wall,25C60685-1A89-F34D-85E0-4DFE70F392D4,0.60,0.02,0.60,MUR - 020,0,13.09,14.54,-2.8,13.11,15.13,-2.2,,,,,,,,,
2214,Wall,165DC1A2-13E0-6642-9AB5-51E6BDC336F7,0.60,0.02,0.60,MUR - 020,0,13.09,15.14,-2.8,13.11,15.73,-2.2,,,,,,,,,
2215,Wall,B48C92F0-F2CF-694A-92D7-FFA877C02E17,0.60,0.02,0.60,MUR - 020,0,13.09,15.74,-2.8,13.11,16.33,-2.2,,,,,,,,,
2216,Wall,A229233A-0CDD-324F-88B2-0B4BA99B74B8,0.43,0.02,0.60,MUR - 020,1,13.09,16.34,-2.8,13.11,16.77,-2.2,,,,,,,,,
2217,Wall,D9FFD37E-574D-6943-B2D2-260865BD02F4,0.60,0.06,0.59,MUR - 020,0,13.17,11.54,-1.16,13.23,12.14,-0.57,,,,,,,,,
2218,Wall,F3D53A6F-A361-F848-BA4F-9683CE982F6B,0.53,0.01,2.49,MUR - 019,1,6.18,11.94,-3.05,6.71,11.95,-0.56,,,,,,,,,
2219,Wall,CF3270D7-0E4B-2A43-B996-4BB7AA04A4D4,3.90,0.02,0.85,MUR - 019,0,8.28,12.12,-3.05,12.18,12.14,-2.2,,,,,,,,,
2220,Wall,6B349CD9-300F-5648-979F-46613139A619,3.86,0.02,0.83,MUR - 019,1,8.28,12.12,-1.39,12.18,12.14,-0.56,,,,,,,,,
2221,Wall,CF2FDF39-F805-F64B-B616-2AD74CB6E168,0.15,0.02,2.50,MUR - 019,0,8.28,11.97,-3.05,8.3,12.14,-0.55,,,,,,,,,
2222,Wall,D66E2114-E665-744F-9F48-13A84933254B,9.80,0.42,2.47,MUR - 001,0,8.37,7.29,5.84,8.78,17.09,8.31,,,,,,,,,
2223,Wall,B83DE2F1-7579-A64A-8E5E-E322A9E43B61,0.60,0.02,0.20,MUR - 021,1,11.3,13.0,0.04,11.9,13.08,0.24,,,,,,,,,
2224,Wall,5980C0FD-A3A1-9943-889D-5A8E06B81627,0.65,0.01,2.69,MUR - 064,1,6.3,10.87,0.0,6.31,11.52,2.69,,,,,,,,,
2225,Wall,954FE51E-D41F-3E4A-A154-72958FC7C124,0.00,0.15,0.33,MURO - 010,0,10.0,7.87,3.19,10.26,8.14,3.52,,,,,,,,,
2226,Wall,06751267-86CB-8B4D-9C0E-57BABD8FED3D,0.00,0.15,0.33,MURO - 009,0,10.04,7.83,3.19,10.31,8.09,3.52,,,,,,,,,
2227,Wall,9FE98497-632C-A541-A9F4-C1CB92DA1F0C,0.43,0.02,2.66,MUR - 004,1,7.58,6.98,0.03,7.87,7.31,2.69,,,,,,,,,
2228,Wall,0BF351AC-B12E-4D4E-BF29-E26A9BD716CF,0.20,0.01,2.42,MUR - 006,1,8.37,7.77,3.19,8.38,7.97,5.61,,,,,,,,,
2229,Wall,774A0F1D-C033-F549-B8AA-3D18B3339381,0.68,0.07,2.42,MUR - 026,1,7.55,8.14,3.19,8.08,8.67,5.62,7033F661-6706-0341-86A2-D001D1482D1C,,,,,,,,
2230,Wall,BA728AFE-0CA1-E14A-A2A0-97C486F0EBE0,0.28,0.08,2.42,MUR - 025,1,8.03,7.99,3.19,8.29,8.2,5.62,,,,,,,,,
2231,Wall,712EBC8E-564C-2B4A-B64C-E2B91FC0FC8A,1.28,0.02,2.43,MURO - 011,0,9.92,10.36,3.19,11.2,10.38,5.62,,,,,,,,,
2232,Wall,68E5EA18-2989-C042-8C72-E098846447E1,5.70,0.18,0.04,MUR - 065,1,6.1,5.29,0.75,6.28,10.99,0.79,,,,,,,,,
2233,Wall,624060A3-B905-AB44-9965-51FD7C63EBFB,5.70,0.18,0.04,MUR - 065,0,6.1,5.29,1.24,6.28,10.99,1.28,,,,,,,,,
2234,Wall,48D15335-D3BB-C446-B2EA-2A133C5985AE,2.81,0.02,1.47,MUR - 019,0,13.75,7.37,0.38,13.77,10.18,1.85,,,,,,,,,
2235,Wall,01AD0345-99C4-4048-B279-54A5CFB272BA,0.54,0.12,2.40,MIC - 103,1,8.16,7.23,3.19,8.28,7.77,5.59,,,,,,,,,
2236,Wall,E16DA319-C3C7-244B-BE53-53A28F9EE120,0.93,0.08,2.42,MUR - 024,1,8.27,7.95,3.19,9.03,8.52,5.62,,,,,,,,,
2237,Wall,3351BB47-C5C8-5C4F-8000-87041427D0D8,1.22,0.08,2.42,MUR - 023,1,7.96,8.52,3.19,9.03,9.22,5.62,,,,,,,,,
2238,Wall,9B2780E5-CBCD-8846-9FB2-B2B7B9224E4A,0.04,0.10,2.43,MUR - 007,1,9.87,9.91,3.19,9.91,11.96,5.62,,,,,,,,,
2239,Wall,12BF7772-41AF-E344-A6D6-F41BADA4410D,0.41,0.08,2.42,MUR - 022,1,7.65,8.79,3.19,8.0,9.11,5.62,,,,,,,,,
2240,Wall,4D67E8DB-C44A-5D47-868E-DB7296718E7C,1.00,0.10,2.50,MUR - 019,0,6.33,1.79,-3.05,7.33,1.89,-0.55,,,,,,,,,
2241,Wall,33899433-8D89-5347-BC62-51C42B439006,5.40,0.10,2.50,MUR - 020,0,8.68,1.79,-3.05,14.08,1.89,-0.55,CCDA2014-D463-FB4F-980A-F31E18CE3C14,,,,,,,,
2242,Wall,17364718-021F-E246-BFE3-953B0E5DBA06,1.57,0.02,1.10,MUR - 007,0,14.08,8.51,3.09,15.66,8.53,4.19,,,,,,,,,
2243,Wall,43A6D25C-5A57-9545-9E7F-CCD29E88F4E6,1.22,0.02,1.10,MUR - 008,0,15.66,8.51,3.09,15.68,9.74,4.19,,,,,,,,,
2244,Wall,5E46D4D0-696D-964D-93F3-3602C11B54B2,1.48,0.02,1.10,MUR - 009,0,14.18,15.84,3.09,15.66,15.86,4.19,,,,,,,,,
2245,Wall,5AB9D440-0869-E147-A027-A276B11BA2BC,26.09,0.20,4.25,MUR - 001,0,1.16,-4.55,-3.75,1.51,21.53,0.5,,,,,,,,,
2246,Wall,490D932A-13F5-7D4A-932D-AAAAA6359228,5.53,0.20,4.25,MUR - 002,0,1.04,-10.08,-3.75,1.51,-4.54,0.5,,,,,,,,,
2247,Wall,C90667C5-07D1-3845-BA2C-ADAB783D574B,1.53,0.27,3.05,MUR - 001,0,14.18,1.65,-4.05,15.72,1.92,-1.0,,,,,,,,,
2248,Wall,FFFA3C85-1340-464B-BC55-7AF644975AC8,5.05,0.27,3.05,MUR - 001,1,15.71,1.91,-4.05,15.98,6.96,-1.0,,,,,,,,,
2249,Wall,1A1FAD6F-7DB8-F348-828C-AAE93BF2098B,1.63,0.27,3.05,MUR - 002,1,14.08,6.95,-4.05,15.72,7.22,-1.0,,,,,,,,,
2250,Wall,857BEADE-123D-7140-9E2E-DA5E69C132F1,1.40,0.20,3.48,MUR - 001,0,14.31,2.89,-4.05,14.51,4.29,-0.57,,,,,,,,,
2251,Wall,8BAA61B7-8C9B-5B4F-B47C-9FD06A5F59C2,3.10,0.25,4.00,MUR - 002,1,14.08,16.94,-4.05,17.18,17.19,-0.05,,,,,,,,,
2252,Wall,9DE49FD7-70C6-D549-ACF3-833323BD235D,1.22,0.02,1.10,MUR - 008,0,15.66,12.19,3.09,15.68,13.41,4.19,,,,,,,,,
2253,Wall,F4B35401-18CF-5643-86F5-6C2B60DF9B5B,1.22,0.02,1.10,MUR - 008,0,15.66,14.64,3.09,15.68,15.86,4.19,,,,,,,,,
2254,Wall,7872F8EE-6876-2C46-9B34-FF08E501E5A1,1.22,0.02,1.10,MUR - 008,0,15.66,13.42,3.09,15.68,14.64,4.19,,,,,,,,,
2255,Wall,4411E840-096B-E14F-9288-4B24AE6FD736,0.30,0.00,0.37,MUR - 001,0,14.94,1.69,4.63,14.95,1.99,4.99,,,,,,,,,
2256,Wall,E4ECC19D-75FD-A945-A968-79CDA4483C1C,0.80,0.02,2.73,MUR - 001,0,5.68,5.17,-0.05,6.48,5.19,2.69,,,,,,,,,
2257,Wall,E1DA8853-2DC1-234A-A9BA-7013521644C0,2.11,0.02,2.72,MUR - 001,0,7.48,5.17,2.68,9.59,5.19,5.4,,,,,,,,,
2258,Wall,22FF233E-6E30-B94C-82C1-75A35DA14006,1.00,0.02,2.72,MUR - 001,0,6.48,5.17,2.68,7.48,5.19,5.4,,,,,,,,,
2259,Wall,EBF3A0E3-2CCD-E24D-A26A-D72E043AEF9C,14.05,0.02,1.50,MUR - 001,1,14.18,2.89,-1.55,14.2,16.94,-0.05,,,,,,,,,
2260,Wall,5C12C549-FE49-E140-80CB-C54C5685FCA5,3.00,0.02,1.50,MUR - 001,0,14.18,16.92,-1.55,17.18,16.94,-0.05,,,,,,,,,
2261,Wall,4B3B0005-62F1-BD42-86A1-915030AD6656,1.44,0.10,0.71,MUR - 001,0,14.08,2.89,-1.2,15.53,2.99,-0.49,,,,,,,,,
2262,Wall,72A66551-0CFB-A74F-923A-78390C352706,1.34,0.10,0.71,MUR - 001,1,15.98,2.89,-2.14,17.32,2.99,-1.43,,,,,,,,,
2263,Wall,FEFBC948-BA23-7F43-B204-881BE12EBA41,1.12,0.02,1.10,MUR - 007,1,14.16,0.57,-0.05,14.18,1.69,1.05,,,,,,,,,
2264,Wall,C38F0060-FFF8-5346-816D-86F5A94AB34E,1.15,0.02,1.10,MUR - 008,0,13.03,-3.91,-0.05,14.18,-3.89,1.05,,,,,,,,,
2265,Wall,786BA35D-83FA-AA42-BD0C-ED95450808D9,1.16,0.02,1.10,MUR - 008,0,8.38,-3.91,-0.05,9.54,-3.89,1.05,,,,,,,,,
2266,Wall,F7B1D828-F158-1E46-AEDD-ED4776ECB8E8,1.15,0.02,1.10,MUR - 008,0,9.55,-3.91,-0.05,10.7,-3.89,1.05,,,,,,,,,
2267,Wall,3D60FEA8-C4C5-3041-A634-AC668D915FB8,1.15,0.02,1.10,MUR - 008,0,10.71,-3.91,-0.05,11.86,-3.89,1.05,,,,,,,,,
2268,Wall,3559F0C4-0AE1-FA4D-8AAC-F0B9F3AF988A,1.15,0.02,1.10,MUR - 008,0,11.87,-3.91,-0.05,13.02,-3.89,1.05,,,,,,,,,
2269,Wall,95E04134-4F3E-B84E-80E3-831A1598DA47,1.09,0.02,1.10,MUR - 007,1,14.16,-3.89,-0.05,14.18,-2.79,1.05,,,,,,,,,
2270,Wall,17C871A0-D301-3B44-BC50-571299672C0E,1.11,0.02,1.10,MUR - 007,0,14.16,-2.79,-0.05,14.18,-1.67,1.05,,,,,,,,,
2271,Wall,5189B55C-56C2-8140-88D7-1C8B32040930,1.11,0.02,1.10,MUR - 007,0,14.16,-1.67,-0.05,14.18,-0.55,1.05,,,,,,,,,
2272,Wall,743954B8-0D29-794E-92A1-AC3E470945C5,1.11,0.02,1.10,MUR - 007,0,14.16,-0.55,-0.05,14.18,0.57,1.05,,,,,,,,,
2273,Wall,2FC6F62A-3B3C-9A4C-A4F8-CA895980B4C7,1.22,0.02,1.10,MUR - 008,0,15.66,9.74,3.09,15.68,10.96,4.19,,,,,,,,,
2274,Wall,2D28D302-081E-A247-83AB-C8CDBE1945E6,0.50,0.02,2.66,MUR - 007,1,8.47,7.52,0.03,8.79,7.92,2.69,,,,,,,,,
2275,Wall,F374BF24-12F7-1743-8A9F-6D63E22A51A5,0.45,0.02,2.66,MUR - 008,1,8.06,7.9,0.03,8.48,8.09,2.69,,,,,,,,,
2276,Wall,2D0849EA-D278-224A-B444-D7B6C983942A,0.45,0.08,2.42,MUR - 021,1,7.33,8.47,3.19,7.71,8.84,5.62,,,,,,,,,
2277,Wall,BF022ED5-D14D-F247-99EF-7D913A79BB8E,0.40,0.08,2.42,MUR - 020,1,6.98,8.27,3.19,7.37,8.53,5.62,,,,,,,,,
2278,Wall,6E66E0DF-6ED9-0346-9445-E4E62E594947,0.78,0.08,2.42,MUR - 019,1,6.18,8.24,3.19,7.0,8.59,5.62,,,,,,,,,
2279,Wall,22876B9E-698D-F242-A871-9D875B2034B1,0.51,0.02,2.67,MUR - 002,1,7.9,11.52,0.01,8.27,11.88,2.68,,,,,,,,,
2280,Wall,E853D1A2-75BB-5E41-A207-1D8ECA3A5A30,5.11,0.42,3.25,MUR - 001,0,5.68,7.91,-0.26,6.1,13.02,2.99,,,,,,,,,
2281,Wall,F9F2F4BC-0774-CB41-9999-3D9CBD74085D,0.60,0.02,0.20,MUR - 021,0,11.3,13.0,0.24,11.9,13.08,0.44,,,,,,,,,
2282,Wall,5D4F2B89-ACFB-F74B-A5BB-808759149B40,0.60,0.02,0.97,MUR - 019,1,11.3,13.38,0.06,11.9,13.4,1.04,,,,,,,,,
2283,Wall,20EA4089-A0E7-2C42-A9D4-F726985EB277,0.68,0.01,1.65,MUR - 019,1,11.26,13.35,1.04,11.94,13.36,2.69,,,,,,,,,
2284,Wall,2FB3A3C4-922F-1045-A86A-43EEE3FCB0CF,0.69,0.01,2.50,MUR - 019,1,8.2,15.69,0.18,8.21,16.39,2.68,,,,,,,,,
2285,Wall,5FCBD541-9645-1449-84DB-3A1B2A1A1639,0.13,0.01,0.25,MUR - 005,0,7.32,12.0,2.45,7.45,12.01,2.7,,,,,,,,,
2286,Wall,5A6F0493-C2AF-1C49-BCD0-C566F9366086,0.42,0.08,2.42,MUR - 006,1,7.41,10.78,3.19,7.85,11.07,5.62,,,,,,,,,
2287,Wall,5D94CDB4-BB27-9146-B600-7971F174B85C,0.38,0.01,2.99,MUR - 004,1,8.36,7.59,3.19,8.7,7.77,6.18,,,,,,,,,
2288,Wall,24CD3DD1-EEE6-C345-B5EA-4681567936C9,1.16,0.12,1.30,MIC - 001,1,8.7,10.36,0.0,8.82,11.52,1.3,,,,,,,,,
2289,Wall,DA324002-BC3F-E247-B052-9BC0D8546F7D,0.40,0.08,2.69,MUR - 002,1,8.5,11.8,0.0,8.85,12.02,2.69,,,,,,,,,
2290,Wall,F88D1A78-9275-C546-89C6-BBD6028B6828,0.31,0.08,2.69,MUR - 003,1,8.79,11.55,0.0,8.99,11.85,2.69,,,,,,,,,
2291,Wall,A0B87856-A663-A046-A4F2-F932143F21BC,1.13,0.08,2.69,MUR - 004,1,8.9,10.44,0.0,9.05,11.57,2.69,,,,,,,,,
2292,Wall,F43CD6CF-64EF-C44D-8809-C2447DAD491A,1.39,0.08,2.69,MUR - 005,0,7.59,9.86,0.0,8.97,10.45,2.69,,,,,,,,,
2293,Wall,19DF3D06-F69E-2543-BF81-56EAA35BCF70,1.18,0.08,2.69,MUR - 006,1,6.35,10.24,0.0,7.66,10.66,2.69,,,,,,,,,
2294,Wall,F580E4A7-DAD8-7B49-8A3E-B67FE51C2E56,0.34,0.01,1.30,MUR - 003,1,8.7,10.02,0.0,8.71,10.36,1.3,,,,,,,,,
2295,Wall,409B0872-ACF0-CC41-A1BD-4B04F805C6D0,0.13,0.01,0.56,MUR - 005,1,8.59,6.32,3.19,8.68,7.17,3.75,,,,,,,,,
2296,Wall,B3ABA8FC-A8AB-394A-AE16-10A3FE71F28A,0.06,0.02,2.69,MUR - 003,1,7.9,11.88,0.0,7.93,11.95,2.69,,,,,,,,,
2297,Wall,E7A2EC6A-F4A9-4245-9060-5A555620B903,0.69,0.02,2.66,MUR - 006,1,8.52,6.89,0.03,8.81,7.52,2.69,,,,,,,,,
2298,Wall,213BAD83-3C14-8742-985C-1AA3A1ECF247,1.50,0.01,0.25,MUR - 005,0,6.08,12.0,2.45,7.15,13.07,2.7,,,,,,,,,
2299,Wall,C9B75697-BF19-3845-89A3-27A66B1D2A51,0.17,0.01,0.25,MUR - 005,0,7.15,12.0,2.45,7.32,12.01,2.7,,,,,,,,,
2300,Wall,B872AE02-0366-0A42-9C31-886E4FD19628,1.37,0.29,2.49,MIC - IN05,0,5.78,6.05,-3.05,7.16,6.34,-0.56,,,,,,,,,
2301,Wall,570E5F69-2A0B-704C-8F1B-4FF6209A9D3C,1.42,0.25,2.49,MIC - IN05,1,7.03,6.19,-3.05,7.28,7.61,-0.56,,,,,,,,,
2302,Wall,9CACF5A4-A27A-8548-BA20-DA0748D1B5BE,2.16,0.42,3.09,MUR - 001,1,13.77,7.72,-3.35,14.18,9.89,-0.26,,,,,,,,,
2303,Wall,580179B2-38E6-FF4F-B676-1DA1450B146C,6.14,0.50,3.09,MUR - 001,0,13.69,1.59,-3.35,14.18,7.72,-0.26,,,,,,,,,
2304,Wall,0180421E-9ECC-6C40-BAF9-A7A62DA156E1,8.30,0.42,3.09,MUR - 001,1,5.68,1.59,-3.35,6.1,9.89,-0.26,,,,,,,,,
2305,Wall,2B0A7D3B-A9A0-6A48-BC01-A85508E2C9D0,0.08,0.01,2.99,MUR - 004,1,8.28,7.76,3.19,8.37,7.77,6.18,,,,,,,,,
2306,Wall,3274DAC7-C243-0348-8FC8-5B83751DEBA9,2.99,0.02,5.26,MUR - 001,0,5.66,7.89,2.69,5.68,10.88,7.95,,,,,,,,,
2307,Wall,6557F0DC-A7BD-EB47-8131-1CD58792D288,2.70,0.02,2.73,MUR - 002,1,5.66,5.19,-0.05,5.68,7.89,2.69,,,,,,,,,
2308,Wall,AAFEFD2B-33C1-724C-983F-9EAB68306F90,0.64,0.02,2.40,MUR - 003,0,14.18,13.14,3.19,14.2,13.78,5.59,,,,,,,,,
2309,Wall,9E357DEF-1E4C-DF46-AE57-E68DE4DA1778,7.35,0.02,4.39,MUR - 002,0,14.18,8.51,2.69,14.2,15.86,7.08,,,,,,,,,
2310,Wall,6EEA21C2-EF49-FE40-A216-2119E4510C2A,0.18,0.02,2.69,MUR - 003,1,6.1,10.99,0.0,6.28,11.01,2.69,,,,,,,,,
2311,Wall,975B27B6-7C21-2D49-8BBE-E5F4DBBC5A73,0.47,0.18,0.04,MUR - 065,1,6.1,11.39,0.75,6.28,11.86,0.79,,,,,,,,,
2312,Wall,5BA482DC-1216-C344-B7AB-16D0F473AF65,0.18,0.02,2.69,MUR - 004,1,6.1,11.37,0.0,6.28,11.39,2.69,,,,,,,,,
2313,Wall,B37EE6F2-B355-414C-8315-E5FCF98E4498,0.47,0.18,0.04,MUR - 065,0,6.1,11.39,1.24,6.28,11.86,1.28,,,,,,,,,
2314,Wall,7F11D0EF-EB17-4740-A9A8-6A23912BDF09,0.65,0.02,2.69,MUR - 003,1,6.28,10.87,0.0,6.3,11.52,2.69,,,,,,,,,
2315,Wall,DB896552-2AB2-4449-8388-FA513AE45C7A,0.18,0.02,2.69,MUR - 003,1,6.1,11.86,0.0,6.28,11.89,2.69,,,,,,,,,
2316,Wall,51391E06-485E-BB46-9C18-8922F226EA27,0.38,0.02,2.69,MUR - 007,1,6.1,12.69,0.0,6.17,13.07,2.69,,,,,,,,,
2317,Wall,99DBBF8F-094C-7F4D-B9D3-528590450ACE,1.39,0.08,2.69,MUR - 012,1,7.59,9.86,0.0,8.97,10.45,2.69,,,,,,,,,
2318,Wall,536AB4E8-B933-DF42-9122-EEC0156F5A82,0.01,0.08,2.69,MUR - 046,0,13.59,16.76,0.0,13.67,16.77,2.69,,,,,,,,,
2319,Wall,22B5C847-D76C-3D47-9847-7A399B266B53,0.10,0.08,2.69,MUR - 047,0,13.57,16.76,0.0,13.67,16.84,2.69,,,,,,,,,
2320,Wall,DD47A96F-0F3F-7946-9C9C-6E57DFEA38F6,0.01,0.08,2.69,MUR - 048,0,13.57,16.76,0.0,13.64,16.77,2.69,,,,,,,,,
2321,Wall,8192EFC1-77FB-4445-BE70-989EDF48BFCA,0.16,0.02,2.69,MUR - 007,0,6.14,12.53,0.0,6.24,12.69,2.69,,,,,,,,,
2322,Wall,B6346D9E-5157-8143-B107-70D5F24C102D,0.56,0.02,2.69,MUR - 003,1,6.28,11.66,0.0,6.84,11.69,2.69,,,,,,,,,
2323,Wall,005A876C-1292-8647-BFEB-E9669FD5B090,0.20,0.02,2.69,MUR - 003,0,6.28,11.66,0.0,6.31,11.86,2.69,,,,,,,,,
2324,Wall,80AB6689-F07A-854B-8A31-9D8DEA91B6A5,0.50,0.02,2.69,MUR - 002,1,8.24,11.52,0.0,8.27,12.02,2.69,,,,,,,,,
2325,Wall,9BC28263-098D-0641-AF49-CEE6EF0F59A7,0.25,0.08,2.69,MUR - 001,1,8.24,11.94,0.0,8.5,12.02,2.69,,,,,,,,,
2326,Wall,57304572-4247-724E-BA4F-C1868EB4DD41,0.05,0.02,2.69,MUR - 007,0,7.12,11.97,0.0,7.15,12.02,2.69,,,,,,,,,
2327,Wall,AB9075C5-EFA3-4D43-9EA7-711E07C35674,0.20,0.02,2.69,MUR - 007,1,6.94,12.0,0.0,7.15,12.04,2.69,,,,,,,,,
2328,Wall,3A42B00B-667D-FE45-ABB9-5F979965A894,0.44,0.02,2.69,MUR - 007,0,6.52,12.02,0.0,6.94,12.22,2.69,,,,,,,,,
2329,Wall,51896BCC-E06A-E34E-AB4E-582D08BFC9C1,0.44,0.02,2.69,MUR - 007,1,6.22,12.2,0.0,6.54,12.54,2.69,,,,,,,,,
2330,Wall,CBD86A17-27A8-E249-A6B4-6E580D4FE7A6,0.16,0.02,2.69,MUR - 007,0,6.09,12.46,0.0,6.24,12.57,2.69,,,,,,,,,
2331,Wall,BC5EAC3F-0BA5-AA45-A6B7-8447D0BD123C,0.60,0.02,2.69,MUR - 007,0,6.1,11.86,0.0,6.12,12.46,2.69,,,,,,,,,
2332,Wall,CD416D38-39E8-AC4B-B9AC-46FEEA65621B,0.66,0.02,2.69,MUR - 002,0,8.08,7.59,0.0,8.75,7.61,2.69,,,,,,,,,
2333,Wall,E4BD8286-7923-D74D-9540-E64D2089EFA5,1.19,0.02,2.69,MUR - 003,0,8.06,6.87,0.0,8.08,8.07,2.69,,,,,,,,,
2334,Wall,4F38869B-39AF-3045-87D2-9802B6B5EF18,0.62,0.02,2.69,MUR - 004,0,8.08,7.01,0.0,8.7,7.04,2.69,,,,,,,,,
2335,Wall,4BED4F66-7D46-EB4C-9BB4-DA45D32F1864,0.17,0.02,2.66,MUR - 004,1,7.87,6.89,0.03,8.02,6.99,2.69,,,,,,,,,
2336,Wall,6D4EBFCF-D7B5-BA4A-8612-C92EFBBF92DC,1.85,0.02,0.45,MUR - 019,0,13.65,7.17,0.0,13.67,9.02,0.45,,,,,,,,,
2337,Wall,DD061DA0-3C07-FD42-9BC4-25B18F6CC706,1.36,0.02,1.97,MUR - 019,1,13.65,9.02,0.0,13.67,10.38,1.97,,,,,,,,,
2338,Wall,97E592BB-B56E-AD43-83DA-68CD62130AAB,1.85,0.02,0.77,MUR - 019,0,13.65,7.17,0.83,13.67,9.02,1.6,,,,,,,,,
2339,Wall,CC4454DB-C0D7-8B42-9B38-7EB4D0D720DC,1.85,0.02,0.37,MUR - 019,0,13.65,7.17,0.45,13.67,9.02,0.82,,,,,,,,,
2340,Wall,9DC9396C-AE52-6B4F-A670-0DE1506D9CCA,1.85,0.02,0.37,MUR - 019,1,13.65,7.17,1.6,13.67,9.02,1.97,,,,,,,,,
2341,Wall,C873959F-5825-DD42-BE33-325532B9760C,0.30,0.02,2.58,MUR - 019,0,10.69,13.09,0.06,10.71,13.38,2.64,,,,,,,,,
2342,Wall,454D57DD-A735-D849-819C-5963FAFA28C7,0.06,0.02,2.60,MUR - 016,0,13.08,13.83,0.08,13.1,13.89,2.68,,,,,,,,,
2343,Wall,395BDB41-8EE4-E243-BE7F-D1F4D1068BB0,0.23,0.02,2.68,MUR - 016,0,13.08,13.1,0.0,13.1,13.33,2.68,,,,,,,,,
2344,Wall,09D2D64E-71C6-9E48-B4AD-0EEA75A8C93C,0.02,0.02,2.60,MUR - 018,1,8.17,16.05,0.04,8.19,16.07,2.64,,,,,,,,,
2345,Wall,8CA03B3E-BB24-6B46-AF48-A143E351C798,0.34,0.07,2.69,MUR - 001,0,7.9,11.95,0.0,8.24,12.02,2.69,,,,,,,,,
2346,Wall,EF15EA94-98E4-DB4A-A2F6-C7879BA83C5C,0.59,0.02,2.21,MURO - 012,0,8.69,16.17,3.23,9.28,16.19,5.44,,,,,,,,,
2347,Wall,9694A944-3FFA-0443-8B3A-05A545C1B947,0.59,0.02,2.21,MURO - 012,1,8.09,16.17,3.23,8.68,16.19,5.44,,,,,,,,,
2348,Wall,2514ED87-0D92-6F41-BFEB-535E14EE1422,0.59,0.02,2.21,MURO - 012,1,9.28,16.17,3.23,9.87,16.19,5.44,,,,,,,,,
2349,Wall,94AA2542-27E8-A443-BA94-743F01A952F7,1.19,0.02,2.25,MURO - 011,1,7.5,16.75,3.19,8.68,16.77,5.44,,,,,,,,,
2350,Wall,8E3AE4F7-A515-DD48-BA08-DEAA7311C1E3,0.56,0.02,2.25,MURO - 012,0,8.66,16.21,3.19,8.68,16.77,5.44,,,,,,,,,
2351,Wall,79F90F85-B1F6-1A40-A0C1-1589608D9DDD,1.19,0.02,2.25,MURO - 011,0,8.68,16.75,3.19,9.87,16.77,5.44,,,,,,,,,
2352,Wall,49602B19-484F-064C-987D-1E4315597389,0.56,0.02,2.25,MURO - 012,0,8.68,16.21,3.19,8.7,16.77,5.44,,,,,,,,,
2353,Wall,F68FD00E-49A7-8449-8423-04361888CA09,0.92,0.02,2.49,MUR - 019,1,6.18,13.13,-3.05,7.09,13.15,-0.56,,,,,,,,,
2354,Wall,27C5EF7C-BB42-5748-B751-0630CECBEBB3,0.56,0.02,2.25,MURO - 012,1,9.85,16.21,3.19,9.87,16.77,5.44,,,,,,,,,
2355,Wall,4E0713E2-1E59-8C43-9E67-2C056C644D9B,0.02,0.02,2.21,MURO - 012,0,8.68,16.19,3.23,8.7,16.21,5.44,,,,,,,,,
