node_id,element_type,guid,length,width,height,embedded_door_guid,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,embedded_in_wall_guid
667,Wall,0AF6B247-BF49-0546-8A60-2E940A454A5D,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,27.2,20.43,12.23,30.9,,,,,,,
668,Wall,D2956D37-9662-0348-97CE-F1C78F781D63,3.93,0.10,3.70,9545D57A-D086-2944-837F-A22AAB2C8029,SW - 042,0,20.33,12.23,27.2,20.43,16.16,30.9,,,,,,,
669,Wall,E5104FD7-809A-D344-826E-275B4828B385,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,27.2,20.43,16.16,30.9,,,,,,,
670,Wall,76145578-2965-534E-964C-0CEFC9D747D2,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,27.2,11.83,16.16,30.9,,,,,,,
671,Wall,61D0C805-B453-0645-BAA6-18EC31E1B23C,3.93,0.10,3.70,"5070E1D7-7D33-EB40-AFE6-888E90B62CC3, 3E35CDA6-912B-8A4C-924E-8FE9EA253CC4",SW - 042,0,10.63,12.23,27.2,10.73,16.16,30.9,,,,,,,
672,Wall,F011B490-F20A-4E48-8BBA-4E31FDDE133B,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,27.2,11.83,12.23,30.9,,,,,,,
673,Wall,FCD2B231-9AF2-114C-AAA7-770D318A9E96,5.77,0.20,3.70,1DFA2781-77F8-3648-A316-D0CB6098D79C,SW - 042,0,11.83,10.39,27.2,12.03,16.16,30.9,,,,,,,
674,Wall,DE0FEB06-97A7-3E40-971A-D70DE4F99327,1.55,0.15,3.70,4F37C6B3-4E66-A24F-BEBE-0061C8C795FF,SW - 042,0,11.83,12.13,27.2,13.38,12.28,30.9,,,,,,,
675,Wall,E0ABB6A0-A867-8849-9A51-9E26DAC8ECFA,1.55,0.15,3.70,612709DE-4E2D-774D-850D-A4B2D2B85BBE,SW - 042,0,17.68,12.13,27.2,19.23,12.28,30.9,,,,,,,
676,Wall,122657ED-B577-DE4C-A311-B5CC1E077848,5.51,0.20,3.70,D9B7BCA0-791E-904F-8762-5BE18AF5F9A3,SW - 042,0,19.03,10.65,27.2,19.23,16.16,30.9,,,,,,,
677,Wall,7AAD98A8-859E-2D40-B600-7605C883C661,1.55,0.15,3.70,97E14544-67E4-6E42-8B8B-1BDE188355CB,SW - 042,0,11.83,13.91,27.2,13.38,14.06,30.9,,,,,,,
678,Wall,19FBD258-23F2-0A4F-9601-5B43111F1C10,1.55,0.15,3.70,1D3A8AA1-AD1E-5F4D-9563-5F46AA309C4C,SW - 042,0,17.68,13.91,27.2,19.23,14.06,30.9,,,,,,,
679,Wall,4DECD373-6E24-F74A-84E1-709FF199BC6E,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,27.2,18.03,13.91,30.9,,,,,,,
680,Wall,B7C37DBA-425F-6A41-88A1-DD913866BFB0,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,27.2,13.03,13.91,30.9,,,,,,,
681,Wall,515F2F47-DF8F-EC45-9711-C6714060ACC1,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,30.9,11.83,14.66,34.6,,,,,,,
682,Wall,CAE013B6-E2BF-2540-9E69-9477E32CD193,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,30.9,11.83,14.03,34.6,,,,,,,
683,Wall,453C2331-CC0F-F344-B480-C3CF14BF4DB1,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,30.9,20.43,14.66,34.6,,,,,,,
684,Wall,5F361E64-5EEE-0648-A456-D058B6BBD95A,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,30.9,20.43,14.03,34.6,,,,,,,
685,Wall,EE220120-F9F8-034D-9369-1AB5134EFA55,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,30.9,18.03,15.11,34.6,,,,,,,
686,Wall,333B39FA-D3B2-894C-B573-0BB93AD7CE9F,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,30.9,20.43,12.23,34.6,,,,,,,
687,Wall,22889F01-3E4C-3C4C-996D-F1969DB14D08,3.93,0.10,3.70,E6F2298E-68FD-CE41-9207-A0F25C80D1C5,SW - 042,0,20.33,12.23,30.9,20.43,16.16,34.6,,,,,,,
688,Wall,6E9EDFA0-0DDB-FE4E-B82F-54BB4A2EAA87,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,30.9,20.43,16.16,34.6,,,,,,,
689,Wall,E96C33AA-1D73-A049-BBD3-604D7EBEB76F,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,30.9,11.83,16.16,34.6,,,,,,,
690,Wall,D0FD712D-0F8A-6445-A8E6-9EECF0F4BAAC,3.93,0.10,3.70,"FD28D0BB-A5A8-E44F-A59E-7402DDD4605C, 9CB0F412-C140-2B44-9CAE-C0D0D4994174",SW - 042,0,10.63,12.23,30.9,10.73,16.16,34.6,,,,,,,
691,Wall,8C67612E-0C3C-4B45-A255-B047B346F360,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,30.9,11.83,12.23,34.6,,,,,,,
692,Wall,083D6E3E-BCC9-1642-902D-FC71E4189EC3,5.77,0.20,3.70,186B84EC-3719-1443-99DD-8A464FCA59E2,SW - 042,0,11.83,10.39,30.9,12.03,16.16,34.6,,,,,,,
693,Wall,ACAB7481-1A31-E34B-AF6A-BA58161CCBC0,1.55,0.15,3.70,C283E550-29E9-8A4A-8DAE-9CC768648F75,SW - 042,0,11.83,12.13,30.9,13.38,12.28,34.6,,,,,,,
694,Wall,821C940E-FF69-124F-96AE-27395020CB87,1.55,0.15,3.70,7FF59A0D-7A06-394E-A97E-8166D76EF25C,SW - 042,0,17.68,12.13,30.9,19.23,12.28,34.6,,,,,,,
695,Wall,0E9D1043-6B04-934C-8E38-C85A5B404D0B,5.51,0.20,3.70,FC86EB20-2E1B-104A-B3E3-84BB85C7BAFD,SW - 042,0,19.03,10.65,30.9,19.23,16.16,34.6,,,,,,,
696,Wall,BB7E3650-B6F7-9B47-915F-7F2290628288,1.55,0.15,3.70,D713DD42-85B1-4C40-AE87-232D53025E91,SW - 042,0,11.83,13.91,30.9,13.38,14.06,34.6,,,,,,,
697,Wall,EE5E2A03-16C1-674D-B431-AFC36FEA9C25,1.55,0.15,3.70,1D276F7F-15F0-424A-BBC2-B602A07394CE,SW - 042,0,17.68,13.91,30.9,19.23,14.06,34.6,,,,,,,
698,Wall,1CA43B96-3ABF-234C-ABFF-827586ABAB9E,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,30.9,18.03,13.91,34.6,,,,,,,
699,Wall,A665F215-8FC2-C847-8A1F-E652C052D3E9,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,30.9,13.03,13.91,34.6,,,,,,,
700,Wall,B409FDF8-878F-9D45-BEA4-57790CA9D388,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,34.6,11.83,14.66,38.3,,,,,,,
701,Wall,235C766B-C96D-804D-9E7D-93335A29070A,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,34.6,11.83,14.03,38.3,,,,,,,
702,Wall,BFD72505-3F5A-CB40-9C13-54524A3DC283,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,34.6,20.43,14.66,38.3,,,,,,,
703,Wall,C445E250-FCDC-8D40-BB23-EA039F117FC4,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,34.6,20.43,14.03,38.3,,,,,,,
704,Wall,9B7D855C-DD17-2946-B6D0-0161284DB4D5,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,34.6,18.03,15.11,38.3,,,,,,,
705,Wall,F24D748A-C54F-B346-AFB3-E9BF9FA1AE19,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,34.6,20.43,12.23,38.3,,,,,,,
706,Wall,2BB293D9-C746-A04B-8602-E94D031E82DC,3.93,0.10,3.70,14F41255-2E2E-D84D-A4AF-15AE1556A3B9,SW - 042,0,20.33,12.23,34.6,20.43,16.16,38.3,,,,,,,
707,Wall,C77E9002-E14F-8E47-8EAB-4280CEEAD516,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,34.6,20.43,16.16,38.3,,,,,,,
708,Wall,885A6EA4-A88B-5F4F-9CC1-44789C599EE1,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,34.6,11.83,16.16,38.3,,,,,,,
709,Wall,A33D01E4-8063-3F4D-A537-449A53D7EA5A,3.93,0.10,3.70,"7A72FBDF-3B04-184C-9CE0-3B8CDACC21EC, 388AA3DF-B79F-9B4F-9EFF-89214EDFB2DB",SW - 042,0,10.63,12.23,34.6,10.73,16.16,38.3,,,,,,,
710,Wall,F15729D1-2E32-0648-A661-3DE947A14598,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,34.6,11.83,12.23,38.3,,,,,,,
711,Wall,D4DC1212-AAF1-5D43-A5FC-7217BE384290,5.77,0.20,3.70,805CAA88-A830-3C40-B336-368BAD7D8333,SW - 042,0,11.83,10.39,34.6,12.03,16.16,38.3,,,,,,,
712,Wall,5F30AAA5-49A4-DD45-AE48-CF6803C005D9,1.55,0.15,3.70,0FABF85D-2693-8849-8F35-2B97BBE3613F,SW - 042,0,11.83,12.13,34.6,13.38,12.28,38.3,,,,,,,
713,Wall,ACF18BF8-8612-B64B-ADBD-2FD0CC3700BF,1.55,0.15,3.70,54AC35EB-E4E8-0044-AD3B-D60C1851C9EF,SW - 042,0,17.68,12.13,34.6,19.23,12.28,38.3,,,,,,,
714,Wall,2CD1542B-D427-624E-B05C-A278CEDB2D2F,5.51,0.20,3.70,643A5A71-2EBE-B64E-8B05-DC021B849A17,SW - 042,0,19.03,10.65,34.6,19.23,16.16,38.3,,,,,,,
715,Wall,63167F1A-0C51-BA45-81F1-97A03BD28155,1.55,0.15,3.70,E43B38B8-AE71-4A4C-9C8D-96306175233E,SW - 042,0,11.83,13.91,34.6,13.38,14.06,38.3,,,,,,,
716,Wall,B7CB9F53-7961-A04A-ABDC-82791DE1F379,1.55,0.15,3.70,D26DB29D-3D74-6E4D-9C76-59D894B4EDEB,SW - 042,0,17.68,13.91,34.6,19.23,14.06,38.3,,,,,,,
717,Wall,0F6A7B98-B0C3-DF47-8879-0BC02D8311E6,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,34.6,18.03,13.91,38.3,,,,,,,
718,Wall,53723AB3-9966-E441-8087-9666D0C352DC,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,34.6,13.03,13.91,38.3,,,,,,,
719,Wall,E6E7815D-84F1-2040-9690-AC6AACCB37BA,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,38.3,11.83,14.66,42.0,,,,,,,
720,Wall,6F76D93D-EDD8-F949-A87D-394721D19556,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,38.3,11.83,14.03,42.0,,,,,,,
721,Wall,E98EC874-DFEF-984C-890F-D45FBB0B9065,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,38.3,20.43,14.66,42.0,,,,,,,
722,Wall,4D7348C5-28F1-4847-B219-F3E92B80AE0D,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,38.3,20.43,14.03,42.0,,,,,,,
723,Wall,3216F8B6-75FA-EC4A-BEF8-5FF27F257519,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,38.3,18.03,15.11,42.0,,,,,,,
724,Wall,ABC0917B-313E-F241-B106-F1CEC16BC09D,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,38.3,20.43,12.23,42.0,,,,,,,
725,Wall,29A6E1CF-25A0-0942-B4D4-0CA113E5E2C1,3.93,0.10,3.70,2A88701E-2F1D-D04E-989B-CD5FC9893EE2,SW - 042,0,20.33,12.23,38.3,20.43,16.16,42.0,,,,,,,
726,Wall,954FB058-808D-EB45-9E68-7AC7450499C1,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,38.3,20.43,16.16,42.0,,,,,,,
727,Wall,D41A675D-6724-E74E-8E87-058ED293A8D0,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,38.3,11.83,16.16,42.0,,,,,,,
728,Wall,6FFA6AC7-A1BB-6847-BF37-F88A90CA58FE,3.93,0.10,3.70,"01132FF0-5828-E046-AE04-2E437D4D54D6, 44F2EC0E-3EF6-0A4D-9197-CF2E09A5204D",SW - 042,0,10.63,12.23,38.3,10.73,16.16,42.0,,,,,,,
729,Wall,03317104-8F2D-7642-AB41-251845275CAF,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,38.3,11.83,12.23,42.0,,,,,,,
730,Wall,AA7B0BF6-2DF4-0943-BBC3-203E4179AF92,5.77,0.20,3.70,EF00196E-D511-174A-ADFC-7CB477A3B2A0,SW - 042,0,11.83,10.39,38.3,12.03,16.16,42.0,,,,,,,
731,Wall,6CDC4A00-7D71-4449-AE16-BD635D20FA14,1.55,0.15,3.70,B22DA170-3167-024E-833D-5EA051AB36FC,SW - 042,0,11.83,12.13,38.3,13.38,12.28,42.0,,,,,,,
732,Wall,61128A83-2B67-7D4E-BAEC-9F129A45DC3A,1.55,0.15,3.70,75099DB4-E29A-0B4E-882D-60B11CFBFC6E,SW - 042,0,17.68,12.13,38.3,19.23,12.28,42.0,,,,,,,
733,Wall,4FC947C4-108E-2A41-BAC1-D695139EB86D,5.51,0.20,3.70,19258729-439B-8841-B947-FE63181D3499,SW - 042,0,19.03,10.65,38.3,19.23,16.16,42.0,,,,,,,
734,Wall,56187DAF-49CC-094C-8D80-387C96020117,1.55,0.15,3.70,A31B8127-D6C8-194B-998B-83EA41BE39E6,SW - 042,0,11.83,13.91,38.3,13.38,14.06,42.0,,,,,,,
735,Wall,B23FE479-2352-6C43-8910-5170131A99ED,1.55,0.15,3.70,FF180EBD-3CA3-F94B-9CDF-C1FC5A3A1404,SW - 042,0,17.68,13.91,38.3,19.23,14.06,42.0,,,,,,,
736,Wall,C6928214-EA1C-2A45-AC65-E1F2FE067A21,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,38.3,18.03,13.91,42.0,,,,,,,
737,Wall,95FCB2CB-4E18-EC43-8EC6-15FE206C26FD,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,38.3,13.03,13.91,42.0,,,,,,,
738,Wall,8B1C2817-3791-1843-9C22-F2023D8530E0,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,42.0,11.83,14.66,45.7,,,,,,,
739,Wall,24A355F7-0E64-6646-BB8B-657786A89204,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,42.0,11.83,14.03,45.7,,,,,,,
740,Wall,FDD0C931-EBF1-8F48-84F6-26AA40ED7E80,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,42.0,20.43,14.66,45.7,,,,,,,
741,Wall,35954F2F-BCBC-454C-8283-EC3BE313409D,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,42.0,20.43,14.03,45.7,,,,,,,
742,Wall,68032D0D-401B-8E4C-B126-75E2175798AD,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,42.0,18.03,15.11,45.7,,,,,,,
743,Wall,6120AB62-6948-204F-9898-106B7CEC3351,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,42.0,20.43,12.23,45.7,,,,,,,
744,Wall,CEA169F8-26EA-384A-832C-90D437BB7710,3.93,0.10,3.70,"03758760-1320-FE40-8553-E4E7893F2DF2, 223493A6-B3D4-B542-AD16-28DE91B06FF2",SW - 042,0,20.33,12.23,42.0,20.43,16.16,45.7,,,,,,,
745,Wall,53F2ECB7-ED33-D142-A26E-54BB307E1B2A,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,42.0,20.43,16.16,45.7,,,,,,,
746,Wall,D25CB81E-87A3-4E45-9250-F72FFD9158AF,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,42.0,11.83,16.16,45.7,,,,,,,
747,Wall,0258C053-57E7-5E42-8E43-94F9EF29DEFD,3.93,0.10,3.70,"BB87AF06-D9DC-0C41-924A-83EC62C7531B, 3961A55D-C48C-D944-B740-87647770C792",SW - 042,0,10.63,12.23,42.0,10.73,16.16,45.7,,,,,,,
748,Wall,00242CA5-6C0C-3342-BAAF-D1BA04EC8D24,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,42.0,11.83,12.23,45.7,,,,,,,
749,Wall,9DEC9D7A-A934-FC4D-B0DF-546BAB1FFCCD,5.77,0.20,3.70,957CC2C6-3810-8A48-847D-CEBC6B960D67,SW - 042,0,11.83,10.39,42.0,12.03,16.16,45.7,,,,,,,
750,Wall,D07974ED-5F23-6043-BF2D-32A36A20627D,1.55,0.15,3.70,CD528FB6-4434-5D49-A10B-F6AC4A0BF16D,SW - 042,0,11.83,12.13,42.0,13.38,12.28,45.7,,,,,,,
751,Wall,29E8E055-A3FF-AD4D-83D2-1EE273699A6F,1.55,0.15,3.70,A96ED590-FC8C-E747-A04C-DC16D2C1E935,SW - 042,0,17.68,12.13,42.0,19.23,12.28,45.7,,,,,,,
752,Wall,6BB34187-A5CE-FB4A-9534-8A9CD20128A2,5.51,0.20,3.70,883C6EFE-F816-7A43-8F08-13C3C205CC66,SW - 042,0,19.03,10.65,42.0,19.23,16.16,45.7,,,,,,,
753,Wall,9FD1E24D-AAF0-AB4D-92CB-17BCD4FDF977,1.55,0.15,3.70,963E479B-9372-6348-8B25-97D5F81C01C5,SW - 042,0,11.83,13.91,42.0,13.38,14.06,45.7,,,,,,,
754,Wall,AF7D4F06-B4C9-D448-B9CE-4634A1BC2008,1.55,0.15,3.70,2B96997B-41B3-5C48-BE52-62A2645532EC,SW - 042,0,17.68,13.91,42.0,19.23,14.06,45.7,,,,,,,
755,Wall,207E2020-A809-5F4C-9D84-5E4ABBD6268F,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,42.0,18.03,13.91,45.7,,,,,,,
756,Wall,5BA73BAA-ECC5-D24E-A5DB-65061A788C45,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,42.0,13.03,13.91,45.7,,,,,,,
757,Wall,8783A398-CE0B-0548-BFB2-F127AFC9B061,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,45.7,11.83,14.66,49.4,,,,,,,
758,Wall,9CF25DEE-D7ED-A44C-8D8E-2D0F3BEB0BA0,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,45.7,11.83,14.03,49.4,,,,,,,
759,Wall,46982D68-808D-8D40-B639-69DD00C29805,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,45.7,20.43,14.66,49.4,,,,,,,
760,Wall,46FA79C9-B407-FF4B-8A76-320D6AD631DC,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,45.7,20.43,14.03,49.4,,,,,,,
761,Wall,3117F7BE-F114-E54E-9E3F-8C51915928EF,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,45.7,18.03,15.11,49.4,,,,,,,
762,Wall,E1A2A898-A8DE-8B43-9FF4-A0769280EB87,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,45.7,20.43,12.23,49.4,,,,,,,
763,Wall,326FEA46-26DD-8F49-8D3D-A5F5E151AEB0,3.93,0.10,3.70,440DAE61-940F-2943-BBC2-FA600561B6BD,SW - 042,0,20.33,12.23,45.7,20.43,16.16,49.4,,,,,,,
764,Wall,2F5E84C4-C469-EA4F-B0BA-6E3B28C185C2,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,45.7,20.43,16.16,49.4,,,,,,,
765,Wall,03F03728-BD88-9B47-8CD9-5D1C3BB11957,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,45.7,11.83,16.16,49.4,,,,,,,
766,Wall,AA670D05-1D20-8D42-A63C-343EF006A9E8,3.93,0.10,3.70,DE7775E1-1B4C-9D43-9FA0-8B4AAF7EAC94,SW - 042,0,10.63,12.23,45.7,10.73,16.16,49.4,,,,,,,
767,Wall,B33B4E16-E067-364A-A00A-4F31C2E6DD73,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,45.7,11.83,12.23,49.4,,,,,,,
768,Wall,F21716DB-A601-E540-8D3C-EAC80EE3AB10,5.77,0.20,3.70,FECA83D0-4CAB-174F-8983-109508C661BD,SW - 042,0,11.83,10.39,45.7,12.03,16.16,49.4,,,,,,,
769,Wall,9D62013C-DD05-0C4F-97E1-E307C04BC6C3,1.55,0.15,3.70,C8F5FCD7-56B9-6F4F-87A4-BB486CECC1C4,SW - 042,0,11.83,12.13,45.7,13.38,12.28,49.4,,,,,,,
770,Wall,BD77E26A-5ADC-EA48-B975-82E4ED3778F2,1.55,0.15,3.70,54F8D043-D3D6-2D4B-84C5-9094E7B86E7A,SW - 042,0,17.68,12.13,45.7,19.23,12.28,49.4,,,,,,,
771,Wall,CA3EF9B3-5A2B-9946-A073-3B518D8E12EF,5.51,0.20,3.70,952C7A74-2770-1A4E-B829-A7F3BD3BB994,SW - 042,0,19.03,10.65,45.7,19.23,16.16,49.4,,,,,,,
772,Wall,6808CB05-9755-B74D-BAF3-563F56B290E2,1.55,0.15,3.70,13135020-AC64-3E4F-864E-0FEEADD6C784,SW - 042,0,11.83,13.91,45.7,13.38,14.06,49.4,,,,,,,
773,Wall,4B20E8C1-A934-1B46-BEF8-8AFCBB52732E,1.55,0.15,3.70,EEB27438-2052-AB4E-A6A8-2C13359DE665,SW - 042,0,17.68,13.91,45.7,19.23,14.06,49.4,,,,,,,
774,Wall,1F5E951F-9893-7A47-A9CB-94360B0614E0,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,45.7,18.03,13.91,49.4,,,,,,,
775,Wall,5A13B620-1740-B242-B086-A6685DBCE839,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,45.7,13.03,13.91,49.4,,,,,,,
776,Wall,5667BADA-ED53-1C4A-888C-0C6955EBFE5A,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,49.4,11.83,14.66,53.1,,,,,,,
777,Wall,AFDF6E55-8426-D647-945F-7DFF6F5E239D,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,49.4,11.83,14.03,53.1,,,,,,,
778,Wall,01933B35-11CF-DC43-943D-D081395A72CD,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,49.4,20.43,14.66,53.1,,,,,,,
779,Wall,6BB6723B-F5FB-C94F-A775-823F3471FF13,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,49.4,20.43,14.03,53.1,,,,,,,
780,Wall,2DB2D6D4-98E4-0F4A-8E05-1FEBF5262AE4,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,49.4,18.03,15.11,53.1,,,,,,,
781,Wall,EF2C833E-4411-9741-A3FB-C5E9A0F4DA38,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,49.4,20.43,12.23,53.1,,,,,,,
782,Wall,12F02DD3-541E-B446-80C2-460B89DE4134,3.93,0.10,3.70,E1729408-012D-044D-96E2-F013A03AC73C,SW - 042,0,20.33,12.23,49.4,20.43,16.16,53.1,,,,,,,
783,Wall,7FA0532F-4306-D541-A464-DFAFAE01F7E9,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,49.4,20.43,16.16,53.1,,,,,,,
784,Wall,D5B07F02-E69A-3449-88C5-C3843E20DCF6,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,49.4,11.83,16.16,53.1,,,,,,,
785,Wall,04B47704-AA7D-4A43-B934-2D76717D51D4,3.93,0.10,3.70,872B3B05-6067-B640-8487-0A5C028BE9C4,SW - 042,0,10.63,12.23,49.4,10.73,16.16,53.1,,,,,,,
786,Wall,9AEBFFA1-09F4-304C-8704-709CE4671050,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,49.4,11.83,12.23,53.1,,,,,,,
787,Wall,AA7391BF-FB24-1449-B9DE-D3219BBDB8B8,5.77,0.20,3.70,C7AE1119-095D-014B-ADE9-A6FF754E8B98,SW - 042,0,11.83,10.39,49.4,12.03,16.16,53.1,,,,,,,
788,Wall,89B2083E-E757-D244-8B59-966AD6821459,1.55,0.15,3.70,013D9F1E-7DF0-E14F-853A-9B50614672F4,SW - 042,0,11.83,12.13,49.4,13.38,12.28,53.1,,,,,,,
789,Wall,DF293353-6D6C-E74B-80E5-D107157517FB,1.55,0.15,3.70,ECDB88F3-B365-D040-A764-2EE7A2BA9E6B,SW - 042,0,17.68,12.13,49.4,19.23,12.28,53.1,,,,,,,
790,Wall,69751A74-8BDB-1E40-9910-F8362B26315F,5.51,0.20,3.70,AAEA2C34-19F5-9849-A742-6E687D232934,SW - 042,0,19.03,10.65,49.4,19.23,16.16,53.1,,,,,,,
791,Wall,317BE9BC-17CF-2444-97EA-BABD7217D2A5,1.55,0.15,3.70,C6127E5E-561B-CD44-8A51-EE54B9C88E10,SW - 042,0,11.83,13.91,49.4,13.38,14.06,53.1,,,,,,,
792,Wall,6C57DD1B-8933-3C43-BECC-8148CA7D93A7,1.55,0.15,3.70,F70AE04C-4457-7F4C-8AA6-C3CDB57DB679,SW - 042,0,17.68,13.91,49.4,19.23,14.06,53.1,,,,,,,
793,Wall,AA2ED5A7-31BF-594E-BBCE-2F172F6FF8D6,1.78,0.02,3.70,,SW - 042,0,18.01,12.13,49.4,18.03,13.91,53.1,,,,,,,
794,Wall,0E1D5A7A-272E-AE4B-991B-B05D139664B5,1.78,0.02,3.70,,SW - 042,0,13.01,12.13,49.4,13.03,13.91,53.1,,,,,,,
795,Wall,2AA9E003-99D1-A842-B27B-AB23553FA9E0,1.20,0.10,3.70,,SW - 042,0,10.63,14.56,53.1,11.83,14.66,56.8,,,,,,,
796,Wall,3715853D-2E6B-E149-858D-CD26E0666518,1.20,0.10,3.70,,SW - 042,0,10.63,13.93,53.1,11.83,14.03,56.8,,,,,,,
797,Wall,49C448AE-F4A2-7E4C-BCF9-316E8908D50A,1.20,0.10,3.70,,SW - 042,0,19.23,14.56,53.1,20.43,14.66,56.8,,,,,,,
798,Wall,C6596ADE-A1AB-F144-9EA5-7E30A4793EF4,1.20,0.10,3.70,,SW - 042,0,19.23,13.93,53.1,20.43,14.03,56.8,,,,,,,
799,Wall,7854C141-8708-3146-A61B-0FAB0828C03D,6.20,0.15,3.70,,SW - 042,0,11.83,14.96,53.1,18.03,15.11,56.8,,,,,,,
800,Wall,68238AB3-F189-7843-80A7-F7D92ECF3FB5,1.20,0.10,3.70,,SW - 042,0,19.23,12.13,53.1,20.43,12.23,56.8,,,,,,,
801,Wall,C364EC94-F4AE-A04B-9A4C-476815553C2C,3.93,0.10,3.70,"38F5C9BD-82AB-3B44-8EB2-2EF285BA504B, 1CB33C32-8B5F-C843-9305-D8609230FF04",SW - 042,0,20.33,12.23,53.1,20.43,16.16,56.8,,,,,,,
802,Wall,EB8355BD-31AF-074F-94B0-4D7647345074,8.60,0.15,3.70,,SW - 042,0,11.83,16.01,53.1,20.43,16.16,56.8,,,,,,,
803,Wall,3366BE92-35CC-2942-AF29-E200820F0A18,1.20,0.15,3.70,,SW - 042,0,10.63,16.01,53.1,11.83,16.16,56.8,,,,,,,
804,Wall,E8ADE8EE-298D-A74C-914C-98DD1D9D332B,3.93,0.10,3.70,"14513FBF-9B6F-FA47-A2F8-8EF036AE5171, 2A2C74E4-88F5-F84C-AA87-667A13A9F338",SW - 042,0,10.63,12.23,53.1,10.73,16.16,56.8,,,,,,,
805,Wall,4E482083-2E6A-CA43-A82E-7136DA905BCF,1.20,0.10,3.70,,SW - 042,0,10.63,12.13,53.1,11.83,12.23,56.8,,,,,,,
806,Wall,801F264F-C3CB-BB4A-87B9-7F83D83B7B19,5.77,0.20,3.70,F00F22EC-2879-6444-9EE9-3ED9758F3849,SW - 042,0,11.83,10.39,53.1,12.03,16.16,56.8,,,,,,,
