node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
909,Wall,8605835E-825C-C414-411B-232CFA2A00EB,0.75,0.14,3.25,FW-01,1,53.02,44.7,4.3,53.77,44.84,7.55,,,,,,,,,
910,Wall,CAAF34EB-34CE-4149-A451-B7AE4F406C68,1.45,0.16,2.73,FW-03,1,71.32,41.61,8.6,72.77,41.77,11.33,,,,,,,,,
911,Wall,A17A3497-EC3B-EE96-392A-68EBAD04584C,1.84,0.30,2.73,FW-04,1,67.73,42.56,4.3,69.57,42.86,7.03,,,,,,,,,
912,Wall,6EF8B238-3F42-E68E-B90D-0909F4FB3E30,3.75,0.15,3.25,FW-02,1,62.02,40.59,4.3,65.77,40.73,7.55,7C9CFE23-3C50-FAA7-F446-BAE65E456E81,,,,,,,,
913,Wall,B8D2D987-1C5F-4482-BDA3-BFF1AB4DBE72,3.75,0.15,3.10,FW-02,1,62.02,44.69,12.9,65.77,44.84,16.0,,,,,,,,,
914,Wall,849B6EA7-5E51-3BFF-BB80-BB93C9C1A30A,4.25,0.15,3.25,FW-02,1,67.73,40.59,4.3,67.87,44.84,7.55,"FA732D0B-AC53-B871-8DF6-B35EBEBB62D3, 881224AA-1F1D-3DA2-B461-76DE78FFB799",,,,,,,,
915,Wall,C79B62B5-3BE0-4CA8-ACAC-5E2CACEBA2FC,5.92,0.25,4.30,SW-01,1,53.9,44.59,0.0,59.82,44.84,4.3,72CD7DBE-75D6-465F-A6EB-DB15C48C7F80,,,,,,,,
916,Wall,75670D2D-DEB3-487D-BC45-4855ACB22134,5.04,0.15,3.10,FW-02,1,67.73,40.59,12.9,72.77,40.73,16.0,,,,,,,,,
917,Wall,C7B6640F-79AB-4F61-A4D2-BA989A703BA2,5.04,0.15,3.25,FW-02,1,67.73,40.59,8.6,72.77,40.73,11.85,,,,,,,,,
918,Wall,11955D77-3C0A-4C36-B068-01291166367D,0.25,0.02,3.25,FW-07,0,65.77,40.57,8.6,66.02,40.59,11.85,,,,,,,,,
919,Wall,28638D5F-FCA5-4711-B6F0-7E1A5EC7EB33,6.05,0.25,4.30,SW-01,1,53.9,44.59,4.3,59.95,44.84,8.6,,,,,,,,,
920,Wall,D9528B6B-A321-F35F-D3A2-A78985548F7E,1.95,0.25,4.30,SW-01,1,59.95,42.59,8.6,61.9,42.84,12.9,,,,,,,,,
921,Wall,8D840F23-9C81-4D2C-9FBF-4D8C7FCE2254,0.25,0.02,3.25,FW-07,0,65.77,40.84,8.6,66.02,40.86,11.85,,,,,,,,,
922,Wall,F4A270B7-02DF-9A24-DB4F-A0F0148CCD59,4.00,0.25,4.30,SW-01,1,59.82,40.71,8.6,60.07,44.71,12.9,,,,,,,,,
923,Wall,419192E0-C9D4-ADBC-2844-4768B6B861BF,4.00,0.25,4.30,SW-01,1,61.77,40.71,8.6,62.02,44.71,12.9,,,,,,,,,
924,Wall,548E36BF-2708-4C70-9B44-4BA102FF3602,0.25,0.02,3.25,FW-07,0,65.75,40.59,8.6,65.77,40.84,11.85,,,,,,,,,
925,Wall,FE9D12B9-7BEA-445A-A8A2-2DB4B4D2733C,11.69,0.03,0.65,FC-02,0,81.74,36.87,11.85,81.77,48.56,12.5,,,,,,,,,
926,Wall,550F7527-5C1D-C3E0-ED19-2C372CB055A2,1.95,0.25,4.30,SW-01,0,59.95,44.59,8.6,61.9,44.84,12.9,,,,,,,,,
927,Wall,FDA40DE6-5912-4F13-93CA-D27CAECE5314,0.36,0.14,3.25,FW-01,0,74.02,44.7,8.6,74.39,44.84,11.85,,,,,,,,,
928,Wall,FA13BDE1-A763-5866-5FFE-BD188A110096,4.00,0.25,4.30,SW-01,1,53.77,40.71,8.6,54.02,44.71,12.9,,,,,,,,,
929,Wall,E6B5D5DE-A180-4BA7-B8D1-05FA33C9A0B0,39.69,0.03,0.67,FC-02,0,42.05,48.56,11.84,81.74,48.59,12.5,,,,,,,,,
930,Wall,6A327BC7-47A8-4185-B585-EF4E5E225F71,14.94,5.28,9.20,EC-04,0,36.3,35.24,8.0,41.58,50.18,17.2,,,,,,,,,
931,Wall,3615AB27-B393-8981-0CB3-B422855AEF8A,6.05,0.25,4.30,SW-01,1,53.9,40.59,8.6,59.95,40.84,12.9,9258F5EA-2D37-4228-9ECB-38D78B10AA43,,,,,,,,
932,Wall,7684E113-89AB-4013-95FF-547223676ADA,39.69,0.03,0.81,FC-02,0,42.05,48.56,16.0,81.74,48.59,16.81,,,,,,,,,
933,Wall,36660804-CAF6-4250-B19B-7D0A959CCCDC,0.25,0.02,3.25,FW-07,0,65.75,44.59,8.6,65.77,44.84,11.85,,,,,,,,,
934,Wall,2FC8B3CA-F175-449E-BB4D-95F970F1CEA4,4.25,0.30,2.73,FW-05,1,72.77,40.59,12.9,73.07,44.84,15.63,,,,,,,,,
935,Wall,58F09796-32D2-48E0-A04A-9505D113AD76,1.45,0.16,2.73,FW-03,1,71.32,41.61,12.9,72.77,41.77,15.63,,,,,,,,,
936,Wall,53876304-C00D-4A21-853F-1D78149EAF16,0.25,0.02,3.25,FW-07,0,49.77,44.57,0.0,50.02,44.59,3.25,,,,,,,,,
937,Wall,1E72D647-36A2-4A2F-8331-C5688D28DC8F,0.25,0.02,3.25,FW-07,0,50.02,44.59,0.0,50.04,44.84,3.25,,,,,,,,,
938,Wall,DDE145B2-47CE-4F42-A8CC-87567A4E7188,0.25,0.02,3.25,FW-07,0,49.77,44.84,0.0,50.02,44.86,3.25,,,,,,,,,
939,Wall,90BB8E7C-C7D2-49DC-8950-45F5F397DF14,0.25,0.02,3.25,FW-07,0,49.75,44.59,0.0,49.77,44.84,3.25,,,,,,,,,
940,Wall,CECFE04B-D502-4159-9976-9B6057582487,0.25,0.02,3.25,FW-07,0,49.77,40.57,0.0,50.02,40.59,3.25,,,,,,,,,
941,Wall,D5673474-D474-4BF1-90F6-E161C4B98700,0.25,0.02,3.25,FW-07,0,50.02,40.59,0.0,50.04,40.84,3.25,,,,,,,,,
942,Wall,A12E2C70-4088-4174-AB27-71FCB3E25A29,0.25,0.02,3.25,FW-07,0,49.77,40.84,0.0,50.02,40.86,3.25,,,,,,,,,
943,Wall,62B4BEBD-4875-4AB0-A8E8-57C20AC0F25C,0.25,0.02,3.25,FW-07,0,49.75,40.59,0.0,49.77,40.84,3.25,,,,,,,,,
944,Wall,A42577F5-7B7F-4BFD-8A32-CEB7E8590A16,0.25,0.02,3.22,FW-07,0,65.77,44.57,0.0,66.02,44.59,3.22,,,,,,,,,
945,Wall,19B3C632-2C7E-4E39-8286-553C1D970B78,0.25,0.02,3.25,FW-07,0,66.02,44.59,0.0,66.04,44.84,3.25,,,,,,,,,
946,Wall,7D829E64-2AF6-4E4F-8BA1-3B96565F3912,0.25,0.02,3.25,FW-07,0,65.77,44.84,0.0,66.02,44.86,3.25,,,,,,,,,
947,Wall,0BE70BD4-BA83-4ECB-BF28-47AC61E3399E,0.25,0.02,3.25,FW-07,0,65.75,44.59,0.0,65.77,44.84,3.25,,,,,,,,,
948,Wall,DE43FBEF-4E24-4511-8C83-D3923CDBCDB4,0.25,0.02,3.25,FW-07,0,65.77,40.57,0.0,66.02,40.59,3.25,,,,,,,,,
949,Wall,BCC4DDAD-DAB8-454E-9E99-06973B3FBAF6,0.25,0.02,3.25,FW-07,0,66.02,40.59,0.0,66.04,40.84,3.25,,,,,,,,,
950,Wall,EC39FBBF-7E43-4187-9F9F-0156AB9D40C3,0.25,0.02,3.25,FW-07,0,65.77,40.84,0.0,66.02,40.86,3.25,,,,,,,,,
951,Wall,ED516AF4-43B5-4397-8489-95540B76F56E,0.25,0.02,3.25,FW-07,0,65.75,40.59,0.0,65.77,40.84,3.25,,,,,,,,,
952,Wall,27970941-A378-4106-A3E6-EA2A4B447FDB,6.75,0.15,3.25,FW-02,1,66.02,44.69,0.0,72.77,44.84,3.25,,,,,,,,,
953,Wall,E6494B53-12A5-4741-B1B7-69C33BCEF241,0.25,0.02,3.25,FW-07,0,73.77,44.57,0.0,74.02,44.59,3.25,,,,,,,,,
954,Wall,05CD173A-F6A4-4D67-8E2E-2C5476FB2A99,0.25,0.02,3.25,FW-07,0,74.02,44.59,0.0,74.04,44.84,3.25,,,,,,,,,
955,Wall,F3D68230-1340-49AE-9284-D9BB7CF90B82,0.26,0.02,3.25,FW-07,0,73.76,44.84,0.0,74.02,44.86,3.25,,,,,,,,,
956,Wall,3F5ED386-6307-4E9C-86E3-7C83CB05A2EC,1.95,0.25,4.15,SW-01,0,59.95,40.59,12.9,61.9,40.84,17.05,956497AE-75DE-4D68-92A2-A89B708B6E6B,,,,,,,,
957,Wall,5F5B070E-AEAA-44D0-97FB-7B46BE12796E,0.28,0.02,3.25,FW-07,0,73.75,40.57,0.0,74.02,40.59,3.25,,,,,,,,,
958,Wall,A2F77FFF-B83F-4813-8E64-6B5754C6AA26,0.25,0.02,3.25,FW-07,0,74.02,40.59,0.0,74.04,40.84,3.25,,,,,,,,,
959,Wall,F39E50B0-BFB5-4627-8313-0CCA91457CAB,0.25,0.02,3.25,FW-07,0,73.77,40.84,0.0,74.02,40.86,3.25,,,,,,,,,
960,Wall,541260DB-9365-436F-A65C-47F0BD7295B8,0.36,0.14,3.25,FW-01,1,74.02,40.59,0.0,74.39,40.72,3.25,,,,,,,,,
961,Wall,0CB280E6-47DB-49C0-8816-7D0F571DF3AE,0.26,0.02,3.25,FW-07,0,73.76,44.84,4.3,74.02,44.86,7.55,,,,,,,,,
962,Wall,28CC00F1-9480-43DB-A33A-3A0897F59706,0.26,0.02,3.25,FW-07,0,73.76,40.57,4.3,74.02,40.59,7.55,,,,,,,,,
963,Wall,D998AC2E-F91C-4BC7-937B-4F1D2816CDFE,0.25,0.02,3.25,FW-07,0,74.02,44.59,4.3,74.04,44.84,7.55,,,,,,,,,
964,Wall,0E52737C-E534-4130-B6EF-DB75C09A437A,6.75,0.15,3.25,FW-02,1,66.02,44.69,4.3,72.77,44.84,7.55,,,,,,,,,
965,Wall,25812853-0C29-4ED6-B784-EB574C7F0888,0.25,0.02,3.25,FW-07,0,73.77,40.84,4.3,74.02,40.86,7.55,,,,,,,,,
966,Wall,F7241CA5-35AF-4706-9F58-D576225497DA,0.36,0.14,3.25,FW-01,1,74.02,40.59,4.3,74.39,40.72,7.55,,,,,,,,,
967,Wall,83D9588D-8AE3-4304-A431-AC73531C2E2C,0.25,0.02,3.25,FW-07,0,74.02,40.59,4.3,74.04,40.84,7.55,,,,,,,,,
968,Wall,D1D42F70-4050-468A-AF52-23E03B7AC823,0.36,0.14,3.25,FW-01,1,74.02,44.7,4.3,74.39,44.84,7.55,,,,,,,,,
969,Wall,F26D9CDB-0F41-4FB1-BA5D-68DEB4AF2F1D,0.25,0.02,3.25,FW-07,0,65.77,44.57,4.3,66.02,44.59,7.55,,,,,,,,,
970,Wall,D628436F-3959-420F-84F2-A5B45A418817,0.25,0.02,3.25,FW-07,0,66.02,44.59,4.3,66.04,44.84,7.55,,,,,,,,,
971,Wall,7D8CCD2D-82C1-4A10-9990-53C481AEB33E,0.25,0.02,3.25,FW-07,0,65.77,44.84,4.3,66.02,44.86,7.55,,,,,,,,,
972,Wall,16053995-464B-41AB-A6F3-B35202F735E0,0.25,0.02,3.25,FW-07,0,65.75,44.59,4.3,65.77,44.84,7.55,,,,,,,,,
973,Wall,62EA0DE1-7A23-4C3A-8D53-454502327B77,4.13,0.25,3.60,SW-01,1,65.77,40.59,-3.6,66.02,44.71,0.0,,,,,,,,,
974,Wall,BD9B315E-9FAA-4E33-8EB4-A8482255E262,0.25,0.02,3.25,FW-07,0,73.77,44.57,4.3,74.02,44.59,7.55,,,,,,,,,
975,Wall,5090A6C0-732F-48D1-BE86-178DB4375124,4.25,0.15,3.25,FW-02,1,73.64,40.59,8.6,73.78,44.84,11.85,,,,,,,,,
976,Wall,03C432DA-A215-4B6C-A55D-E25D784D5A69,2.13,0.16,2.73,FW-03,0,71.32,40.59,8.6,71.48,42.71,11.33,"E64C37A3-37F8-4545-86FE-32F013EE4E99, 98D68DB2-8B53-4226-A513-E9695D888E1D",,,,,,,,
977,Wall,44D41F5B-F844-4F97-A72E-D2B28D0EC849,1.45,0.16,2.73,FW-03,1,71.32,43.66,8.6,72.77,43.82,11.33,,,,,,,,,
978,Wall,22E74432-3A3B-4296-9245-5BD834845AF0,3.20,0.16,2.73,FW-03,1,69.57,42.63,8.6,72.77,42.79,11.33,,,,,,,,,
979,Wall,95611FC9-1C03-48BE-AA83-64922B4AF4CC,3.75,0.14,3.25,FW-01,1,73.83,36.84,8.6,73.97,40.59,11.85,0391DC07-35F6-48A9-80F7-08AD39F3DA09,,,,,,,,
980,Wall,8F93C6E4-6FD5-41FA-994E-737DC9F470BE,2.05,0.16,2.73,FW-03,1,63.97,43.03,8.6,66.02,43.19,11.33,,,,,,,,,
981,Wall,9EE029B1-8E81-42F2-A356-E3DA007C973F,3.75,0.15,3.25,FW-02,1,65.88,40.84,8.6,66.02,44.59,11.85,814EFDD8-B7C4-4F9E-B437-81EEC60B4D5B,,,,,,,,
982,Wall,C322FEC5-546F-4242-9E42-9C7AFEBF844F,4.25,0.16,2.73,FW-03,1,63.81,40.59,8.6,63.97,44.84,11.33,,,,,,,,,
983,Wall,B179712B-CA63-4C86-9D9E-A14A6C70EF66,3.75,0.14,3.25,FW-01,0,73.83,44.84,8.6,73.97,48.59,11.85,575EB0BE-FE53-446A-BDE6-C9297398DED9,,,,,,,,
984,Wall,965F7BB7-F6CC-4374-90D2-4CB10BAAB2A0,3.87,0.14,3.25,FW-01,0,57.83,44.71,8.6,57.97,48.59,11.85,045FC85D-8671-4A9C-9808-F7019A976F69,,,,,,,,
985,Wall,7C2C1678-08A8-4AA1-86B2-C6510AE0528F,4.25,0.11,3.25,FW-06,1,53.66,40.59,8.6,53.77,44.84,11.85,,,,,,,,,
986,Wall,2EE18B8C-8E44-4B22-830A-A229094E5907,0.75,0.14,3.25,FW-01,1,53.02,40.59,8.6,53.77,40.72,11.85,,,,,,,,,
987,Wall,1EB9654C-6DC5-43EE-B191-CC150AE246A5,4.25,0.16,2.73,FW-03,1,69.57,40.59,8.6,69.73,44.84,11.33,6F13E6E6-430B-4EDA-84DC-8CE629239CCA,,,,,,,,
988,Wall,8E9C2EAE-8536-4DCA-ABFE-E042A32E2222,1.10,0.16,2.73,FW-03,0,71.32,43.74,8.6,71.48,44.84,11.33,5BB348EB-EC54-45D7-BCF3-040EA686C7FF,,,,,,,,
989,Wall,9CC7AEC3-3861-459E-AE26-C6387027D52E,3.75,0.14,3.25,FW-01,1,65.83,44.84,8.6,65.97,48.59,11.85,,,,,,,,,
990,Wall,88630E7D-E639-45A5-B042-CBCE209FDF8E,3.87,0.14,3.25,FW-01,1,57.83,36.84,8.6,57.97,40.71,11.85,6CA349CF-4E48-46A6-BEF9-4E95858D81F1,,,,,,,,
991,Wall,B2F1A3E9-E7F6-4192-BF82-2B35BEF7D674,0.87,0.14,3.25,FW-01,0,72.77,44.7,8.6,73.64,44.84,11.85,,,,,,,,,
992,Wall,12F504AC-8B29-4049-8A3E-DC2605A2CCEE,0.86,0.14,3.25,FW-01,0,72.77,40.59,8.6,73.64,40.72,11.85,,,,,,,,,
993,Wall,A840F9CA-F6BC-4262-AD6B-027B3AC89D9B,4.25,0.30,2.73,FW-05,1,72.77,40.59,8.6,73.07,44.84,11.33,,,,,,,,,
994,Wall,F33AC6C2-CB15-42DA-A554-B521039ED6AD,4.25,0.15,3.10,FW-02,1,73.64,40.59,12.9,73.78,44.84,16.0,,,,,,,,,
995,Wall,D8B84987-D463-4CD2-83FF-41382F703488,2.13,0.16,2.73,FW-03,0,71.32,40.59,12.9,71.48,42.71,15.63,"1FE81C16-0D3C-47C7-ACB5-39BA87F87D57, 5BCA0D67-280C-4D4D-A7A8-02A314D1C42D",,,,,,,,
996,Wall,977224CB-6A4A-4E71-81C1-31784D774BF3,1.45,0.16,2.73,FW-03,1,71.32,43.66,12.9,72.77,43.82,15.63,,,,,,,,,
997,Wall,32C76C84-5DDE-214A-A555-041AE6F1D385,4.00,0.51,4.00,SW-02,1,53.52,40.71,-4.0,54.02,44.71,0.0,,,,,,,,,
998,Wall,36BD826B-0BF3-7143-AD20-813A6BB016DC,8.00,0.51,4.00,SW-02,1,73.77,36.71,-4.0,74.28,44.71,0.0,,,,,,,,,
999,Wall,213996C1-A8B4-FB46-8F09-036A7DB56B96,20.00,0.51,4.01,SW-02,1,53.9,36.33,-4.01,73.9,36.84,0.0,,,,,,,,,
1000,Wall,B2968D42-0633-B94D-B2C7-88AA80DF85D1,13.95,0.51,4.00,SW-02,1,59.95,44.59,-4.0,73.9,45.09,0.0,,,,,,,,,
1001,Wall,92DA1001-2CD7-4334-B82D-313574800EB8,0.25,0.02,3.25,FW-07,0,66.02,40.59,4.3,66.04,40.84,7.55,,,,,,,,,
1002,Wall,08ECC1F7-F7A7-49CD-9A05-898FAA8FE13F,0.25,0.02,3.25,FW-07,0,65.75,40.59,4.3,65.77,40.84,7.55,,,,,,,,,
1003,Wall,BCE9E014-697E-4526-A8BF-A1E16F24E550,0.25,0.02,3.25,FW-07,0,65.77,40.84,4.3,66.02,40.86,7.55,,,,,,,,,
1004,Wall,B42B9B47-58EE-45BA-9574-E3A65E62892A,0.25,0.02,3.25,FW-07,0,65.77,40.57,4.3,66.02,40.59,7.55,,,,,,,,,
1005,Wall,677F494E-8013-4A6A-AC21-3E2538CA3E3A,0.25,0.02,3.25,FW-07,0,73.77,44.57,8.6,74.02,44.59,11.85,,,,,,,,,
1006,Wall,4DA5FAAC-EF21-476C-A2CD-4EAC37D2A02A,0.26,0.02,3.25,FW-07,0,73.76,44.84,8.6,74.02,44.86,11.85,,,,,,,,,
1007,Wall,C4465CAD-4B89-4218-9848-E96C233A51B9,0.25,0.02,3.25,FW-07,0,74.02,44.59,8.6,74.04,44.84,11.85,,,,,,,,,
1008,Wall,ED974014-A982-1A4B-8D9D-C297178CCAA9,5.92,0.25,4.30,SW-01,1,53.9,40.59,0.0,59.82,40.84,4.3,86C24150-A369-4E02-8883-D5093D94C078,,,,,,,,
1009,Wall,3FDF669E-455E-9D4F-B0DE-6DC85B6BE176,39.69,0.03,0.67,FC-02,0,42.05,48.56,3.24,81.74,48.59,3.9,,,,,,,,,
1010,Wall,81F9917C-ED77-6741-8F07-6F03D8B4B124,11.69,0.03,0.65,FC-02,0,42.02,36.87,3.25,42.05,48.56,3.9,,,,,,,,,
1011,Wall,030CE231-6AAA-4F4D-8F10-B2ECA9C08D37,11.69,0.03,0.65,FC-02,0,81.74,36.87,3.25,81.77,48.56,3.9,,,,,,,,,
1012,Wall,A708E052-E3AE-D040-8816-C0C42287B92E,39.69,0.03,0.67,FC-02,0,42.05,36.84,3.24,81.74,36.87,3.9,,,,,,,,,
1013,Slab,8D923FA4-B1C9-4BDE-A0AD-4F4E8E724DF5,,,,FC-01,0,42.02,36.84,11.82,57.85,48.59,11.85,,,,,,,,,
1014,Slab,1A5C4BEA-55BF-4CD3-B87A-C9D05426DD35,,,,,0,-19.15,81.45,-1.1,10.6,141.23,-0.6,,,,,,,,,
1015,Slab,9ADB23A9-A401-A14F-9AF5-E4E85DCB268F,,,,SSL-05,0,41.58,36.4,16.9,82.21,49.03,17.21,,,,,,,,,
1016,Slab,F61100DE-A3C3-774B-A731-79CD72F45301,,,,SSL-04,0,58.23,40.84,8.42,59.82,44.59,8.68,,,,,,,,,
1017,Slab,1655E570-1703-A34D-B2B7-C77EF72F8D94,,,,SSL-04,0,58.23,40.84,4.12,59.82,44.59,4.38,,,,,,,,,
1018,Slab,2784D24B-E5AE-6B42-B569-01D93494B844,,,,SSL-04,0,57.33,40.84,-0.18,59.82,44.59,0.08,,,,,,,,,
1019,Slab,79669BD4-FDF7-E041-9E0A-DCFCCBF968BB,,,,,0,40.8,24.71,-0.55,44.8,26.31,-0.5,,,,,,,,,
1020,Slab,DB5D03EF-379C-5E4C-A29D-31498D94B3CE,,,,,0,33.3,86.9,-1.1,98.4,134.42,-0.6,,,,,,,,,
1021,Slab,2EC365F5-E8D4-1D41-A8F3-9B2203CD5225,,,,,0,90.5,62.91,-0.55,93.5,72.93,-0.5,,,,,,,,,
1022,Slab,92504A65-D1C6-F8B0-9610-E438E160467E,,,,FC-01,0,67.84,40.7,11.3,72.81,44.73,11.33,,,,,,,,,
1023,Slab,0F2DCE06-ED57-EE93-21D1-FBD1CDF314AF,,,,FF-06,0,58.23,40.84,12.98,59.82,44.59,13.0,,,,,,,,,
1024,Slab,A002025B-295D-BD44-BD2D-EDAF4D7D22F4,,,,FF-01,0,62.02,40.73,0.0,66.02,44.7,0.1,,,,,,,,,
1025,Slab,600C4AF9-F1FA-AD40-A098-496EADB02D72,,,,FF-06,0,57.33,40.84,0.08,59.82,44.59,0.1,,,,,,,,,
1026,Slab,27827C62-E8C6-8843-8577-90A602497B17,,,,FF-06,0,54.02,40.59,-3.6,59.82,44.59,-3.5,,,,,,,,,
1027,Slab,30BADC0D-9A2C-AD4E-8330-C69A9DA2E37F,,,,FC-01,0,49.94,40.7,2.7,53.7,44.73,2.73,,,,,,,,,
1028,Slab,2AC1E866-D026-7241-8BDD-F6439A285A51,,,,SSL-03,0,53.9,36.59,-0.15,73.77,44.71,0.0,,,,,,,,,
1029,Slab,D6930FB2-07C8-1B49-4100-871CD39A617F,,,,FF-01,0,62.02,40.73,8.6,66.02,44.84,8.7,,,,,,,,,
1030,Slab,802040B5-870D-4C5B-9B28-083A897B621B,,,,IN-02,0,41.58,36.4,16.6,82.21,49.03,17.05,,,,,,,,,
1031,Slab,6E153A19-8F0D-5F44-BB1F-537604E07296,,,,FC-01,0,62.02,40.69,2.7,65.91,44.73,2.73,,,,,,,,,
1032,Slab,B3B8D482-EABF-EC4E-8BC2-FD5327885B46,,,,SSL-01,0,59.57,40.33,-5.81,62.28,43.09,-5.1,,,,,,,,,
1033,Slab,9D7519EC-5496-8A4C-8AF3-8683117E7722,,,,SSL-01,0,53.52,36.33,-4.3,74.28,45.09,-3.6,,,,,,,,,
1034,Slab,BE037FB8-3BDA-824F-9550-99A78624381A,,,,SSL-02,0,41.78,36.59,-0.6,82.02,48.83,0.0,,,,,,,,,
1035,Slab,0C4C0D39-6266-4FDA-B4AF-9564718AF191,,,,FC-01,0,73.75,36.84,15.97,81.77,48.59,16.0,,,,,,,,,
1036,Slab,70BEF53A-BCBB-4D86-A01F-D7ACEF5E5107,,,,FC-01,0,57.94,36.84,15.97,73.85,44.73,16.0,,,,,,,,,
1037,Slab,7EA52F5D-C22D-A8E1-1677-41DF123025CE,,,,FF-01,0,62.02,40.73,12.9,66.02,44.7,13.0,,,,,,,,,
1038,Slab,D23C1D35-7959-13F1-5964-C89386CCBC36,,,,FC-01,0,67.84,40.7,15.6,72.81,44.73,15.63,,,,,,,,,
1039,Slab,7D4EA99A-8D3C-4340-B446-EA1EA3BA7FAB,,,,FF-05,0,82.21,36.72,8.6,86.4,48.7,8.67,,,,,,,,,
1040,Slab,D1273804-370C-4398-904F-31ABE056C09C,,,,FC-01,0,65.94,44.82,15.97,73.85,48.59,16.0,,,,,,,,,
1041,Slab,7E466595-8297-F54A-8933-9EC9DAA8F45D,,,,FF-01,0,67.87,40.7,0.0,72.81,44.7,0.1,,,,,,,,,
1042,Slab,FE1DFD50-74BF-ACB7-0959-8772412C62D5,,,,FC-01,0,62.02,40.7,15.6,65.91,44.73,15.63,,,,,,,,,
1043,Slab,FB2308D3-6824-F280-0270-E03109711480,,,,FF-01,0,67.87,40.59,8.6,73.07,44.84,8.7,,,,,,,,,
1044,Slab,C6F69025-4646-442B-B7C1-AD48335EBDD2,,,,FC-01,0,42.02,36.84,15.97,57.85,48.59,16.0,,,,,,,,,
1045,Slab,7F560EAF-81B4-64FB-CE27-50F68D7A6211,,,,FF-01,0,67.87,40.72,12.9,72.81,44.7,13.0,,,,,,,,,
1046,Slab,95C39A8D-D77A-68E8-0313-56C1587F5598,,,,FC-01,0,62.02,40.7,7.0,65.91,44.73,7.03,,,,,,,,,
1047,Slab,EA6CD1F1-BD51-4D90-8B0E-80DAB1B73A0E,,,,FC-01,0,57.94,44.82,15.97,65.85,48.59,16.0,,,,,,,,,
1048,Slab,ED0EC06A-4D71-51AE-7412-0F728BCE5C4E,,,,FF-01,0,67.84,40.72,4.3,72.81,44.7,4.4,,,,,,,,,
1049,Slab,992CD2E3-2627-3A97-487F-5A0C4B73520E,,,,FC-01,0,67.84,40.7,7.0,72.81,44.73,7.03,,,,,,,,,
1050,Slab,32F88330-EBCC-7452-214C-ABD0C69DDBCE,,,,FF-01,0,62.02,40.73,4.3,66.0,44.69,4.4,,,,,,,,,
1051,Slab,557B0C80-A9A0-4075-F929-81C16DC8D865,,,,FF-06,0,58.23,40.84,8.68,59.82,44.59,8.7,,,,,,,,,
1052,Slab,C055890D-534D-4788-BBFE-1B12D3187FC4,,,,FC-01,0,57.94,36.84,11.82,73.85,44.73,11.85,,,,,,,,,
1053,Slab,C13CA28C-6B07-4AC1-9C1F-29A7A12D0FE7,,,,FC-01,0,65.94,44.82,11.82,73.85,48.59,11.85,,,,,,,,,
1054,Slab,9CBD7097-6374-4984-8503-E116085D15F0,,,,FC-01,0,57.94,44.82,11.82,65.85,48.59,11.85,,,,,,,,,
1055,Slab,E9C79C36-9B25-2EC1-7884-6C2D601E297E,,,,FF-06,0,58.23,40.84,4.38,59.83,44.59,4.4,,,,,,,,,
1056,Slab,61BE525A-EA19-5908-726E-1659E4A10F31,,,,FC-01,0,62.02,40.7,11.3,65.91,44.73,11.33,,,,,,,,,
1057,Slab,00B0D7E5-D5A7-4964-8126-173AEAB16D97,,,,FC-01,0,42.02,36.84,7.52,57.85,48.59,7.55,,,,,,,,,
1058,Slab,E1CA85EB-F0D0-44A9-8A2F-4C0BC280F5B4,,,,FC-01,0,57.94,44.82,7.52,65.85,48.59,7.55,,,,,,,,,
1059,Slab,86DD2C00-5E17-49B2-8F57-BCBAE41E5C48,,,,FC-01,0,65.94,44.82,7.52,73.85,48.59,7.55,,,,,,,,,
1060,Slab,E2695EBF-5129-4F5E-9CEA-CC9A7CAB8D46,,,,FC-01,0,57.94,36.84,7.52,73.85,44.73,7.55,,,,,,,,,
1061,Slab,27514643-B249-134F-8AEA-AF54E60B0FA3,,,,SSL-04,0,58.23,40.84,12.72,59.82,44.59,12.98,,,,,,,,,
1062,Slab,EC1EF729-DB4F-479F-AD45-F420DA64101A,,,,FF-05,0,37.4,36.72,8.6,41.58,48.7,8.67,,,,,,,,,
1063,Slab,2224F6A6-9373-374D-8CA0-3F1301FC501B,,,,,0,40.8,51.61,-0.65,99.9,66.79,-0.6,,,,,,,,,
1064,Slab,E5642DAB-CA52-1B48-9D66-FA63F1E541DA,,,,SSL-03,0,41.77,36.59,8.45,82.02,48.84,8.6,,,,,,,,,
1065,Slab,4D5D6540-5958-854F-A7B1-99F822B01124,,,,SSL-03,0,41.77,36.59,4.15,82.02,48.84,4.3,,,,,,,,,
1066,Slab,9A501977-B963-4946-AC40-CFF82A38ACE4,,,,SSL-03,0,41.77,36.59,12.75,82.02,48.84,12.9,,,,,,,,,
1067,Slab,0F664791-1073-9241-9C8C-8601041FB95B,,,,FF-01,0,65.9,44.7,0.0,73.9,48.84,0.1,,,,,,,,,
1068,Slab,0B8AA987-8973-AAD0-4FC2-A0856F1D65D5,,,,FF-02,0,41.77,36.59,4.3,82.02,48.84,4.4,,,,,,,,,
