node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
598,Dimension,97D869F1-61C8-1D49-B3F7-EC6385F6FBB1,,,14.69,,,Dim 101,13.63,2.06,-3.05,13.7,16.8,-3.05,,,,,,,,,,
599,DimNode 498,859914B7-72EE-4645-B280-0E9B44697496,F59D39B7-C674-AE4C-80C6-F6865710B6B1,0,0.00,6.48,7.19,Dim Node 498,6.47,7.18,0.0,6.48,7.19,0.0,,,,,,,,,,
600,DimNode 499,859914B7-72EE-4645-B280-0E9B44697496,F59D39B7-C674-AE4C-80C6-F6865710B6B1,40,0.40,6.48,7.59,Dim Node 499,6.47,7.58,0.0,6.48,7.59,0.0,,,,,,,,,,
601,DimNode 500,859914B7-72EE-4645-B280-0E9B44697496,5DD16C31-9C7C-014D-91D9-8D5466399150,1,0.01,6.48,7.6,Dim Node 500,6.47,7.59,0.0,6.48,7.6,0.0,,,,,,,,,,
602,DimNode 501,859914B7-72EE-4645-B280-0E9B44697496,FDEED9A7-3BCC-BF4B-863A-E4B271132DBA,32,0.32,6.48,7.92,Dim Node 501,6.47,7.92,0.0,6.48,7.93,0.0,,,,,,,,,,
603,DimNode 502,859914B7-72EE-4645-B280-0E9B44697496,D5B99D81-2BBE-AB44-B862-632603D05922,57,0.57,6.48,8.49,Dim Node 502,6.47,8.49,0.0,6.48,8.5,0.0,,,,,,,,,,
604,DimNode 503,859914B7-72EE-4645-B280-0E9B44697496,00000000-0000-0000-0000-000000000000,55,0.55,6.48,9.04,Dim Node 503,6.47,9.03,0.0,6.48,9.04,0.0,,,,,,,,,,
605,DimNode 504,859914B7-72EE-4645-B280-0E9B44697496,00000000-0000-0000-0000-000000000000,17,0.17,6.48,9.21,Dim Node 504,6.47,9.2,0.0,6.48,9.21,0.0,,,,,,,,,,
606,DimNode 505,859914B7-72EE-4645-B280-0E9B44697496,62C1E283-3B73-DB46-B245-606933200AE1,19,0.19,6.48,9.39,Dim Node 505,6.47,9.39,0.0,6.48,9.4,0.0,,,,,,,,,,
607,DimNode 506,859914B7-72EE-4645-B280-0E9B44697496,6C9D021F-4F51-4A43-9E31-C15234559677,87,0.87,6.48,10.26,Dim Node 506,6.47,10.25,0.0,6.48,10.26,0.0,,,,,,,,,,
608,DimNode 507,859914B7-72EE-4645-B280-0E9B44697496,D8E2389F-211C-4B43-91A8-811D06E2D4DE,64,0.64,6.48,10.9,Dim Node 507,6.47,10.9,0.0,6.48,10.91,0.0,,,,,,,,,,
609,DimNode 508,859914B7-72EE-4645-B280-0E9B44697496,6CDE322F-207C-6448-B01F-443123317958,58,0.58,6.48,11.48,Dim Node 508,6.47,11.48,0.0,6.48,11.49,0.0,,,,,,,,,,
610,DimNode 509,859914B7-72EE-4645-B280-0E9B44697496,C33F8384-8469-884A-87F7-7027AB3B813F,5,0.05,6.48,11.54,Dim Node 509,6.47,11.53,0.0,6.48,11.54,0.0,,,,,,,,,,
611,DimNode 510,859914B7-72EE-4645-B280-0E9B44697496,8F6CE00B-2E7C-9C46-9B99-0BD718225141,5,0.05,6.48,11.59,Dim Node 510,6.47,11.58,0.0,6.48,11.59,0.0,,,,,,,,,,
612,DimNode 511,859914B7-72EE-4645-B280-0E9B44697496,C33F8384-8469-884A-87F7-7027AB3B813F,35,0.35,6.48,11.94,Dim Node 511,6.47,11.93,0.0,6.48,11.94,0.0,,,,,,,,,,
613,DimNode 512,859914B7-72EE-4645-B280-0E9B44697496,2C1E3EDB-6927-EF48-9432-67696F806C47,20,0.20,6.48,12.14,Dim Node 512,6.47,12.13,0.0,6.48,12.14,0.0,,,,,,,,,,
614,Dimension,859914B7-72EE-4645-B280-0E9B44697496,,,4.95,,,Dim 102,6.44,7.16,3.19,6.51,12.17,3.19,,,,,,,,,,
615,DimNode 513,95ACFC2B-C1F0-5B42-8CDB-68511D559F64,0DED4CA4-6E7F-3E44-B952-A0ED6B644FBA,0,0.00,7.99,11.52,Dim Node 513,7.98,11.52,0.0,7.99,11.53,0.0,,,,,,,,,,
616,DimNode 514,95ACFC2B-C1F0-5B42-8CDB-68511D559F64,E16B7BBA-DFB3-374A-8442-EF1C5D6A9940,6,0.06,7.99,11.59,Dim Node 514,7.98,11.58,0.0,7.99,11.59,0.0,,,,,,,,,,
617,DimNode 515,95ACFC2B-C1F0-5B42-8CDB-68511D559F64,D5A811B7-3F53-6B4B-A489-FB5600C0F42B,35,0.35,7.99,11.94,Dim Node 515,7.98,11.93,0.0,7.99,11.94,0.0,,,,,,,,,,
618,Dimension,95ACFC2B-C1F0-5B42-8CDB-68511D559F64,,,0.41,,,Dim 103,7.95,11.49,3.19,8.03,11.97,3.19,,,,,,,,,,
619,DimNode 516,CE7434A6-CD59-AA49-995B-D81E66A9911A,8F6CE00B-2E7C-9C46-9B99-0BD718225141,0,0.00,6.1,11.36,Dim Node 516,6.09,11.36,0.0,6.1,11.37,0.0,,,,,,,,,,
620,DimNode 517,CE7434A6-CD59-AA49-995B-D81E66A9911A,00000000-0000-0000-0000-000000000000,24,0.24,6.33,11.36,Dim Node 517,6.33,11.36,0.0,6.34,11.37,0.0,,,,,,,,,,
621,Dimension,CE7434A6-CD59-AA49-995B-D81E66A9911A,,,0.24,,,Dim 104,6.07,11.32,3.19,6.36,11.4,3.19,,,,,,,,,,
622,DimNode 518,3FA530A5-6087-274A-A66B-3FCBBFCC3977,8F6CE00B-2E7C-9C46-9B99-0BD718225141,0,0.00,6.1,11.8,Dim Node 518,6.09,11.8,0.0,6.1,11.81,0.0,,,,,,,,,,
623,DimNode 519,3FA530A5-6087-274A-A66B-3FCBBFCC3977,00000000-0000-0000-0000-000000000000,8,0.08,6.17,11.8,Dim Node 519,6.17,11.8,0.0,6.18,11.81,0.0,,,,,,,,,,
624,Dimension,3FA530A5-6087-274A-A66B-3FCBBFCC3977,,,0.08,,,Dim 105,6.07,11.76,3.19,6.2,11.84,3.19,,,,,,,,,,
625,DimNode 520,A903DFD9-3CE2-8E4E-B2E6-6DC9390B31EB,160DAA29-7CA7-FE41-A5CE-3EBAFF5FAD97,0,0.00,8.2,11.03,Dim Node 520,8.19,11.03,0.0,8.2,11.04,0.0,,,,,,,,,,
626,DimNode 521,A903DFD9-3CE2-8E4E-B2E6-6DC9390B31EB,0DED4CA4-6E7F-3E44-B952-A0ED6B644FBA,49,0.49,8.2,11.52,Dim Node 521,8.19,11.52,0.0,8.2,11.53,0.0,,,,,,,,,,
627,Dimension,A903DFD9-3CE2-8E4E-B2E6-6DC9390B31EB,,,0.49,,,Dim 106,8.16,11.0,3.19,8.24,11.55,3.19,,,,,,,,,,
628,DimNode 522,F163EC3C-4985-0E4E-BE9A-5220ED56C343,22D7E89A-D973-BA46-A3F5-0B28F5EC20F9,0,0.00,6.1,9.93,Dim Node 522,6.09,9.93,0.0,6.1,9.94,0.0,,,,,,,,,,
629,DimNode 523,F163EC3C-4985-0E4E-BE9A-5220ED56C343,00000000-0000-0000-0000-000000000000,36,0.36,6.46,9.93,Dim Node 523,6.45,9.93,0.0,6.46,9.94,0.0,,,,,,,,,,
630,Dimension,F163EC3C-4985-0E4E-BE9A-5220ED56C343,,,0.36,,,Dim 107,6.07,9.9,3.19,6.49,9.97,3.19,,,,,,,,,,
631,DimNode 524,27639D51-1A23-AE4C-98C4-A28F7E492B69,1B9B4F6B-FBE5-FA49-A8B4-19EAEAA12425,0,0.00,6.1,8.95,Dim Node 524,6.09,8.94,0.0,6.1,8.95,0.0,,,,,,,,,,
632,DimNode 525,27639D51-1A23-AE4C-98C4-A28F7E492B69,00000000-0000-0000-0000-000000000000,24,0.24,6.34,8.95,Dim Node 525,6.33,8.94,0.0,6.34,8.95,0.0,,,,,,,,,,
633,DimNode 526,27639D51-1A23-AE4C-98C4-A28F7E492B69,00000000-0000-0000-0000-000000000000,61,0.61,6.95,8.95,Dim Node 526,6.94,8.94,0.0,6.95,8.95,0.0,,,,,,,,,,
634,Dimension,27639D51-1A23-AE4C-98C4-A28F7E492B69,,,0.85,,,Dim 108,6.07,8.91,3.19,6.98,8.98,3.19,,,,,,,,,,
635,DimNode 527,72D14F55-6D8A-F747-9E63-58F483BAB6F1,BB060B09-B08B-FC4B-93F1-46CA097E50D4,0,0.00,6.29,5.6,Dim Node 527,6.29,5.6,0.0,6.3,5.61,0.0,,,,,,,,,,
636,DimNode 528,72D14F55-6D8A-F747-9E63-58F483BAB6F1,3FD7F5C3-7C5B-134B-A809-7326ED870668,157,1.57,6.29,7.17,Dim Node 528,6.29,7.16,0.0,6.3,7.17,0.0,,,,,,,,,,
637,DimNode 529,72D14F55-6D8A-F747-9E63-58F483BAB6F1,F59D39B7-C674-AE4C-80C6-F6865710B6B1,2,0.02,6.29,7.19,Dim Node 529,6.29,7.18,0.0,6.3,7.19,0.0,,,,,,,,,,
638,DimNode 530,72D14F55-6D8A-F747-9E63-58F483BAB6F1,5DD16C31-9C7C-014D-91D9-8D5466399150,24,0.24,6.29,7.43,Dim Node 530,6.29,7.42,0.0,6.3,7.43,0.0,,,,,,,,,,
639,DimNode 531,72D14F55-6D8A-F747-9E63-58F483BAB6F1,5DD16C31-9C7C-014D-91D9-8D5466399150,34,0.34,6.29,7.77,Dim Node 531,6.29,7.76,0.0,6.3,7.77,0.0,,,,,,,,,,
640,DimNode 532,72D14F55-6D8A-F747-9E63-58F483BAB6F1,FDEED9A7-3BCC-BF4B-863A-E4B271132DBA,15,0.15,6.29,7.92,Dim Node 532,6.29,7.92,0.0,6.3,7.93,0.0,,,,,,,,,,
641,Dimension,72D14F55-6D8A-F747-9E63-58F483BAB6F1,,,2.32,,,Dim 109,6.25,5.57,3.19,6.33,7.95,3.19,,,,,,,,,,
642,DimNode 533,D23BAB83-25E0-F243-BA13-E0B6C470B5F7,5DD16C31-9C7C-014D-91D9-8D5466399150,0,0.00,6.22,7.69,Dim Node 533,6.22,7.69,0.0,6.23,7.7,0.0,,,,,,,,,,
643,DimNode 534,D23BAB83-25E0-F243-BA13-E0B6C470B5F7,00000000-0000-0000-0000-000000000000,10,0.10,6.32,7.69,Dim Node 534,6.31,7.69,0.0,6.32,7.7,0.0,,,,,,,,,,
644,Dimension,D23BAB83-25E0-F243-BA13-E0B6C470B5F7,,,0.10,,,Dim 110,6.19,7.66,3.19,6.35,7.73,3.19,,,,,,,,,,
645,DimNode 535,2F4F894D-A68A-7049-ACDC-3C842E061C3F,8541FD39-D67A-B042-BAA4-68E003FC777A,0,0.00,8.01,6.73,Dim Node 535,8.01,6.73,0.0,8.02,6.74,0.0,,,,,,,,,,
646,DimNode 536,2F4F894D-A68A-7049-ACDC-3C842E061C3F,3FD7F5C3-7C5B-134B-A809-7326ED870668,50,0.50,8.01,7.23,Dim Node 536,8.01,7.22,0.0,8.02,7.23,0.0,,,,,,,,,,
647,DimNode 537,2F4F894D-A68A-7049-ACDC-3C842E061C3F,D6D4A9A3-2282-5E43-A2D8-822428792A2D,36,0.36,8.01,7.59,Dim Node 537,8.01,7.58,0.0,8.02,7.59,0.0,,,,,,,,,,
648,DimNode 538,2F4F894D-A68A-7049-ACDC-3C842E061C3F,6509872F-ED34-6341-AAC5-CC699D8B87C9,1,0.01,8.01,7.6,Dim Node 538,8.01,7.59,0.0,8.02,7.6,0.0,,,,,,,,,,
649,DimNode 539,2F4F894D-A68A-7049-ACDC-3C842E061C3F,6509872F-ED34-6341-AAC5-CC699D8B87C9,17,0.17,8.01,7.77,Dim Node 539,8.01,7.76,0.0,8.02,7.77,0.0,,,,,,,,,,
650,Dimension,2F4F894D-A68A-7049-ACDC-3C842E061C3F,,,1.04,,,Dim 111,7.97,6.7,3.19,8.05,7.8,3.19,,,,,,,,,,
651,DimNode 540,AC824D71-059D-3147-AC0D-6758C7AFBF87,6509872F-ED34-6341-AAC5-CC699D8B87C9,0,0.00,8.16,7.08,Dim Node 540,8.15,7.08,0.0,8.16,7.09,0.0,,,,,,,,,,
652,DimNode 541,AC824D71-059D-3147-AC0D-6758C7AFBF87,D6D4A9A3-2282-5E43-A2D8-822428792A2D,13,0.12,8.28,7.08,Dim Node 541,8.28,7.08,0.0,8.29,7.09,0.0,,,,,,,,,,
653,Dimension,AC824D71-059D-3147-AC0D-6758C7AFBF87,,,0.12,,,Dim 112,8.13,7.05,3.19,8.31,7.12,3.19,,,,,,,,,,
654,DimNode 542,F8301A10-3F32-774B-A746-B3F1DC4A60BC,975B27B6-7C21-2D49-8BBE-E5F4DBBC5A73,0,0.00,6.1,10.88,Dim Node 542,6.09,10.88,0.0,6.1,10.89,0.0,,,,,,,,,,
655,DimNode 543,F8301A10-3F32-774B-A746-B3F1DC4A60BC,68E5EA18-2989-C042-8C72-E098846447E1,0,0.00,6.1,10.88,Dim Node 543,6.09,10.88,0.0,6.1,10.89,0.0,,,,,,,,,,
656,DimNode 544,F8301A10-3F32-774B-A746-B3F1DC4A60BC,68E5EA18-2989-C042-8C72-E098846447E1,0,0.00,6.1,10.88,Dim Node 544,6.09,10.88,0.0,6.1,10.89,0.0,,,,,,,,,,
657,DimNode 545,F8301A10-3F32-774B-A746-B3F1DC4A60BC,975B27B6-7C21-2D49-8BBE-E5F4DBBC5A73,19,0.18,6.28,10.88,Dim Node 545,6.28,10.88,0.0,6.29,10.89,0.0,,,,,,,,,,
658,DimNode 546,F8301A10-3F32-774B-A746-B3F1DC4A60BC,68E5EA18-2989-C042-8C72-E098846447E1,0,0.00,6.28,10.88,Dim Node 546,6.28,10.88,0.0,6.29,10.89,0.0,,,,,,,,,,
659,DimNode 547,F8301A10-3F32-774B-A746-B3F1DC4A60BC,68E5EA18-2989-C042-8C72-E098846447E1,0,0.00,6.28,10.88,Dim Node 547,6.28,10.88,0.0,6.29,10.89,0.0,,,,,,,,,,
660,DimNode 548,F8301A10-3F32-774B-A746-B3F1DC4A60BC,00000000-0000-0000-0000-000000000000,25,0.25,6.53,10.88,Dim Node 548,6.53,10.88,0.0,6.54,10.89,0.0,,,,,,,,,,
661,DimNode 549,F8301A10-3F32-774B-A746-B3F1DC4A60BC,9EAE5EDE-9C3A-B645-92AA-846A678927B5,164,1.63,8.17,10.88,Dim Node 549,8.16,10.88,0.0,8.17,10.89,0.0,,,,,,,,,,
662,DimNode 550,F8301A10-3F32-774B-A746-B3F1DC4A60BC,9EAE5EDE-9C3A-B645-92AA-846A678927B5,53,0.53,8.7,10.88,Dim Node 550,8.69,10.88,0.0,8.7,10.89,0.0,,,,,,,,,,
663,DimNode 551,F8301A10-3F32-774B-A746-B3F1DC4A60BC,24CD3DD1-EEE6-C345-B5EA-4681567936C9,13,0.12,8.82,10.88,Dim Node 551,8.82,10.88,0.0,8.83,10.89,0.0,,,,,,,,,,
664,DimNode 552,F8301A10-3F32-774B-A746-B3F1DC4A60BC,E003F2CC-2234-D940-B8CC-CE019877A5D6,496,4.96,13.78,10.88,Dim Node 552,13.78,10.88,0.0,13.79,10.89,0.0,,,,,,,,,,
665,Dimension,F8301A10-3F32-774B-A746-B3F1DC4A60BC,,,7.69,,,Dim 113,6.07,10.85,0.0,13.81,10.92,0.0,,,,,,,,,,
666,DimNode 553,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,68E5EA18-2989-C042-8C72-E098846447E1,0,0.00,6.45,5.6,Dim Node 553,6.45,5.6,0.0,6.46,5.61,0.0,,,,,,,,,,
667,DimNode 554,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,2194658D-4BC9-5F46-A2DB-0CB8E7133372,159,1.58,6.45,7.19,Dim Node 554,6.45,7.18,0.0,6.46,7.19,0.0,,,,,,,,,,
668,DimNode 555,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,2194658D-4BC9-5F46-A2DB-0CB8E7133372,40,0.40,6.45,7.59,Dim Node 555,6.45,7.58,0.0,6.46,7.59,0.0,,,,,,,,,,
669,DimNode 556,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,1161E32C-7EF9-E945-88F2-94946FD47296,30,0.30,6.45,7.89,Dim Node 556,6.45,7.89,0.0,6.46,7.9,0.0,,,,,,,,,,
670,DimNode 557,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,1161E32C-7EF9-E945-88F2-94946FD47296,60,0.60,6.45,8.49,Dim Node 557,6.45,8.49,0.0,6.46,8.5,0.0,,,,,,,,,,
671,DimNode 558,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,46D70915-B188-C745-8F4C-E1D9937A7807,101,1.01,6.45,9.5,Dim Node 558,6.45,9.49,0.0,6.46,9.5,0.0,,,,,,,,,,
672,DimNode 559,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,C5B7473A-5171-4A44-BB8B-9F0BF4C6A409,79,0.79,6.45,10.29,Dim Node 559,6.45,10.28,0.0,6.46,10.29,0.0,,,,,,,,,,
673,DimNode 560,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,8A2B959A-44D6-6D49-92A0-5DD8A741BD51,60,0.60,6.45,10.88,Dim Node 560,6.45,10.88,0.0,6.46,10.89,0.0,,,,,,,,,,
674,DimNode 561,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,5902D49A-0751-5F40-AACD-4250CB87A789,31,0.31,6.45,11.19,Dim Node 561,6.45,11.19,0.0,6.46,11.2,0.0,,,,,,,,,,
675,DimNode 562,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,48079FB1-CB93-6842-BC5A-66FB6A1CEDDE,35,0.35,6.45,11.54,Dim Node 562,6.45,11.53,0.0,6.46,11.54,0.0,,,,,,,,,,
676,DimNode 563,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,48079FB1-CB93-6842-BC5A-66FB6A1CEDDE,40,0.40,6.45,11.94,Dim Node 563,6.45,11.93,0.0,6.46,11.94,0.0,,,,,,,,,,
677,Dimension,4EECF733-A8B6-9846-AB73-A5A4A93D3B23,,,6.33,,,Dim 114,6.41,5.57,0.0,6.49,11.97,0.0,,,,,,,,,,
678,DimNode 564,693223B1-B31E-8746-B643-15BB2F87CF66,C17E269C-C544-504E-AA3B-0C5DD2249E9A,0,0.00,8.13,10.53,Dim Node 564,8.12,10.52,0.0,8.13,10.53,0.0,,,,,,,,,,
679,DimNode 565,693223B1-B31E-8746-B643-15BB2F87CF66,6678B1B9-BA9C-7448-938A-F4AF2F04CB21,60,0.60,8.13,11.13,Dim Node 565,8.12,11.12,0.0,8.13,11.13,0.0,,,,,,,,,,
680,DimNode 566,693223B1-B31E-8746-B643-15BB2F87CF66,22876B9E-698D-F242-A871-9D875B2034B1,40,0.39,8.13,11.52,Dim Node 566,8.12,11.52,0.0,8.13,11.53,0.0,,,,,,,,,,
681,DimNode 567,693223B1-B31E-8746-B643-15BB2F87CF66,4AB1C985-4FF0-9949-A339-648CE4FCC45D,43,0.43,8.13,11.95,Dim Node 567,8.12,11.95,0.0,8.13,11.96,0.0,,,,,,,,,,
682,Dimension,693223B1-B31E-8746-B643-15BB2F87CF66,,,1.42,,,Dim 115,8.09,10.5,0.0,8.17,11.98,0.0,,,,,,,,,,
683,DimNode 568,A3EE2573-12A5-AA44-81B8-9AA950916AAA,00000000-0000-0000-0000-000000000000,0,0.00,8.6,10.29,Dim Node 568,8.59,10.29,0.0,8.6,10.3,0.0,,,,,,,,,,
684,DimNode 569,A3EE2573-12A5-AA44-81B8-9AA950916AAA,07C68DC5-C309-D74A-B76C-DB278F84F095,10,0.10,8.7,10.29,Dim Node 569,8.69,10.29,0.0,8.7,10.3,0.0,,,,,,,,,,
685,Dimension,A3EE2573-12A5-AA44-81B8-9AA950916AAA,,,0.10,,,Dim 116,8.57,10.25,0.0,8.73,10.33,0.0,,,,,,,,,,
686,DimNode 570,4EC026E6-AA78-F343-8DCF-72481849F1CD,1954BBDE-735F-E346-BC18-A585271936C9,0,0.00,10.55,13.4,Dim Node 570,10.55,13.4,0.0,10.56,13.41,0.0,,,,,,,,,,
687,DimNode 571,4EC026E6-AA78-F343-8DCF-72481849F1CD,55526EAC-E0CA-164D-92DC-B8EE8BFB2D35,172,1.72,10.55,15.12,Dim Node 571,10.55,15.12,0.0,10.56,15.13,0.0,,,,,,,,,,
688,DimNode 572,4EC026E6-AA78-F343-8DCF-72481849F1CD,55526EAC-E0CA-164D-92DC-B8EE8BFB2D35,80,0.80,10.55,15.92,Dim Node 572,10.55,15.92,0.0,10.56,15.93,0.0,,,,,,,,,,
689,DimNode 573,4EC026E6-AA78-F343-8DCF-72481849F1CD,ACDC4A00-9B8D-1D41-9394-DA0BFB48C897,85,0.85,10.55,16.77,Dim Node 573,10.55,16.77,0.0,10.56,16.78,0.0,,,,,,,,,,
690,Dimension,4EC026E6-AA78-F343-8DCF-72481849F1CD,,,3.37,,,Dim 117,10.52,13.37,0.0,10.59,16.8,0.0,,,,,,,,,,
691,DimNode 574,459B59E6-7302-6E4F-9152-3D37A1CDA63E,7B145C3A-40AF-484E-B39C-1C33831BFB37,0,0.00,8.68,14.22,Dim Node 574,8.68,14.21,0.0,8.69,14.22,0.0,,,,,,,,,,
692,DimNode 575,459B59E6-7302-6E4F-9152-3D37A1CDA63E,564350E0-D708-3C4D-A6D6-FF799D0031AF,202,2.01,10.7,14.22,Dim Node 575,10.69,14.21,0.0,10.7,14.22,0.0,,,,,,,,,,
693,DimNode 576,459B59E6-7302-6E4F-9152-3D37A1CDA63E,291925BE-0AA1-4F44-B84D-207F97181251,309,3.09,13.78,14.22,Dim Node 576,13.78,14.21,0.0,13.79,14.22,0.0,,,,,,,,,,
694,Dimension,459B59E6-7302-6E4F-9152-3D37A1CDA63E,,,5.10,,,Dim 118,8.65,14.18,0.0,13.81,14.26,0.0,,,,,,,,,,
695,DimNode 577,D14CC155-CEBD-D044-8BD3-A58719C2F165,7B145C3A-40AF-484E-B39C-1C33831BFB37,0,0.00,8.68,15.81,Dim Node 577,8.68,15.81,0.0,8.69,15.82,0.0,,,,,,,,,,
696,DimNode 578,D14CC155-CEBD-D044-8BD3-A58719C2F165,55526EAC-E0CA-164D-92DC-B8EE8BFB2D35,112,1.11,9.8,15.81,Dim Node 578,9.79,15.81,0.0,9.8,15.82,0.0,,,,,,,,,,
697,DimNode 579,D14CC155-CEBD-D044-8BD3-A58719C2F165,55526EAC-E0CA-164D-92DC-B8EE8BFB2D35,150,1.50,11.3,15.81,Dim Node 579,11.29,15.81,0.0,11.3,15.82,0.0,,,,,,,,,,
698,Dimension,D14CC155-CEBD-D044-8BD3-A58719C2F165,,,2.61,,,Dim 119,8.65,15.77,0.0,11.33,15.85,0.0,,,,,,,,,,
699,DimNode 580,23BA7BE6-6904-2740-AFD9-4569D4C583AB,CE4F4CFE-B6EA-FA4C-967C-99C5B0525675,0,0.00,12.27,9.49,Dim Node 580,12.26,9.48,0.0,12.27,9.49,0.0,,,,,,,,,,
700,DimNode 581,23BA7BE6-6904-2740-AFD9-4569D4C583AB,00000000-0000-0000-0000-000000000000,50,0.50,12.77,9.49,Dim Node 581,12.76,9.48,0.0,12.77,9.49,0.0,,,,,,,,,,
701,DimNode 582,23BA7BE6-6904-2740-AFD9-4569D4C583AB,B2E062F4-08D2-7A4A-A83D-CE51D770770F,60,0.60,13.37,9.49,Dim Node 582,13.36,9.48,0.0,13.37,9.49,0.0,,,,,,,,,,
702,DimNode 583,23BA7BE6-6904-2740-AFD9-4569D4C583AB,0DE68D7D-11EE-B149-A4C3-230F0EDCB1D8,40,0.40,13.77,9.49,Dim Node 583,13.76,9.48,0.0,13.77,9.49,0.0,,,,,,,,,,
703,Dimension,23BA7BE6-6904-2740-AFD9-4569D4C583AB,,,1.50,,,Dim 120,12.24,9.45,-3.05,13.8,9.53,-3.05,,,,,,,,,,
704,DimNode 584,D47208EA-E88E-FC44-B84B-99BCC69E6028,E1029180-B699-0F48-B89A-04669A977396,0,0.00,13.41,7.74,Dim Node 584,13.4,7.73,0.0,13.41,7.74,0.0,,,,,,,,,,
705,DimNode 585,D47208EA-E88E-FC44-B84B-99BCC69E6028,E1029180-B699-0F48-B89A-04669A977396,90,0.90,13.41,8.64,Dim Node 585,13.4,8.63,0.0,13.41,8.64,0.0,,,,,,,,,,
706,DimNode 586,D47208EA-E88E-FC44-B84B-99BCC69E6028,0DE68D7D-11EE-B149-A4C3-230F0EDCB1D8,10,0.10,13.41,8.74,Dim Node 586,13.4,8.73,0.0,13.41,8.74,0.0,,,,,,,,,,
707,DimNode 587,D47208EA-E88E-FC44-B84B-99BCC69E6028,1A882893-8541-6042-9227-14DC1663FAED,115,1.15,13.41,9.89,Dim Node 587,13.4,9.88,0.0,13.41,9.89,0.0,,,,,,,,,,
708,DimNode 588,D47208EA-E88E-FC44-B84B-99BCC69E6028,71CFCF21-E737-814C-8EA8-D0F1B2B8C687,10,0.10,13.41,9.99,Dim Node 588,13.4,9.98,0.0,13.41,9.99,0.0,,,,,,,,,,
709,DimNode 589,D47208EA-E88E-FC44-B84B-99BCC69E6028,3185E5DC-5C2B-6745-AD2F-B07162185771,215,2.15,13.41,12.14,Dim Node 589,13.4,12.13,0.0,13.41,12.14,0.0,,,,,,,,,,
710,DimNode 590,D47208EA-E88E-FC44-B84B-99BCC69E6028,61ECCF3F-0992-3B40-B710-5A49DE7AA88E,90,0.90,13.41,13.04,Dim Node 590,13.4,13.03,0.0,13.41,13.04,0.0,,,,,,,,,,
711,DimNode 591,D47208EA-E88E-FC44-B84B-99BCC69E6028,2665AC21-CD03-9F44-8684-BBA296C074FD,110,1.10,13.41,14.14,Dim Node 591,13.4,14.13,0.0,13.41,14.14,0.0,,,,,,,,,,
712,DimNode 592,D47208EA-E88E-FC44-B84B-99BCC69E6028,0F9A6A12-E3AE-D543-B146-249B8D5E54BE,132,1.32,13.41,15.45,Dim Node 592,13.4,15.45,0.0,13.41,15.46,0.0,,,,,,,,,,
713,DimNode 593,D47208EA-E88E-FC44-B84B-99BCC69E6028,29EAB156-C1A3-A943-9FA6-EDE69C99E2AC,132,1.32,13.41,16.77,Dim Node 593,13.4,16.77,0.0,13.41,16.78,0.0,,,,,,,,,,
714,Dimension,D47208EA-E88E-FC44-B84B-99BCC69E6028,,,9.03,,,Dim 121,13.37,7.71,-3.05,13.44,16.8,-3.05,,,,,,,,,,
715,DimNode 594,9B0CFA79-8C22-EB47-A66C-69916C098B07,DA74A2BA-0C9B-5046-B44A-184E5CF3E792,0,0.00,8.28,8.11,Dim Node 594,8.28,8.1,0.0,8.29,8.11,0.0,,,,,,,,,,
716,DimNode 595,9B0CFA79-8C22-EB47-A66C-69916C098B07,DD45684A-914C-DB4B-BD57-27739653166F,11,0.11,8.39,8.11,Dim Node 595,8.38,8.1,0.0,8.39,8.11,0.0,,,,,,,,,,
717,DimNode 596,9B0CFA79-8C22-EB47-A66C-69916C098B07,B9049922-95C3-514D-B7CD-0B92351B8512,134,1.34,9.73,8.11,Dim Node 596,9.73,8.1,0.0,9.74,8.11,0.0,,,,,,,,,,
718,DimNode 597,9B0CFA79-8C22-EB47-A66C-69916C098B07,FB0A43E0-22D9-F14A-BBEA-736D4FAC19E5,108,1.08,10.81,8.11,Dim Node 597,10.8,8.1,0.0,10.81,8.11,0.0,,,,,,,,,,
719,DimNode 598,9B0CFA79-8C22-EB47-A66C-69916C098B07,097BE0A8-983D-5E48-93D3-95E6B6788ED4,42,0.42,11.23,8.11,Dim Node 598,11.23,8.1,0.0,11.24,8.11,0.0,,,,,,,,,,
720,DimNode 599,9B0CFA79-8C22-EB47-A66C-69916C098B07,4257E966-7D2B-924D-842E-0212DB2F421F,10,0.10,11.33,8.11,Dim Node 599,11.32,8.1,0.0,11.33,8.11,0.0,,,,,,,,,,
