node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,embedded_in_wall_guid
730,Wall,AA7B0BF6-2DF4-0943-BBC3-203E4179AF92,,,5.77,,,SW - 042,11.83,10.39,38.3,12.03,16.16,42.0,0.20,3.70,EF00196E-D511-174A-ADFC-7CB477A3B2A0,0.0,,,,,
731,Wall,6CDC4A00-7D71-4449-AE16-BD635D20FA14,,,1.55,,,SW - 042,11.83,12.13,38.3,13.38,12.28,42.0,0.15,3.70,B22DA170-3167-024E-833D-5EA051AB36FC,0.0,,,,,
732,Wall,61128A83-2B67-7D4E-BAEC-9F129A45DC3A,,,1.55,,,SW - 042,17.68,12.13,38.3,19.23,12.28,42.0,0.15,3.70,75099DB4-E29A-0B4E-882D-60B11CFBFC6E,0.0,,,,,
733,Wall,4FC947C4-108E-2A41-BAC1-D695139EB86D,,,5.51,,,SW - 042,19.03,10.65,38.3,19.23,16.16,42.0,0.20,3.70,19258729-439B-8841-B947-FE63181D3499,0.0,,,,,
734,Wall,56187DAF-49CC-094C-8D80-387C96020117,,,1.55,,,SW - 042,11.83,13.91,38.3,13.38,14.06,42.0,0.15,3.70,A31B8127-D6C8-194B-998B-83EA41BE39E6,0.0,,,,,
735,Wall,B23FE479-2352-6C43-8910-5170131A99ED,,,1.55,,,SW - 042,17.68,13.91,38.3,19.23,14.06,42.0,0.15,3.70,FF180EBD-3CA3-F94B-9CDF-C1FC5A3A1404,0.0,,,,,
736,Wall,C6928214-EA1C-2A45-AC65-E1F2FE067A21,,,1.78,,,SW - 042,18.01,12.13,38.3,18.03,13.91,42.0,0.02,3.70,,0.0,,,,,
737,Wall,95FCB2CB-4E18-EC43-8EC6-15FE206C26FD,,,1.78,,,SW - 042,13.01,12.13,38.3,13.03,13.91,42.0,0.02,3.70,,0.0,,,,,
738,Wall,8B1C2817-3791-1843-9C22-F2023D8530E0,,,1.20,,,SW - 042,10.63,14.56,42.0,11.83,14.66,45.7,0.10,3.70,,0.0,,,,,
739,Wall,24A355F7-0E64-6646-BB8B-657786A89204,,,1.20,,,SW - 042,10.63,13.93,42.0,11.83,14.03,45.7,0.10,3.70,,0.0,,,,,
740,Wall,FDD0C931-EBF1-8F48-84F6-26AA40ED7E80,,,1.20,,,SW - 042,19.23,14.56,42.0,20.43,14.66,45.7,0.10,3.70,,0.0,,,,,
741,Wall,35954F2F-BCBC-454C-8283-EC3BE313409D,,,1.20,,,SW - 042,19.23,13.93,42.0,20.43,14.03,45.7,0.10,3.70,,0.0,,,,,
742,Wall,68032D0D-401B-8E4C-B126-75E2175798AD,,,6.20,,,SW - 042,11.83,14.96,42.0,18.03,15.11,45.7,0.15,3.70,,0.0,,,,,
743,Wall,6120AB62-6948-204F-9898-106B7CEC3351,,,1.20,,,SW - 042,19.23,12.13,42.0,20.43,12.23,45.7,0.10,3.70,,0.0,,,,,
744,Wall,CEA169F8-26EA-384A-832C-90D437BB7710,,,3.93,,,SW - 042,20.33,12.23,42.0,20.43,16.16,45.7,0.10,3.70,"03758760-1320-FE40-8553-E4E7893F2DF2, 223493A6-B3D4-B542-AD16-28DE91B06FF2",0.0,,,,,
745,Wall,53F2ECB7-ED33-D142-A26E-54BB307E1B2A,,,8.60,,,SW - 042,11.83,16.01,42.0,20.43,16.16,45.7,0.15,3.70,,0.0,,,,,
746,Wall,D25CB81E-87A3-4E45-9250-F72FFD9158AF,,,1.20,,,SW - 042,10.63,16.01,42.0,11.83,16.16,45.7,0.15,3.70,,0.0,,,,,
747,Wall,0258C053-57E7-5E42-8E43-94F9EF29DEFD,,,3.93,,,SW - 042,10.63,12.23,42.0,10.73,16.16,45.7,0.10,3.70,"BB87AF06-D9DC-0C41-924A-83EC62C7531B, 3961A55D-C48C-D944-B740-87647770C792",0.0,,,,,
748,Wall,00242CA5-6C0C-3342-BAAF-D1BA04EC8D24,,,1.20,,,SW - 042,10.63,12.13,42.0,11.83,12.23,45.7,0.10,3.70,,0.0,,,,,
749,Wall,9DEC9D7A-A934-FC4D-B0DF-546BAB1FFCCD,,,5.77,,,SW - 042,11.83,10.39,42.0,12.03,16.16,45.7,0.20,3.70,957CC2C6-3810-8A48-847D-CEBC6B960D67,0.0,,,,,
750,Wall,D07974ED-5F23-6043-BF2D-32A36A20627D,,,1.55,,,SW - 042,11.83,12.13,42.0,13.38,12.28,45.7,0.15,3.70,CD528FB6-4434-5D49-A10B-F6AC4A0BF16D,0.0,,,,,
751,Wall,29E8E055-A3FF-AD4D-83D2-1EE273699A6F,,,1.55,,,SW - 042,17.68,12.13,42.0,19.23,12.28,45.7,0.15,3.70,A96ED590-FC8C-E747-A04C-DC16D2C1E935,0.0,,,,,
752,Wall,6BB34187-A5CE-FB4A-9534-8A9CD20128A2,,,5.51,,,SW - 042,19.03,10.65,42.0,19.23,16.16,45.7,0.20,3.70,883C6EFE-F816-7A43-8F08-13C3C205CC66,0.0,,,,,
753,Wall,9FD1E24D-AAF0-AB4D-92CB-17BCD4FDF977,,,1.55,,,SW - 042,11.83,13.91,42.0,13.38,14.06,45.7,0.15,3.70,963E479B-9372-6348-8B25-97D5F81C01C5,0.0,,,,,
754,Wall,AF7D4F06-B4C9-D448-B9CE-4634A1BC2008,,,1.55,,,SW - 042,17.68,13.91,42.0,19.23,14.06,45.7,0.15,3.70,2B96997B-41B3-5C48-BE52-62A2645532EC,0.0,,,,,
755,Wall,207E2020-A809-5F4C-9D84-5E4ABBD6268F,,,1.78,,,SW - 042,18.01,12.13,42.0,18.03,13.91,45.7,0.02,3.70,,0.0,,,,,
756,Wall,5BA73BAA-ECC5-D24E-A5DB-65061A788C45,,,1.78,,,SW - 042,13.01,12.13,42.0,13.03,13.91,45.7,0.02,3.70,,0.0,,,,,
757,Wall,8783A398-CE0B-0548-BFB2-F127AFC9B061,,,1.20,,,SW - 042,10.63,14.56,45.7,11.83,14.66,49.4,0.10,3.70,,0.0,,,,,
758,Wall,9CF25DEE-D7ED-A44C-8D8E-2D0F3BEB0BA0,,,1.20,,,SW - 042,10.63,13.93,45.7,11.83,14.03,49.4,0.10,3.70,,0.0,,,,,
759,Wall,46982D68-808D-8D40-B639-69DD00C29805,,,1.20,,,SW - 042,19.23,14.56,45.7,20.43,14.66,49.4,0.10,3.70,,0.0,,,,,
760,Wall,46FA79C9-B407-FF4B-8A76-320D6AD631DC,,,1.20,,,SW - 042,19.23,13.93,45.7,20.43,14.03,49.4,0.10,3.70,,0.0,,,,,
761,Wall,3117F7BE-F114-E54E-9E3F-8C51915928EF,,,6.20,,,SW - 042,11.83,14.96,45.7,18.03,15.11,49.4,0.15,3.70,,0.0,,,,,
762,Wall,E1A2A898-A8DE-8B43-9FF4-A0769280EB87,,,1.20,,,SW - 042,19.23,12.13,45.7,20.43,12.23,49.4,0.10,3.70,,0.0,,,,,
763,Wall,326FEA46-26DD-8F49-8D3D-A5F5E151AEB0,,,3.93,,,SW - 042,20.33,12.23,45.7,20.43,16.16,49.4,0.10,3.70,440DAE61-940F-2943-BBC2-FA600561B6BD,0.0,,,,,
764,Wall,2F5E84C4-C469-EA4F-B0BA-6E3B28C185C2,,,8.60,,,SW - 042,11.83,16.01,45.7,20.43,16.16,49.4,0.15,3.70,,0.0,,,,,
765,Wall,03F03728-BD88-9B47-8CD9-5D1C3BB11957,,,1.20,,,SW - 042,10.63,16.01,45.7,11.83,16.16,49.4,0.15,3.70,,0.0,,,,,
766,Wall,AA670D05-1D20-8D42-A63C-343EF006A9E8,,,3.93,,,SW - 042,10.63,12.23,45.7,10.73,16.16,49.4,0.10,3.70,DE7775E1-1B4C-9D43-9FA0-8B4AAF7EAC94,0.0,,,,,
767,Wall,B33B4E16-E067-364A-A00A-4F31C2E6DD73,,,1.20,,,SW - 042,10.63,12.13,45.7,11.83,12.23,49.4,0.10,3.70,,0.0,,,,,
768,Wall,F21716DB-A601-E540-8D3C-EAC80EE3AB10,,,5.77,,,SW - 042,11.83,10.39,45.7,12.03,16.16,49.4,0.20,3.70,FECA83D0-4CAB-174F-8983-109508C661BD,0.0,,,,,
769,Wall,9D62013C-DD05-0C4F-97E1-E307C04BC6C3,,,1.55,,,SW - 042,11.83,12.13,45.7,13.38,12.28,49.4,0.15,3.70,C8F5FCD7-56B9-6F4F-87A4-BB486CECC1C4,0.0,,,,,
770,Wall,BD77E26A-5ADC-EA48-B975-82E4ED3778F2,,,1.55,,,SW - 042,17.68,12.13,45.7,19.23,12.28,49.4,0.15,3.70,54F8D043-D3D6-2D4B-84C5-9094E7B86E7A,0.0,,,,,
771,Wall,CA3EF9B3-5A2B-9946-A073-3B518D8E12EF,,,5.51,,,SW - 042,19.03,10.65,45.7,19.23,16.16,49.4,0.20,3.70,952C7A74-2770-1A4E-B829-A7F3BD3BB994,0.0,,,,,
772,Wall,6808CB05-9755-B74D-BAF3-563F56B290E2,,,1.55,,,SW - 042,11.83,13.91,45.7,13.38,14.06,49.4,0.15,3.70,13135020-AC64-3E4F-864E-0FEEADD6C784,0.0,,,,,
773,Wall,4B20E8C1-A934-1B46-BEF8-8AFCBB52732E,,,1.55,,,SW - 042,17.68,13.91,45.7,19.23,14.06,49.4,0.15,3.70,EEB27438-2052-AB4E-A6A8-2C13359DE665,0.0,,,,,
774,Wall,1F5E951F-9893-7A47-A9CB-94360B0614E0,,,1.78,,,SW - 042,18.01,12.13,45.7,18.03,13.91,49.4,0.02,3.70,,0.0,,,,,
775,Wall,5A13B620-1740-B242-B086-A6685DBCE839,,,1.78,,,SW - 042,13.01,12.13,45.7,13.03,13.91,49.4,0.02,3.70,,0.0,,,,,
776,Wall,5667BADA-ED53-1C4A-888C-0C6955EBFE5A,,,1.20,,,SW - 042,10.63,14.56,49.4,11.83,14.66,53.1,0.10,3.70,,0.0,,,,,
777,Wall,AFDF6E55-8426-D647-945F-7DFF6F5E239D,,,1.20,,,SW - 042,10.63,13.93,49.4,11.83,14.03,53.1,0.10,3.70,,0.0,,,,,
778,Wall,01933B35-11CF-DC43-943D-D081395A72CD,,,1.20,,,SW - 042,19.23,14.56,49.4,20.43,14.66,53.1,0.10,3.70,,0.0,,,,,
779,Wall,6BB6723B-F5FB-C94F-A775-823F3471FF13,,,1.20,,,SW - 042,19.23,13.93,49.4,20.43,14.03,53.1,0.10,3.70,,0.0,,,,,
780,Wall,2DB2D6D4-98E4-0F4A-8E05-1FEBF5262AE4,,,6.20,,,SW - 042,11.83,14.96,49.4,18.03,15.11,53.1,0.15,3.70,,0.0,,,,,
781,Wall,EF2C833E-4411-9741-A3FB-C5E9A0F4DA38,,,1.20,,,SW - 042,19.23,12.13,49.4,20.43,12.23,53.1,0.10,3.70,,0.0,,,,,
782,Wall,12F02DD3-541E-B446-80C2-460B89DE4134,,,3.93,,,SW - 042,20.33,12.23,49.4,20.43,16.16,53.1,0.10,3.70,E1729408-012D-044D-96E2-F013A03AC73C,0.0,,,,,
783,Wall,7FA0532F-4306-D541-A464-DFAFAE01F7E9,,,8.60,,,SW - 042,11.83,16.01,49.4,20.43,16.16,53.1,0.15,3.70,,0.0,,,,,
784,Wall,D5B07F02-E69A-3449-88C5-C3843E20DCF6,,,1.20,,,SW - 042,10.63,16.01,49.4,11.83,16.16,53.1,0.15,3.70,,0.0,,,,,
785,Wall,04B47704-AA7D-4A43-B934-2D76717D51D4,,,3.93,,,SW - 042,10.63,12.23,49.4,10.73,16.16,53.1,0.10,3.70,872B3B05-6067-B640-8487-0A5C028BE9C4,0.0,,,,,
786,Wall,9AEBFFA1-09F4-304C-8704-709CE4671050,,,1.20,,,SW - 042,10.63,12.13,49.4,11.83,12.23,53.1,0.10,3.70,,0.0,,,,,
787,Wall,AA7391BF-FB24-1449-B9DE-D3219BBDB8B8,,,5.77,,,SW - 042,11.83,10.39,49.4,12.03,16.16,53.1,0.20,3.70,C7AE1119-095D-014B-ADE9-A6FF754E8B98,0.0,,,,,
788,Wall,89B2083E-E757-D244-8B59-966AD6821459,,,1.55,,,SW - 042,11.83,12.13,49.4,13.38,12.28,53.1,0.15,3.70,013D9F1E-7DF0-E14F-853A-9B50614672F4,0.0,,,,,
789,Wall,DF293353-6D6C-E74B-80E5-D107157517FB,,,1.55,,,SW - 042,17.68,12.13,49.4,19.23,12.28,53.1,0.15,3.70,ECDB88F3-B365-D040-A764-2EE7A2BA9E6B,0.0,,,,,
790,Wall,69751A74-8BDB-1E40-9910-F8362B26315F,,,5.51,,,SW - 042,19.03,10.65,49.4,19.23,16.16,53.1,0.20,3.70,AAEA2C34-19F5-9849-A742-6E687D232934,0.0,,,,,
791,Wall,317BE9BC-17CF-2444-97EA-BABD7217D2A5,,,1.55,,,SW - 042,11.83,13.91,49.4,13.38,14.06,53.1,0.15,3.70,C6127E5E-561B-CD44-8A51-EE54B9C88E10,0.0,,,,,
792,Wall,6C57DD1B-8933-3C43-BECC-8148CA7D93A7,,,1.55,,,SW - 042,17.68,13.91,49.4,19.23,14.06,53.1,0.15,3.70,F70AE04C-4457-7F4C-8AA6-C3CDB57DB679,0.0,,,,,
793,Wall,AA2ED5A7-31BF-594E-BBCE-2F172F6FF8D6,,,1.78,,,SW - 042,18.01,12.13,49.4,18.03,13.91,53.1,0.02,3.70,,0.0,,,,,
794,Wall,0E1D5A7A-272E-AE4B-991B-B05D139664B5,,,1.78,,,SW - 042,13.01,12.13,49.4,13.03,13.91,53.1,0.02,3.70,,0.0,,,,,
795,Wall,2AA9E003-99D1-A842-B27B-AB23553FA9E0,,,1.20,,,SW - 042,10.63,14.56,53.1,11.83,14.66,56.8,0.10,3.70,,0.0,,,,,
796,Wall,3715853D-2E6B-E149-858D-CD26E0666518,,,1.20,,,SW - 042,10.63,13.93,53.1,11.83,14.03,56.8,0.10,3.70,,0.0,,,,,
797,Wall,49C448AE-F4A2-7E4C-BCF9-316E8908D50A,,,1.20,,,SW - 042,19.23,14.56,53.1,20.43,14.66,56.8,0.10,3.70,,0.0,,,,,
798,Wall,C6596ADE-A1AB-F144-9EA5-7E30A4793EF4,,,1.20,,,SW - 042,19.23,13.93,53.1,20.43,14.03,56.8,0.10,3.70,,0.0,,,,,
799,Wall,7854C141-8708-3146-A61B-0FAB0828C03D,,,6.20,,,SW - 042,11.83,14.96,53.1,18.03,15.11,56.8,0.15,3.70,,0.0,,,,,
800,Wall,68238AB3-F189-7843-80A7-F7D92ECF3FB5,,,1.20,,,SW - 042,19.23,12.13,53.1,20.43,12.23,56.8,0.10,3.70,,0.0,,,,,
801,Wall,C364EC94-F4AE-A04B-9A4C-476815553C2C,,,3.93,,,SW - 042,20.33,12.23,53.1,20.43,16.16,56.8,0.10,3.70,"38F5C9BD-82AB-3B44-8EB2-2EF285BA504B, 1CB33C32-8B5F-C843-9305-D8609230FF04",0.0,,,,,
802,Wall,EB8355BD-31AF-074F-94B0-4D7647345074,,,8.60,,,SW - 042,11.83,16.01,53.1,20.43,16.16,56.8,0.15,3.70,,0.0,,,,,
803,Wall,3366BE92-35CC-2942-AF29-E200820F0A18,,,1.20,,,SW - 042,10.63,16.01,53.1,11.83,16.16,56.8,0.15,3.70,,0.0,,,,,
804,Wall,E8ADE8EE-298D-A74C-914C-98DD1D9D332B,,,3.93,,,SW - 042,10.63,12.23,53.1,10.73,16.16,56.8,0.10,3.70,"14513FBF-9B6F-FA47-A2F8-8EF036AE5171, 2A2C74E4-88F5-F84C-AA87-667A13A9F338",0.0,,,,,
805,Wall,4E482083-2E6A-CA43-A82E-7136DA905BCF,,,1.20,,,SW - 042,10.63,12.13,53.1,11.83,12.23,56.8,0.10,3.70,,0.0,,,,,
806,Wall,801F264F-C3CB-BB4A-87B9-7F83D83B7B19,,,5.77,,,SW - 042,11.83,10.39,53.1,12.03,16.16,56.8,0.20,3.70,F00F22EC-2879-6444-9EE9-3ED9758F3849,0.0,,,,,
807,Wall,05CB2B76-763B-7B42-A07D-C81D31E58E14,,,1.55,,,SW - 042,11.83,12.13,53.1,13.38,12.28,56.8,0.15,3.70,3C0C27B2-BB4D-D444-805A-2E7C7BE10B83,0.0,,,,,
808,Wall,62257264-D51A-5440-8769-C73E1142E330,,,1.55,,,SW - 042,17.68,12.13,53.1,19.23,12.28,56.8,0.15,3.70,973DE9C4-0A72-8E49-9902-874A61F6F3DF,0.0,,,,,
809,Wall,B29E62B3-F1DB-914C-9F63-A856040AFC06,,,5.51,,,SW - 042,19.03,10.65,53.1,19.23,16.16,56.8,0.20,3.70,3299FBEA-44BD-D249-90C9-DFC8572BD47E,0.0,,,,,
810,Wall,CB253666-4794-5C47-8C09-34321309234B,,,1.55,,,SW - 042,11.83,13.91,53.1,13.38,14.06,56.8,0.15,3.70,F32562BF-9228-3440-B59B-160AFF3DF7A2,0.0,,,,,
811,Wall,1402B409-2108-2C44-8AA9-2A6CAF8BC381,,,1.55,,,SW - 042,17.68,13.91,53.1,19.23,14.06,56.8,0.15,3.70,5C0622A6-3100-9648-91D5-0163D357492C,0.0,,,,,
812,Wall,04868E26-4CC5-B542-8ECB-AFC6B633662B,,,1.78,,,SW - 042,18.01,12.13,53.1,18.03,13.91,56.8,0.02,3.70,,0.0,,,,,
813,Wall,46E4CA30-1A66-ED4B-842C-6817B680082E,,,1.78,,,SW - 042,13.01,12.13,53.1,13.03,13.91,56.8,0.02,3.70,,0.0,,,,,
814,Wall,6CAEB9AB-2784-C643-8E58-3FC15A5B2D1A,,,1.20,,,SW - 042,10.63,14.56,56.8,11.83,14.66,60.5,0.10,3.70,,0.0,,,,,
815,Wall,EDDFCA50-3112-F745-87C7-BBC8238D04C3,,,1.20,,,SW - 042,10.63,13.93,56.8,11.83,14.03,60.5,0.10,3.70,,0.0,,,,,
816,Wall,650FDB14-008E-3745-AFD9-ED50DAA2E6F0,,,1.20,,,SW - 042,19.23,14.56,56.8,20.43,14.66,60.5,0.10,3.70,,0.0,,,,,
817,Wall,75901DD5-4A70-464E-B0C5-46AECE3866A4,,,1.20,,,SW - 042,19.23,13.93,56.8,20.43,14.03,60.5,0.10,3.70,,0.0,,,,,
818,Wall,88FF0E2E-6EC7-8542-8DF5-513C135D23D6,,,6.20,,,SW - 042,11.83,14.96,56.8,18.03,15.11,60.5,0.15,3.70,,0.0,,,,,
819,Wall,D1774369-8978-D54B-BF87-E73B549316FE,,,1.20,,,SW - 042,19.23,12.13,56.8,20.43,12.23,60.5,0.10,3.70,,0.0,,,,,
820,Wall,EC88901A-4F3B-9D4A-8F4A-A43869710728,,,3.93,,,SW - 042,20.33,12.23,56.8,20.43,16.16,60.5,0.10,3.70,BEC18CE3-22FD-8E43-95DD-7C66FBC5C3D1,0.0,,,,,
821,Wall,78EB8DAF-26F2-094F-8FAA-8804AC5A89A7,,,8.60,,,SW - 042,11.83,16.01,56.8,20.43,16.16,60.5,0.15,3.70,,0.0,,,,,
822,Wall,934D5CBC-BB24-3043-A78F-F0DF176F9F1A,,,1.20,,,SW - 042,10.63,16.01,56.8,11.83,16.16,60.5,0.15,3.70,,0.0,,,,,
823,Wall,85DE96F4-EDB9-1947-A016-5A8F23A9390F,,,3.93,,,SW - 042,10.63,12.23,56.8,10.73,16.16,60.5,0.10,3.70,7FFEA2E2-D93A-024D-A830-669F68FAB502,0.0,,,,,
824,Wall,F67E1D55-6A15-B74F-BFC9-0B5EC2BD4AC5,,,1.20,,,SW - 042,10.63,12.13,56.8,11.83,12.23,60.5,0.10,3.70,,0.0,,,,,
825,Wall,31AB6A6B-8FF7-B541-B801-05EAD98C2923,,,5.77,,,SW - 042,11.83,10.39,56.8,12.03,16.16,60.5,0.20,3.70,DF07483E-5C0D-B640-AD5C-7535BF26BEEE,0.0,,,,,
826,Wall,ABF09AC3-AA3C-8244-9B02-DD2C0DFB0235,,,1.55,,,SW - 042,11.83,12.13,56.8,13.38,12.28,60.5,0.15,3.70,80CD388A-CEBE-6548-BF39-AFD15B2E2E53,0.0,,,,,
827,Wall,467AD61C-DE85-B040-8AA8-E02606930FC2,,,1.55,,,SW - 042,17.68,12.13,56.8,19.23,12.28,60.5,0.15,3.70,509B7C69-68F5-3146-A7A7-90FCA545F499,0.0,,,,,
828,Wall,E5745B8D-B350-9742-AB87-9EC49C303C87,,,5.51,,,SW - 042,19.03,10.65,56.8,19.23,16.16,60.5,0.20,3.70,4C950768-73B2-9C44-8FCA-440F35AD9E0A,0.0,,,,,
829,Wall,6171B6D7-8890-074E-ABCB-B81A5F752127,,,1.55,,,SW - 042,11.83,13.91,56.8,13.38,14.06,60.5,0.15,3.70,0BE7CE4C-297B-FC46-BA00-F497B9753BC0,0.0,,,,,
830,Wall,A698C86B-0C39-F54E-B408-4353E9EFA4BE,,,1.55,,,SW - 042,17.68,13.91,56.8,19.23,14.06,60.5,0.15,3.70,21997740-043C-F84A-A40D-E7200A6D0BBC,0.0,,,,,
831,Wall,3BE3FAC0-2507-4247-89B5-CEA7A13E9905,,,1.78,,,SW - 042,18.01,12.13,56.8,18.03,13.91,60.5,0.02,3.70,,0.0,,,,,
832,Wall,E23C5CB2-BBD6-FD4A-B7DA-44B6DE10D4C4,,,1.78,,,SW - 042,13.01,12.13,56.8,13.03,13.91,60.5,0.02,3.70,,0.0,,,,,
833,Wall,C29C0116-2D1D-E04A-8F1E-40DAF8F3810B,,,1.20,,,SW - 042,10.63,14.56,60.5,11.83,14.66,64.2,0.10,3.70,,0.0,,,,,
834,Wall,BA996CAE-49FC-4A4A-AC50-F9BD9FE6723C,,,1.20,,,SW - 042,10.63,13.93,60.5,11.83,14.03,64.2,0.10,3.70,,0.0,,,,,
835,Wall,F909F300-B2DB-134E-B817-A84F4C0796F6,,,1.20,,,SW - 042,19.23,14.56,60.5,20.43,14.66,64.2,0.10,3.70,,0.0,,,,,
836,Wall,7A210E78-49A0-7646-9094-955943912D4D,,,1.20,,,SW - 042,19.23,13.93,60.5,20.43,14.03,64.2,0.10,3.70,,0.0,,,,,
837,Wall,FACB5E19-85DD-2341-A4E1-318ED7C56F8A,,,6.20,,,SW - 042,11.83,14.96,60.5,18.03,15.11,64.2,0.15,3.70,,0.0,,,,,
838,Wall,A8E809A7-8B9C-4C4F-A2DD-2059008D3719,,,1.20,,,SW - 042,19.23,12.13,60.5,20.43,12.23,64.2,0.10,3.70,,0.0,,,,,
839,Wall,728E39CC-2D64-CC4C-8688-D02F89DD60CA,,,3.93,,,SW - 042,20.33,12.23,60.5,20.43,16.16,64.2,0.10,3.70,"E2907414-6084-AF43-BD68-84AE0D7F585C, 9CFE0565-378B-D846-A634-E89A987DB532",0.0,,,,,
840,Wall,5CBA6646-AF98-4347-8AE4-57B7A68E4175,,,8.60,,,SW - 042,11.83,16.01,60.5,20.43,16.16,64.2,0.15,3.70,,0.0,,,,,
841,Wall,D95125EF-0196-9D41-825E-4F602A8C9821,,,1.20,,,SW - 042,10.63,16.01,60.5,11.83,16.16,64.2,0.15,3.70,,0.0,,,,,
842,Wall,EEC5615D-BC5D-454C-B22F-A3798AFAEFC8,,,3.93,,,SW - 042,10.63,12.23,60.5,10.73,16.16,64.2,0.10,3.70,"92490582-592A-5E4A-9B2B-F1B689DD1BF6, 279C23DB-3003-664D-BA7D-3F2721D795DA",0.0,,,,,
843,Wall,89F73AF4-744C-DB4D-9B2C-7314B6A20552,,,1.20,,,SW - 042,10.63,12.13,60.5,11.83,12.23,64.2,0.10,3.70,,0.0,,,,,
844,Wall,A55450A9-F8C0-A148-BCA9-B7A2ED384793,,,5.77,,,SW - 042,11.83,10.39,60.5,12.03,16.16,64.2,0.20,3.70,195F4A66-CD95-FD4D-A282-ECF8E340082B,0.0,,,,,
845,Wall,6478FC03-4862-7C4E-85EA-EAC406CB7279,,,1.55,,,SW - 042,11.83,12.13,60.5,13.38,12.28,64.2,0.15,3.70,86210831-B667-B84A-940D-023D4F81FC4B,0.0,,,,,
846,Wall,DC9A37B0-8F25-2141-A8E4-0464E074826B,,,1.55,,,SW - 042,17.68,12.13,60.5,19.23,12.28,64.2,0.15,3.70,A480329C-E37E-2C45-9582-9DAAD2F06EC0,0.0,,,,,
847,Wall,C2F84B7C-5AB6-CC49-9C46-EE8237A30074,,,5.51,,,SW - 042,19.03,10.65,60.5,19.23,16.16,64.2,0.20,3.70,1D655E7B-0A2A-6542-93B8-0F36567AAFD5,0.0,,,,,
848,Wall,71B86E6D-9E79-1F4C-B461-4D8C40A7F4D5,,,1.55,,,SW - 042,11.83,13.91,60.5,13.38,14.06,64.2,0.15,3.70,E6A3916E-AF16-7C40-A094-C3FA6EF95672,0.0,,,,,
849,Wall,60C0217B-1F66-D049-A087-84EFF290428E,,,1.55,,,SW - 042,17.68,13.91,60.5,19.23,14.06,64.2,0.15,3.70,11E59592-E08F-F642-AF73-61ED9EE53735,0.0,,,,,
850,Wall,9CA9918A-35FC-2F47-9278-7157EC40D03D,,,1.78,,,SW - 042,18.01,12.13,60.5,18.03,13.91,64.2,0.02,3.70,,0.0,,,,,
851,Wall,115E59BC-BF26-CE4A-BCC8-05879C675B9F,,,1.78,,,SW - 042,13.01,12.13,60.5,13.03,13.91,64.2,0.02,3.70,,0.0,,,,,
852,Wall,9EED671A-28ED-264F-A1C9-6C22AB3B7F60,,,1.20,,,SW - 042,10.63,14.56,64.2,11.83,14.66,67.9,0.10,3.70,,0.0,,,,,
853,Wall,F92AC813-4BF0-FC42-84AC-7BB8388F349E,,,1.20,,,SW - 042,10.63,13.93,64.2,11.83,14.03,67.9,0.10,3.70,,0.0,,,,,
854,Wall,8A08F4DA-1040-BD4C-9D0A-2B08896997A9,,,1.20,,,SW - 042,19.23,14.56,64.2,20.43,14.66,67.9,0.10,3.70,,0.0,,,,,
855,Wall,0634B723-64CC-F94B-812F-C0E8DDFD7760,,,1.20,,,SW - 042,19.23,13.93,64.2,20.43,14.03,67.9,0.10,3.70,,0.0,,,,,
856,Wall,D5729807-A34A-AF46-A96D-D268927F14CA,,,6.20,,,SW - 042,11.83,14.96,64.2,18.03,15.11,67.9,0.15,3.70,,0.0,,,,,
857,Wall,82936A3A-A235-9640-BB7E-D01B7CC56582,,,1.20,,,SW - 042,19.23,12.13,64.2,20.43,12.23,67.9,0.10,3.70,,0.0,,,,,
858,Wall,31C17BF6-4239-C343-AFDB-210B292FACF4,,,8.60,,,SW - 042,11.83,16.01,64.2,20.43,16.16,67.9,0.15,3.70,,0.0,,,,,
859,Wall,397B452D-D49B-5C45-813A-8C969723A2E5,,,1.20,,,SW - 042,10.63,16.01,64.2,11.83,16.16,67.9,0.15,3.70,,0.0,,,,,
860,Wall,BA01A71D-EAA4-EB4F-84BB-03BE7C054128,,,3.93,,,SW - 042,10.63,12.23,64.2,10.73,16.16,67.9,0.10,3.70,"370F818D-A1F5-5949-A2C5-1DD991E97958, 3863A135-DC71-914D-B515-488A7810A290",0.0,,,,,
861,Wall,7E5F51AD-2D2D-5643-8B28-80683EB92218,,,1.20,,,SW - 042,10.63,12.13,64.2,11.83,12.23,67.9,0.10,3.70,,0.0,,,,,
862,Wall,90048E4B-3E61-544B-A9C8-22D57C48B19A,,,5.77,,,SW - 042,11.83,10.39,64.2,12.03,16.16,67.9,0.20,3.70,59044B88-ACC2-8F48-8178-F999BCDD1FA8,0.0,,,,,
863,Wall,EE3F5AF5-6F73-EE42-ACF4-D8D45F26CCF2,,,1.55,,,SW - 042,11.83,12.13,64.2,13.38,12.28,67.9,0.15,3.70,914FDBBA-843E-064A-8C83-08734CC293DA,0.0,,,,,
864,Wall,5EBDFA07-B4A7-874A-9D58-3BCC5AE76E01,,,1.55,,,SW - 042,17.68,12.13,64.2,19.23,12.28,67.9,0.15,3.70,05ADF922-B67B-4D47-951B-FD0B93622C09,0.0,,,,,
