node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
357,DimNode 295,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,713971A4-0BD6-4292-9A82-686BC64ADD9C,15,0.15,39.64,3.28,Dim Node 295,39.63,3.28,0.0,39.64,3.29,0.0,,,,,,,,,,
358,DimNode 296,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,924E9DEE-537A-4C03-8584-0BA458011684,"2,80",2.80,42.44,3.28,Dim Node 296,42.43,3.28,0.0,42.44,3.29,0.0,,,,,,,,,,
359,DimNode 297,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,924E9DEE-537A-4C03-8584-0BA458011684,25,0.25,42.69,3.28,Dim Node 297,42.68,3.28,0.0,42.69,3.29,0.0,,,,,,,,,,
360,DimNode 298,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,7FB457CE-FFEF-4CBB-A689-03F33883FA90,"5,07",5.07,47.76,3.28,Dim Node 298,47.75,3.28,0.0,47.76,3.29,0.0,,,,,,,,,,
361,DimNode 299,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,7FB457CE-FFEF-4CBB-A689-03F33883FA90,55,0.55,48.31,3.28,Dim Node 299,48.3,3.28,0.0,48.31,3.29,0.0,,,,,,,,,,
362,Dimension,BD95C9C9-8DEF-4D5D-8E48-218157FE212A,,,22.27,,,Dim 63,26.0,3.24,-1.75,48.34,3.33,-1.75,,,,,,,,,,
363,DimNode 300,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,A5EA1C3B-257E-467A-A356-9CAE347DB17B,"0,00",0.00,26.03,4.62,Dim Node 300,26.03,4.62,0.0,26.04,4.63,0.0,,,,,,,,,,
364,DimNode 301,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,A5EA1C3B-257E-467A-A356-9CAE347DB17B,55,0.55,26.58,4.62,Dim Node 301,26.58,4.62,0.0,26.59,4.63,0.0,,,,,,,,,,
365,DimNode 302,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,37D46096-6B20-44F7-A801-6E6D3E069DAD,"6,48",6.48,33.06,4.62,Dim Node 302,33.05,4.62,0.0,33.06,4.63,0.0,,,,,,,,,,
366,DimNode 303,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,37D46096-6B20-44F7-A801-6E6D3E069DAD,25,0.25,33.31,4.62,Dim Node 303,33.3,4.62,0.0,33.31,4.63,0.0,,,,,,,,,,
367,DimNode 304,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,00000000-0000-0000-0000-000000000000,"5,88",5.88,39.19,4.62,Dim Node 304,39.18,4.62,0.0,39.19,4.63,0.0,,,,,,,,,,
368,DimNode 305,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,00000000-0000-0000-0000-000000000000,25,0.25,39.44,4.62,Dim Node 305,39.43,4.62,0.0,39.44,4.63,0.0,,,,,,,,,,
369,DimNode 306,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,924E9DEE-537A-4C03-8584-0BA458011684,"3,00",3.00,42.44,4.62,Dim Node 306,42.43,4.62,0.0,42.44,4.63,0.0,,,,,,,,,,
370,DimNode 307,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,924E9DEE-537A-4C03-8584-0BA458011684,25,0.25,42.69,4.62,Dim Node 307,42.68,4.62,0.0,42.69,4.63,0.0,,,,,,,,,,
371,DimNode 308,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,7FB457CE-FFEF-4CBB-A689-03F33883FA90,"5,07",5.07,47.76,4.62,Dim Node 308,47.75,4.62,0.0,47.76,4.63,0.0,,,,,,,,,,
372,DimNode 309,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,7FB457CE-FFEF-4CBB-A689-03F33883FA90,55,0.55,48.31,4.62,Dim Node 309,48.3,4.62,0.0,48.31,4.63,0.0,,,,,,,,,,
373,Dimension,A0ECC877-15E1-44AB-B500-BCD2A3F9AF80,,,22.27,,,Dim 64,26.0,4.58,-1.75,48.34,4.67,-1.75,,,,,,,,,,
374,DimNode 310,D65D7A9A-1ECF-4092-9849-9A31A9648785,A5EA1C3B-257E-467A-A356-9CAE347DB17B,"0,00",0.00,26.03,5.94,Dim Node 310,26.03,5.94,0.0,26.04,5.95,0.0,,,,,,,,,,
375,DimNode 311,D65D7A9A-1ECF-4092-9849-9A31A9648785,A5EA1C3B-257E-467A-A356-9CAE347DB17B,55,0.55,26.58,5.94,Dim Node 311,26.58,5.94,0.0,26.59,5.95,0.0,,,,,,,,,,
376,DimNode 312,D65D7A9A-1ECF-4092-9849-9A31A9648785,C848674D-29FB-4698-935A-1E462BD1968F,"4,58",4.58,31.16,5.94,Dim Node 312,31.15,5.94,0.0,31.16,5.95,0.0,,,,,,,,,,
377,DimNode 313,D65D7A9A-1ECF-4092-9849-9A31A9648785,C848674D-29FB-4698-935A-1E462BD1968F,25,0.25,31.41,5.94,Dim Node 313,31.4,5.94,0.0,31.41,5.95,0.0,,,,,,,,,,
378,DimNode 314,D65D7A9A-1ECF-4092-9849-9A31A9648785,68754349-13C6-42F7-ABB6-A9B0960BF877,"5,83",5.83,37.24,5.94,Dim Node 314,37.23,5.94,0.0,37.24,5.95,0.0,,,,,,,,,,
379,DimNode 315,D65D7A9A-1ECF-4092-9849-9A31A9648785,68754349-13C6-42F7-ABB6-A9B0960BF877,25,0.25,37.49,5.94,Dim Node 315,37.48,5.94,0.0,37.49,5.95,0.0,,,,,,,,,,
380,DimNode 316,D65D7A9A-1ECF-4092-9849-9A31A9648785,66E0C278-4043-49CB-9979-DC6DC9C2D84D,"4,36",4.36,41.84,5.94,Dim Node 316,41.84,5.94,0.0,41.85,5.95,0.0,,,,,,,,,,
381,DimNode 317,D65D7A9A-1ECF-4092-9849-9A31A9648785,66E0C278-4043-49CB-9979-DC6DC9C2D84D,25,0.25,42.09,5.94,Dim Node 317,42.09,5.94,0.0,42.1,5.95,0.0,,,,,,,,,,
382,DimNode 318,D65D7A9A-1ECF-4092-9849-9A31A9648785,7FB457CE-FFEF-4CBB-A689-03F33883FA90,"5,66",5.66,47.76,5.94,Dim Node 318,47.75,5.94,0.0,47.76,5.95,0.0,,,,,,,,,,
383,DimNode 319,D65D7A9A-1ECF-4092-9849-9A31A9648785,7FB457CE-FFEF-4CBB-A689-03F33883FA90,55,0.55,48.31,5.94,Dim Node 319,48.3,5.94,0.0,48.31,5.95,0.0,,,,,,,,,,
384,Dimension,D65D7A9A-1ECF-4092-9849-9A31A9648785,,,22.27,,,Dim 65,26.0,5.89,-1.75,48.34,5.99,-1.75,,,,,,,,,,
385,DimNode 320,E551385B-8292-4832-9F75-81AE9BC9EA99,0197C821-2FD8-482E-A0FF-F888C6190A4C,"0,00",0.00,31.81,9.53,Dim Node 320,31.8,9.52,0.0,31.81,9.53,0.0,,,,,,,,,,
386,DimNode 321,E551385B-8292-4832-9F75-81AE9BC9EA99,0197C821-2FD8-482E-A0FF-F888C6190A4C,55,0.55,32.36,9.53,Dim Node 321,32.35,9.52,0.0,32.36,9.53,0.0,,,,,,,,,,
387,DimNode 322,E551385B-8292-4832-9F75-81AE9BC9EA99,00000000-0000-0000-0000-000000000000,"3,97",3.97,36.33,9.53,Dim Node 322,36.32,9.52,0.0,36.33,9.53,0.0,,,,,,,,,,
388,DimNode 323,E551385B-8292-4832-9F75-81AE9BC9EA99,00000000-0000-0000-0000-000000000000,25,0.25,36.58,9.53,Dim Node 323,36.57,9.52,0.0,36.58,9.53,0.0,,,,,,,,,,
389,DimNode 324,E551385B-8292-4832-9F75-81AE9BC9EA99,BB58A3A6-E0AB-4E7E-A513-5ABA02EE00BF,"7,58",7.58,44.16,9.53,Dim Node 324,44.15,9.52,0.0,44.16,9.53,0.0,,,,,,,,,,
390,DimNode 325,E551385B-8292-4832-9F75-81AE9BC9EA99,BB58A3A6-E0AB-4E7E-A513-5ABA02EE00BF,55,0.55,44.71,9.53,Dim Node 325,44.71,9.52,0.0,44.72,9.53,0.0,,,,,,,,,,
391,Dimension,E551385B-8292-4832-9F75-81AE9BC9EA99,,,12.90,,,Dim 66,31.78,9.48,-1.75,44.74,9.57,-1.75,,,,,,,,,,
392,DimNode 326,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,C1FA9EC6-0392-4CA0-ABB4-3F0663F27596,"0,00",0.00,35.29,2.27,Dim Node 326,35.29,2.26,0.0,35.3,2.27,0.0,,,,,,,,,,
393,DimNode 327,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,C1FA9EC6-0392-4CA0-ABB4-3F0663F27596,10,0.10,35.29,2.37,Dim Node 327,35.29,2.36,0.0,35.3,2.37,0.0,,,,,,,,,,
394,DimNode 328,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,90BED2AF-90C9-479A-94B3-8338A0D4785D,"5,12",5.12,35.29,7.49,Dim Node 328,35.29,7.48,0.0,35.3,7.49,0.0,,,,,,,,,,
395,DimNode 329,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,90BED2AF-90C9-479A-94B3-8338A0D4785D,25,0.25,35.29,7.74,Dim Node 329,35.29,7.73,0.0,35.3,7.74,0.0,,,,,,,,,,
396,DimNode 330,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,55E5C7D8-992C-4C84-B9C5-455CF928BE5C,"2,28",2.28,35.29,10.02,Dim Node 330,35.29,10.01,0.0,35.3,10.02,0.0,,,,,,,,,,
397,DimNode 331,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,55E5C7D8-992C-4C84-B9C5-455CF928BE5C,60,0.60,35.29,10.61,Dim Node 331,35.29,10.61,0.0,35.3,10.62,0.0,,,,,,,,,,
398,Dimension,6D6C22DB-1521-46C1-9EDC-DFE325FA4906,,,8.35,,,Dim 67,35.25,2.24,-1.75,35.34,10.65,-1.75,,,,,,,,,,
399,DimNode 332,EF922C49-D432-4418-A294-D6BA9E35118C,4ACE93BD-96C2-4718-B147-F4360C417C2B,"0,00",0.00,31.72,2.27,Dim Node 332,31.71,2.26,0.0,31.72,2.27,0.0,,,,,,,,,,
400,DimNode 333,EF922C49-D432-4418-A294-D6BA9E35118C,4ACE93BD-96C2-4718-B147-F4360C417C2B,55,0.55,31.72,2.82,Dim Node 333,31.71,2.81,0.0,31.72,2.82,0.0,,,,,,,,,,
401,DimNode 334,EF922C49-D432-4418-A294-D6BA9E35118C,AA70E00F-EC96-45CA-A51E-CE1DF9FD14B5,"2,82",2.82,31.72,5.64,Dim Node 334,31.71,5.63,0.0,31.72,5.64,0.0,,,,,,,,,,
402,DimNode 335,EF922C49-D432-4418-A294-D6BA9E35118C,AA70E00F-EC96-45CA-A51E-CE1DF9FD14B5,25,0.25,31.72,5.89,Dim Node 335,31.71,5.88,0.0,31.72,5.89,0.0,,,,,,,,,,
403,DimNode 336,EF922C49-D432-4418-A294-D6BA9E35118C,AF17E25A-52CA-4059-B27D-63F4D3AADDDD,98,0.98,31.72,6.87,Dim Node 336,31.71,6.86,0.0,31.72,6.87,0.0,,,,,,,,,,
404,DimNode 337,EF922C49-D432-4418-A294-D6BA9E35118C,AF17E25A-52CA-4059-B27D-63F4D3AADDDD,45,0.45,31.72,7.32,Dim Node 337,31.71,7.31,0.0,31.72,7.32,0.0,,,,,,,,,,
405,Dimension,EF922C49-D432-4418-A294-D6BA9E35118C,,,5.05,,,Dim 68,31.67,2.24,-1.75,31.77,7.35,-1.75,,,,,,,,,,
406,DimNode 338,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,E8187C68-8FFD-4FCC-9C14-E708B61F92D8,"0,00",0.00,38.18,2.57,Dim Node 338,38.17,2.56,0.0,38.18,2.57,0.0,,,,,,,,,,
407,DimNode 339,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,E8187C68-8FFD-4FCC-9C14-E708B61F92D8,25,0.25,38.18,2.82,Dim Node 339,38.17,2.81,0.0,38.18,2.82,0.0,,,,,,,,,,
408,DimNode 340,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,4083B878-1ACF-40A3-9229-25B670D12D70,"2,44",2.44,38.18,5.26,Dim Node 340,38.17,5.25,0.0,38.18,5.26,0.0,,,,,,,,,,
409,DimNode 341,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,4083B878-1ACF-40A3-9229-25B670D12D70,1,0.01,38.18,5.27,Dim Node 341,38.17,5.26,0.0,38.18,5.27,0.0,,,,,,,,,,
410,DimNode 342,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,14072C23-E630-4A8D-B941-35CB066B52D8,"1,65",1.65,38.18,6.92,Dim Node 342,38.17,6.91,0.0,38.18,6.92,0.0,,,,,,,,,,
411,DimNode 343,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,5F207DA4-736D-46E8-B068-05E2669A7A3B,"3,35",3.35,38.18,10.27,Dim Node 343,38.17,10.26,0.0,38.18,10.27,0.0,,,,,,,,,,
412,DimNode 344,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,5F207DA4-736D-46E8-B068-05E2669A7A3B,16,0.16,38.18,10.43,Dim Node 344,38.17,10.42,0.0,38.18,10.43,0.0,,,,,,,,,,
413,Dimension,F7E397D6-044A-41BB-88D2-B5B2067E0FCF,,,7.86,,,Dim 69,38.13,2.54,-1.75,38.23,10.46,-1.75,,,,,,,,,,
414,DimNode 345,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,8C1721D1-A890-430E-B91B-F7EE7FB1E8D8,"0,00",0.00,43.45,2.41,Dim Node 345,43.45,2.4,0.0,43.46,2.41,0.0,,,,,,,,,,
415,DimNode 346,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,8C1721D1-A890-430E-B91B-F7EE7FB1E8D8,16,0.16,43.45,2.57,Dim Node 346,43.45,2.56,0.0,43.46,2.57,0.0,,,,,,,,,,
416,DimNode 347,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,F64810D7-A5E3-4990-9CB2-F86BB6C945C2,"4,78",4.78,43.45,7.34,Dim Node 347,43.45,7.34,0.0,43.46,7.35,0.0,,,,,,,,,,
417,DimNode 348,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,F64810D7-A5E3-4990-9CB2-F86BB6C945C2,25,0.25,43.45,7.59,Dim Node 348,43.45,7.59,0.0,43.46,7.6,0.0,,,,,,,,,,
418,DimNode 349,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,E81D40A0-526C-4484-A4E8-DA13BF534347,"2,67",2.67,43.45,10.27,Dim Node 349,43.45,10.26,0.0,43.46,10.27,0.0,,,,,,,,,,
419,DimNode 350,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,E81D40A0-526C-4484-A4E8-DA13BF534347,16,0.16,43.45,10.43,Dim Node 350,43.45,10.42,0.0,43.46,10.43,0.0,,,,,,,,,,
420,Dimension,6DB3C1F7-23EC-41C3-94B7-85D8C55CC098,,,8.02,,,Dim 70,43.4,2.38,-1.75,43.5,10.46,-1.75,,,,,,,,,,
421,DimNode 351,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,4.41,Dim Node 351,26.13,4.41,0.0,26.14,4.42,0.0,,,,,,,,,,
422,DimNode 352,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,4.41,Dim Node 352,26.13,4.41,0.0,26.14,4.42,0.0,,,,,,,,,,
423,DimNode 353,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,55,0.55,26.68,4.41,Dim Node 353,26.68,4.41,0.0,26.69,4.42,0.0,,,,,,,,,,
424,DimNode 354,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.68,4.41,Dim Node 354,26.68,4.41,0.0,26.69,4.42,0.0,,,,,,,,,,
425,DimNode 355,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,"6,35",6.35,33.03,4.41,Dim Node 355,33.02,4.41,0.0,33.03,4.42,0.0,,,,,,,,,,
426,DimNode 356,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,"0,00",0.00,33.03,4.41,Dim Node 356,33.02,4.41,0.0,33.03,4.42,0.0,,,,,,,,,,
427,DimNode 357,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,50,0.50,33.53,4.41,Dim Node 357,33.52,4.41,0.0,33.53,4.42,0.0,,,,,,,,,,
428,DimNode 358,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,"0,00",0.00,33.53,4.41,Dim Node 358,33.52,4.41,0.0,33.53,4.42,0.0,,,,,,,,,,
429,DimNode 359,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"5,61",5.61,39.14,4.41,Dim Node 359,39.13,4.41,0.0,39.14,4.42,0.0,,,,,,,,,,
430,DimNode 360,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"0,00",0.00,39.14,4.41,Dim Node 360,39.13,4.41,0.0,39.14,4.42,0.0,,,,,,,,,,
431,DimNode 361,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,50,0.50,39.64,4.41,Dim Node 361,39.63,4.41,0.0,39.64,4.42,0.0,,,,,,,,,,
432,DimNode 362,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"0,00",0.00,39.64,4.41,Dim Node 362,39.63,4.41,0.0,39.64,4.42,0.0,,,,,,,,,,
433,DimNode 363,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,34B042DE-CF1C-46DE-A315-D05322F59BF7,"2,80",2.80,42.43,4.41,Dim Node 363,42.43,4.41,0.0,42.44,4.42,0.0,,,,,,,,,,
434,DimNode 364,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,34B042DE-CF1C-46DE-A315-D05322F59BF7,"0,00",0.00,42.43,4.41,Dim Node 364,42.43,4.41,0.0,42.44,4.42,0.0,,,,,,,,,,
435,DimNode 365,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,34B042DE-CF1C-46DE-A315-D05322F59BF7,50,0.50,42.93,4.41,Dim Node 365,42.93,4.41,0.0,42.94,4.42,0.0,,,,,,,,,,
436,DimNode 366,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,34B042DE-CF1C-46DE-A315-D05322F59BF7,"0,00",0.00,42.93,4.41,Dim Node 366,42.93,4.41,0.0,42.94,4.42,0.0,,,,,,,,,,
437,DimNode 367,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"4,72",4.72,47.66,4.41,Dim Node 367,47.65,4.41,0.0,47.66,4.42,0.0,,,,,,,,,,
438,DimNode 368,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"0,00",0.00,47.66,4.41,Dim Node 368,47.65,4.41,0.0,47.66,4.42,0.0,,,,,,,,,,
439,DimNode 369,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,55,0.55,48.21,4.41,Dim Node 369,48.2,4.41,0.0,48.21,4.42,0.0,,,,,,,,,,
440,DimNode 370,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"0,00",0.00,48.21,4.41,Dim Node 370,48.2,4.41,0.0,48.21,4.42,0.0,,,,,,,,,,
441,Dimension,B8060CA9-EAE2-4B15-AEBF-7C141DC4DE48,,,22.07,,,Dim 71,26.1,4.37,-2.1,48.24,4.46,-2.1,,,,,,,,,,
442,DimNode 371,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,3.37,Dim Node 371,26.13,3.36,0.0,26.14,3.37,0.0,,,,,,,,,,
443,DimNode 372,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,3.37,Dim Node 372,26.13,3.36,0.0,26.14,3.37,0.0,,,,,,,,,,
444,DimNode 373,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,55,0.55,26.68,3.37,Dim Node 373,26.68,3.36,0.0,26.69,3.37,0.0,,,,,,,,,,
445,DimNode 374,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.68,3.37,Dim Node 374,26.68,3.36,0.0,26.69,3.37,0.0,,,,,,,,,,
446,DimNode 375,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"12,45",12.45,39.14,3.37,Dim Node 375,39.13,3.36,0.0,39.14,3.37,0.0,,,,,,,,,,
447,DimNode 376,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"0,00",0.00,39.14,3.37,Dim Node 376,39.13,3.36,0.0,39.14,3.37,0.0,,,,,,,,,,
448,DimNode 377,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,50,0.50,39.64,3.37,Dim Node 377,39.63,3.36,0.0,39.64,3.37,0.0,,,,,,,,,,
449,DimNode 378,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6,"0,00",0.00,39.64,3.37,Dim Node 378,39.63,3.36,0.0,39.64,3.37,0.0,,,,,,,,,,
450,DimNode 379,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,34B042DE-CF1C-46DE-A315-D05322F59BF7,"2,80",2.80,42.43,3.37,Dim Node 379,42.43,3.36,0.0,42.44,3.37,0.0,,,,,,,,,,
451,DimNode 380,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,34B042DE-CF1C-46DE-A315-D05322F59BF7,"0,00",0.00,42.43,3.37,Dim Node 380,42.43,3.36,0.0,42.44,3.37,0.0,,,,,,,,,,
452,DimNode 381,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,34B042DE-CF1C-46DE-A315-D05322F59BF7,50,0.50,42.93,3.37,Dim Node 381,42.93,3.36,0.0,42.94,3.37,0.0,,,,,,,,,,
453,DimNode 382,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,34B042DE-CF1C-46DE-A315-D05322F59BF7,"0,00",0.00,42.93,3.37,Dim Node 382,42.93,3.36,0.0,42.94,3.37,0.0,,,,,,,,,,
454,DimNode 383,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"4,72",4.72,47.66,3.37,Dim Node 383,47.65,3.36,0.0,47.66,3.37,0.0,,,,,,,,,,
455,DimNode 384,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"0,00",0.00,47.66,3.37,Dim Node 384,47.65,3.36,0.0,47.66,3.37,0.0,,,,,,,,,,
456,DimNode 385,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,55,0.55,48.21,3.37,Dim Node 385,48.2,3.36,0.0,48.21,3.37,0.0,,,,,,,,,,
457,DimNode 386,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,"0,00",0.00,48.21,3.37,Dim Node 386,48.2,3.36,0.0,48.21,3.37,0.0,,,,,,,,,,
458,Dimension,53CFB2F4-67CB-4270-9AD8-6A6A1BD1F4D6,,,22.07,,,Dim 72,26.1,3.32,-2.1,48.24,3.41,-2.1,,,,,,,,,,
459,DimNode 387,69B6EC10-71D9-4023-ADED-F9DC8235A354,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,6.04,Dim Node 387,26.13,6.03,0.0,26.14,6.04,0.0,,,,,,,,,,
460,DimNode 388,69B6EC10-71D9-4023-ADED-F9DC8235A354,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.13,6.04,Dim Node 388,26.13,6.03,0.0,26.14,6.04,0.0,,,,,,,,,,
461,DimNode 389,69B6EC10-71D9-4023-ADED-F9DC8235A354,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,55,0.55,26.68,6.04,Dim Node 389,26.68,6.03,0.0,26.69,6.04,0.0,,,,,,,,,,
462,DimNode 390,69B6EC10-71D9-4023-ADED-F9DC8235A354,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,"0,00",0.00,26.68,6.04,Dim Node 390,26.68,6.03,0.0,26.69,6.04,0.0,,,,,,,,,,
463,DimNode 391,69B6EC10-71D9-4023-ADED-F9DC8235A354,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,"4,42",4.42,31.1,6.04,Dim Node 391,31.09,6.03,0.0,31.1,6.04,0.0,,,,,,,,,,
464,DimNode 392,69B6EC10-71D9-4023-ADED-F9DC8235A354,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,"0,00",0.00,31.1,6.04,Dim Node 392,31.09,6.03,0.0,31.1,6.04,0.0,,,,,,,,,,
465,DimNode 393,69B6EC10-71D9-4023-ADED-F9DC8235A354,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,50,0.50,31.6,6.04,Dim Node 393,31.59,6.03,0.0,31.6,6.04,0.0,,,,,,,,,,
466,DimNode 394,69B6EC10-71D9-4023-ADED-F9DC8235A354,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,"0,00",0.00,31.6,6.04,Dim Node 394,31.59,6.03,0.0,31.6,6.04,0.0,,,,,,,,,,
467,DimNode 395,69B6EC10-71D9-4023-ADED-F9DC8235A354,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,"5,59",5.59,37.19,6.04,Dim Node 395,37.18,6.03,0.0,37.19,6.04,0.0,,,,,,,,,,
468,DimNode 396,69B6EC10-71D9-4023-ADED-F9DC8235A354,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,"0,00",0.00,37.19,6.04,Dim Node 396,37.18,6.03,0.0,37.19,6.04,0.0,,,,,,,,,,
469,DimNode 397,69B6EC10-71D9-4023-ADED-F9DC8235A354,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,50,0.50,37.69,6.04,Dim Node 397,37.68,6.03,0.0,37.69,6.04,0.0,,,,,,,,,,
470,DimNode 398,69B6EC10-71D9-4023-ADED-F9DC8235A354,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,"0,00",0.00,37.69,6.04,Dim Node 398,37.68,6.03,0.0,37.69,6.04,0.0,,,,,,,,,,
