node_id,element_type,guid,length,width,height,embedded_door_guid,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
933,Wall,8BD1D4A5-14F4-8543-AAB8-D94854E2E876,10.54,0.34,3.10,179CBF37-573F-244F-8820-10D1ABCF167F,MURO - 004,1,-56.51,46.81,0.0,-45.97,47.15,3.1,,,,,,,,
934,Wall,1C3725B5-DB3A-FF43-B00F-831690EE4362,3.28,0.10,3.10,,MURO - 004,1,-56.32,47.52,0.0,-56.22,50.8,3.1,,,,,,,,
935,Wall,948A8778-75EA-974C-81B6-4289086D0918,3.96,0.36,3.10,,MURO - 004,1,-45.97,47.15,0.0,-45.61,51.11,3.1,,,,,,,,
936,Wall,D1DF73FE-044D-DB4E-A140-45856BEABE2E,3.59,0.36,3.10,,MURO - 005,1,-49.5,59.04,0.0,-45.91,59.4,3.1,,,,,,,,
937,Wall,700BD31B-26D1-FB4B-BFC3-5A356F81EEEE,0.20,0.44,3.10,,MURO - 005,1,-49.7,58.96,0.0,-49.5,59.4,3.1,,,,,,,,
938,Wall,44CCE742-D1F4-1249-B3AB-137CF0CC8198,0.99,0.40,3.10,,MURO - 007,1,-50.69,58.63,0.0,-49.7,59.03,3.1,,,,,,,,
939,Wall,3067DD08-6BCC-A145-8CF8-5C9F7DF1EF75,0.37,0.15,3.10,,MURO - 004,1,-56.32,47.15,0.0,-56.17,47.52,3.1,,,,,,,,
940,Wall,E9DCA526-BA69-F647-B1D4-E569F395D892,0.87,0.40,3.10,,MURO - 005,1,-56.46,58.16,0.0,-56.06,59.03,3.1,,,,,,,,
941,Wall,35E25EAB-DBD6-0B41-BF4D-5CAFD8B194E6,5.59,0.14,3.00,,MURO - 004,1,-51.14,47.15,0.0,-51.01,52.74,3.0,,,,,,,,
942,Wall,F7A9D49D-4E1F-C84A-8176-B84D93173F0F,4.07,0.10,3.10,E0122797-ADD0-C64C-A11A-B74AF2833976,MURO - 005,1,-50.73,53.11,0.0,-46.66,53.21,3.1,,,,,,,,
943,Wall,59AAD82E-3AE0-BE40-BB08-22B77C992E68,0.75,0.51,3.10,,MURO - 006,1,-46.66,53.11,0.0,-45.91,53.62,3.1,,,,,,,,
944,Wall,F5E3E7BD-3A22-DC4D-BFC3-D72CED3C3DED,1.80,0.10,3.10,2BC22CD8-198B-7743-B53D-B8DDFFC293E1,MURO - 005,1,-48.07,53.11,0.0,-47.97,54.91,3.1,,,,,,,,
945,Wall,323D9DF6-4112-5943-96AA-531F56536031,4.37,0.10,3.00,,MURO - 006,1,-50.88,53.21,0.0,-50.78,57.58,3.0,,,,,,,,
946,Wall,AD6162A7-A4F1-3A4D-9490-8E0F755892B0,0.67,0.10,3.00,,MURO - 006,1,-52.93,57.95,0.0,-52.83,58.63,3.0,,,,,,,,
947,Wall,233B8537-DA87-8A40-AB9D-34D014D7BA92,3.53,0.10,3.00,A421DF6F-0D0E-7443-B749-06FA369AD89E,MURO - 007,1,-56.36,57.85,0.0,-52.83,57.95,3.0,,,,,,,,
948,Wall,BBC919D8-2F6C-DE45-807D-AF6C0F7A0337,5.96,0.40,3.10,,MURO - 008,0,-62.02,59.03,0.0,-56.06,59.43,3.1,,,,,,,,
949,Wall,09D125D4-FD1F-2843-8E81-9FFFBBE7E949,3.49,0.10,3.00,,MURO - 004,0,-59.12,47.15,0.0,-59.02,50.63,3.0,,,,,,,,
950,Wall,436EC314-E166-CA46-8977-78935BDF0325,2.13,0.10,3.00,,MURO - 005,0,-69.42,53.25,0.0,-67.29,53.35,3.0,,,,,,,,
951,Wall,68CEDE41-EAF6-194D-9310-B0C797311381,1.55,0.10,3.00,E8E57785-9340-1045-9936-1ABBE3FA7DC4,MURO - 005,0,-67.29,53.25,0.0,-67.19,54.8,3.0,,,,,,,,
952,Wall,5221C67C-E225-8849-8D6A-174576E8A2A6,4.00,0.10,3.00,45986821-A988-B549-B022-71E34278EBD1,MURO - 006,0,-65.62,54.8,0.0,-65.52,58.8,3.0,,,,,,,,
953,Wall,F471FA5A-25DE-A643-9C49-4DAB5665C621,10.30,0.10,3.00,"B47322B2-A1D4-304E-A2AF-D5C3F7C6278B, 467CECD3-61CB-6345-AEC2-8993F73E5356",MURO - 008,0,-69.42,54.8,0.0,-59.12,54.9,3.0,,,,,,,,
954,Wall,E525D66A-7EE5-3F4C-952C-9C84FDC61023,0.63,0.35,3.00,,MURO - 005,0,-59.37,58.4,0.0,-59.02,59.03,3.0,,,,,,,,
955,Wall,4E804538-A4D4-664B-93FB-66583283B268,2.90,0.10,3.00,,MURO - 004,0,-59.12,48.95,0.0,-56.22,49.05,3.0,,,,,,,,
956,Wall,4A1C5E68-3BB7-5744-BF0C-FAF180C1F1C5,1.90,0.20,3.00,,MURO - 004,0,-59.46,50.63,0.0,-57.56,50.83,3.0,,,,,,,,
957,Wall,AEF477B5-EF7C-3348-B79A-76A27BDBFE4A,1.35,0.20,3.00,,MURO - 005,0,-57.76,50.63,0.0,-57.56,51.98,3.0,,,,,,,,
958,Wall,F2F9F20F-5C72-FC4F-B78D-6344165BCE05,1.90,0.20,3.00,,MURO - 006,0,-59.46,51.78,0.0,-57.56,51.98,3.0,,,,,,,,
959,Wall,A3BF37C4-A597-F744-8863-FB227281E900,1.35,0.20,3.00,,MURO - 007,0,-59.46,50.63,0.0,-59.26,51.98,3.0,,,,,,,,
960,Wall,FA21A86D-FE0D-AD4C-89B8-3C64131EF463,6.41,0.10,3.00,0AA82AEB-932A-9146-AFD2-65A0540AD67E,MURO - 004,0,-59.12,51.98,0.0,-59.02,58.4,3.0,,,,,,,,
961,Wall,E903F6ED-C6B1-9241-B73B-43D6238B507D,2.80,0.20,3.30,,MURO - 005,0,-57.77,55.1,-0.3,-57.57,57.9,3.0,,,,,,,,
962,Wall,5C572B82-8EC5-3449-A7B0-A22A02ADA06E,10.30,0.10,3.00,,MURO - 004,0,-69.42,47.05,0.0,-59.12,47.15,3.0,,,,,,,,
963,Wall,E5836C54-5789-EA41-B76B-CA9C7B2D5BF5,12.00,0.40,3.10,,MURO - 004,0,-69.82,47.15,0.0,-69.42,59.15,3.1,,,,,,,,
964,Wall,4549A50C-3F5E-9B4F-BA36-6BF4F6F39430,3.20,0.40,3.10,,MURO - 005,0,-69.42,59.15,0.0,-66.22,59.55,3.1,,,,,,,,
965,Wall,946226C5-361C-204E-9B65-4985BF563445,0.35,0.40,3.10,,MURO - 006,0,-66.22,58.8,0.0,-65.82,59.15,3.1,,,,,,,,
966,Wall,55A03C64-9251-244D-8383-5A6B6DC29D84,4.20,0.40,3.10,,MURO - 007,0,-66.22,58.8,0.0,-62.02,59.2,3.1,,,,,,,,
967,Wall,9CF0A363-D5C5-584F-B2FC-770E340191F5,0.35,0.40,3.00,,MURO - 007,0,-62.42,58.8,0.0,-62.02,59.15,3.0,,,,,,,,
968,Wall,6AC2C88D-FE54-2F44-A3DF-813CEC0CF66D,2.05,0.10,3.10,,MURO - 005,1,-47.97,54.91,0.0,-45.91,55.01,3.1,,,,,,,,
969,Wall,3D997562-AF8E-5841-B977-EB2C87D7E6E2,0.54,0.03,3.00,,MURO - 008,1,-53.37,58.6,0.0,-52.83,58.63,3.0,,,,,,,,
970,Wall,A3643F42-8C9D-FE4F-A2E7-5EC151C841A8,0.23,0.03,3.00,,MURO - 006,1,-53.6,58.92,0.0,-53.37,58.95,3.0,,,,,,,,
971,Wall,0335EFEA-8CD2-DD46-88FC-928EFD6A19CF,0.32,0.03,3.00,,MURO - 007,1,-53.37,58.6,0.0,-53.34,58.92,3.0,,,,,,,,
972,Wall,85B2A7E3-8AE9-DA48-9E81-4E582FB5016F,0.40,0.40,3.00,,MURO - 007,0,-52.93,58.63,0.0,-52.53,59.03,3.0,,,,,,,,
973,Wall,ABC79ED8-BAD5-D14E-8227-5BB724290053,0.11,0.03,3.00,,MURO - 006,0,-53.6,58.92,0.0,-53.57,59.03,3.0,,,,,,,,
974,Wall,9B6C3C92-DB76-354A-A964-BD8A85FE278C,0.37,0.41,3.00,,MURO - 004,1,-51.14,52.74,0.0,-50.73,53.11,3.0,,,,,,,,
975,Wall,21A166A8-64CE-0240-8597-3BD571574CEB,4.37,0.10,3.00,,MURO - 008,1,-56.35,55.34,0.0,-51.98,55.44,3.0,,,,,,,,
976,Wall,C0D6E700-F2A6-C343-956C-37E1DBFB578D,1.05,0.10,0.99,,MURO - 006,1,-50.69,57.58,0.0,-50.59,58.63,0.99,,,,,,,,
977,Wall,61BF0490-9A5B-5342-89C4-11C216E38C89,0.27,0.10,0.99,,MURO - 007,1,-50.86,57.58,0.0,-50.59,57.68,0.99,,,,,,,,
978,Wall,69F416C5-0983-8147-B19D-2C7F4B0D5212,0.08,0.42,3.10,,MURO - 004,1,-46.0,58.96,0.0,-45.58,59.04,3.1,,,,,,,,
979,Wall,A0B7EF73-5FDC-BA4C-8FBE-958FE6A1E779,0.41,0.40,3.10,,MURO - 007,1,-50.1,58.63,0.0,-49.7,59.04,3.1,,,,,,,,
980,Wall,E0526189-993C-964C-8716-49B44422CAA1,4.95,0.10,3.10,2F57C9DD-B375-C940-84AA-7C0C83EAD191,MURO - 004,1,-56.45,53.21,0.0,-56.35,58.16,3.1,,,,,,,,
981,Wall,9E6222ED-9F15-FC4E-8246-9CF266C8740F,0.24,0.15,3.10,,MURO - 004,1,-56.32,50.8,0.0,-56.17,51.03,3.1,,,,,,,,
982,Wall,DC0759B5-F0FB-534A-ABAD-38FC39C2DC87,0.44,0.29,3.10,,MURO - 004,1,-56.32,51.03,0.0,-56.03,51.47,3.1,,,,,,,,
983,Wall,00E95F36-5BD6-234E-A7F8-AB5AAA015F89,1.74,0.10,3.10,,MURO - 004,1,-56.32,51.47,0.0,-56.22,53.21,3.1,,,,,,,,
984,Wall,768E4CD7-7E9C-144B-B268-68C79F730AB0,5.85,0.33,3.10,,MURO - 004,1,-45.91,53.11,0.0,-45.58,58.96,3.1,,,,,,,,
985,Wall,8BA75FF7-BBF9-0946-BB4C-EBE95647C97A,1.14,0.04,3.10,ED6BD1AC-EAA6-0449-A41A-4535E4552BCD,MURO - 007,1,-49.27,53.21,0.0,-49.23,54.35,3.1,,,,,,,,
986,Wall,EA4E82BD-2039-E440-9FE4-B92176B5216B,0.89,0.04,3.10,,MURO - 006,0,-51.18,52.7,0.0,-50.3,52.74,3.1,,,,,,,,
987,Wall,58A7F328-A65F-4944-A8BD-1E99BC285BBE,0.84,0.04,3.10,,MURO - 008,1,-48.07,55.01,0.0,-48.03,55.85,3.1,,,,,,,,
988,Wall,7CFB2909-5E45-A24C-8226-9B612FC49AA2,1.90,0.01,2.10,,MURO - 006,1,-50.67,56.72,0.0,-50.66,58.62,2.1,,,,,,,,
989,Wall,B3CA536D-98B7-BC45-9C19-51740B0F5093,3.51,0.02,0.30,,MURO - 010,0,-55.59,54.46,0.0,-55.57,57.97,0.3,,,,,,,,
990,Wall,22D6324B-0CA8-014A-938C-5BF68E9CB587,0.76,0.02,2.10,,MURO - 011,0,-56.35,54.44,0.0,-55.59,54.46,2.1,,,,,,,,
991,Wall,F5A8698E-01BF-504C-83E7-80E4C51549BC,3.51,0.02,0.30,,MURO - 010,0,-55.62,54.5,1.8,-55.6,58.01,2.1,,,,,,,,
992,Wall,24358D37-B3EB-B84E-9DA1-9AC1C5D9D9C1,3.51,0.02,0.30,,MURO - 010,0,-55.59,54.46,1.8,-55.57,57.97,2.1,,,,,,,,
993,Wall,FB76BB60-45B2-5B4F-B0C7-75AC878C0B37,2.00,0.83,1.35,,MURO - 009,1,-53.31,48.51,0.0,-51.31,49.34,1.35,,,,,,,,
994,Wall,20D3984B-5C37-5F4D-8542-347587AF7B82,0.01,0.62,0.77,,MURO - 009,0,-51.32,48.52,0.57,-51.31,49.15,1.34,,,,,,,,
995,Wall,E5C73AA0-E7CC-FB47-B29A-73E9F254857C,0.01,0.62,0.77,,MURO - 009,0,-53.31,48.52,0.57,-53.3,49.15,1.34,,,,,,,,
996,Wall,AE4408EB-73D0-6847-8E7E-2B2B20C8EC66,1.61,0.02,0.15,,MURO - 008,0,-49.22,52.26,1.93,-47.61,52.28,2.08,,,,,,,,
997,Wall,EA73C57E-BA77-0A42-8B8F-6968F791861A,2.00,0.83,1.35,,MURO - 009,1,-51.31,48.51,0.0,-49.31,49.34,1.35,,,,,,,,
998,Wall,86512D3D-AF05-874D-86F7-5F76E0BFCA57,0.01,0.62,0.77,,MURO - 009,0,-49.32,48.52,0.57,-49.31,49.15,1.34,,,,,,,,
999,Wall,F4AAB5B4-E1C6-8A46-9A7F-DF0DD357128D,0.01,0.62,0.77,,MURO - 009,0,-51.31,48.52,0.57,-51.3,49.15,1.34,,,,,,,,
1000,Wall,C4E196E2-D658-A84E-BA55-98F1FACFFA80,1.38,0.83,1.35,,MURO - 009,1,-49.31,48.51,0.0,-47.93,49.34,1.35,,,,,,,,
1001,Wall,E8057A3C-8F5C-1E46-A0D6-4AE919DDD66E,0.01,0.62,0.77,,MURO - 009,0,-49.31,48.52,0.57,-49.3,49.15,1.34,,,,,,,,
1002,Wall,D205E8F9-9E99-B049-964C-89E2B3808A34,0.71,0.83,1.35,,MURO - 009,1,-48.64,48.63,0.0,-47.81,49.34,1.35,,,,,,,,
1003,Wall,E06313C1-6C47-CA45-B76F-5D5E15EED05A,1.38,0.83,1.35,,MURO - 009,1,-54.69,48.51,0.0,-53.31,49.34,1.35,,,,,,,,
1004,Wall,6FE892A3-BEF7-CF48-948E-3ADC097DC525,0.01,0.62,0.77,,MURO - 009,0,-53.32,48.52,0.57,-53.31,49.15,1.34,,,,,,,,
1005,Wall,33B105A9-3017-9F42-A148-A48E8A7E451B,0.71,0.83,1.35,,MURO - 009,1,-54.81,48.63,0.0,-53.99,49.34,1.35,,,,,,,,
1006,Wall,F5E8D4F0-A20A-C44E-ACDF-9D7188271E75,0.01,0.62,0.77,,MURO - 009,0,-54.8,49.19,0.57,-54.18,49.2,1.34,,,,,,,,
1007,Wall,3F0C3A7F-F8EB-1748-9EA4-278FD68E3ADE,0.76,0.02,0.82,,MURO - 010,1,-48.7,49.35,0.0,-47.93,49.37,0.82,,,,,,,,
1008,Wall,EC621DB3-7519-7846-87DE-FFBC88C2BBE3,0.01,0.62,0.77,,MURO - 009,0,-48.45,49.34,0.57,-47.82,49.35,1.34,,,,,,,,
1009,Wall,6330E73A-B628-6D4D-8FD8-067869286E73,0.01,0.62,0.77,,MURO - 009,0,-48.45,49.33,0.57,-47.82,49.34,1.34,,,,,,,,
1010,Wall,2C4E6A33-7F3B-D54F-9D08-D6E7EFEF75A9,1.58,0.02,0.15,,MURO - 008,0,-47.62,52.26,1.93,-46.04,52.28,2.08,,,,,,,,
1011,Wall,DC868217-0098-554F-BBDD-DE61A23C27EA,0.63,0.02,0.82,,MURO - 009,1,-50.31,50.66,0.0,-50.29,51.29,0.82,,,,,,,,
1012,Wall,90EEDEE7-EBE8-D84F-B121-4C84F70C8445,1.23,0.02,1.18,,MURO - 010,0,-54.8,54.85,0.05,-53.57,54.87,1.23,,,,,,,,
1013,Wall,4CE0318A-96E0-BF4D-B698-A34CACDAAA3B,0.44,0.02,1.18,,MURO - 011,0,-53.55,54.85,0.05,-53.11,54.87,1.23,,,,,,,,
1014,Wall,AE5F2A3F-4412-9C4B-8002-88EFF2B2C0CA,0.73,0.02,0.89,,MURO - 012,0,-53.09,54.85,0.05,-52.37,54.87,0.94,,,,,,,,
1015,Wall,B8A21375-D8DD-C940-9355-E6CB0D51A584,0.87,0.02,0.59,,MURO - 010,0,-54.8,53.02,0.05,-53.94,53.04,0.64,,,,,,,,
1016,Wall,5EA8E0D0-7A21-C047-81A2-12D5287A22FF,1.16,0.02,1.18,,MURO - 012,0,-53.53,56.55,0.05,-52.37,56.57,1.23,,,,,,,,
1017,Wall,45B6658D-FD73-D04F-AF34-FE4033413DB0,0.78,0.02,2.10,,MURO - 011,0,-56.35,53.93,0.0,-55.57,53.95,2.1,,,,,,,,
1018,Wall,5D18CA36-8613-A34B-8E52-0AFBCE4EDC91,0.78,0.02,2.10,,MURO - 011,0,-56.35,53.31,0.0,-55.57,53.33,2.1,,,,,,,,
1019,Wall,8740D85A-ED83-4246-A72A-9A25E85CF38A,1.25,0.02,0.89,,MURO - 010,0,-54.8,56.55,0.05,-53.55,56.57,0.94,,,,,,,,
1020,Wall,1BF579B7-CF1B-7944-87B4-34B542C85D53,2.00,0.39,3.10,,MURO - 004,1,-45.97,51.11,0.0,-45.58,53.11,3.1,,,,,,,,
1021,Wall,46C9CAF5-43FE-1E4D-9234-B8E4FC1050CA,0.51,0.02,2.03,,MURO - 011,0,-56.23,53.95,0.05,-56.21,54.46,2.08,,,,,,,,
1022,Wall,AA29F77D-0CAB-CC43-9675-54E40329B65F,1.45,0.02,2.11,,MURO - 010,0,-56.23,47.92,0.05,-56.21,49.37,2.16,,,,,,,,
1023,Wall,6E02B35E-32F9-524E-B205-F18DFEF0A173,0.85,0.02,1.95,,MURO - 011,0,-56.23,49.39,0.05,-56.21,50.24,2.0,,,,,,,,
1024,Wall,9DC86F22-46EF-6D4C-BA68-60244602927A,0.53,0.02,1.65,,MURO - 012,0,-56.23,50.26,0.05,-56.21,50.8,1.7,,,,,,,,
1025,Wall,8A80A83E-216B-F242-A256-FAB679C6612C,0.05,0.02,1.65,,MURO - 013,0,-56.22,50.79,0.05,-56.17,50.81,1.7,,,,,,,,
1026,Wall,7B08F28B-E3C8-B142-8232-4FFAD8017473,0.24,0.02,1.65,,MURO - 014,0,-56.18,50.8,0.05,-56.16,51.03,1.7,,,,,,,,
1027,Wall,29DCAD08-9347-D046-B65B-325E4EACB8EE,0.42,0.02,2.11,,MURO - 016,0,-56.04,51.05,0.05,-56.02,51.47,2.16,,,,,,,,
1028,Wall,7B35E0ED-0198-EF41-B360-4320CD543386,0.19,0.02,2.11,,MURO - 017,0,-56.22,51.46,0.05,-56.03,51.48,2.16,,,,,,,,
1029,Wall,47C9D069-B3A8-A449-ACFB-CF602D8E6B41,0.51,0.02,2.11,,MURO - 018,0,-56.23,51.47,0.05,-56.21,51.98,2.16,,,,,,,,
1030,Wall,1C7D01A1-2DB1-2B42-8831-EC5FA188CF64,0.93,0.02,1.81,,MURO - 019,0,-56.23,52.0,0.05,-56.21,52.93,1.86,,,,,,,,
1031,Wall,A324E6CA-37EF-2549-BAC2-257043511C50,0.38,0.02,1.81,,MURO - 020,0,-56.18,52.95,0.05,-56.16,53.33,1.86,,,,,,,,
1032,Wall,62F050B2-A236-6946-BAFD-47C3447F4652,2.24,0.40,3.10,D65CE12F-A731-CF40-9C67-3E3CE3CEA263,MURO - 007,0,-52.93,58.63,0.0,-50.69,59.03,3.1,,,,,,,,
1033,Wall,3ABE092C-A378-E04E-9F0E-EDE85C030C84,3.13,0.40,3.10,,MURO - 008,1,-56.06,59.03,0.0,-52.93,59.43,3.1,,,,,,,,
1034,Wall,FD3F9575-85D7-5F44-9B9F-8CB7078BEB90,0.78,0.02,2.10,,MURO - 011,0,-56.35,57.97,0.0,-55.57,57.99,2.1,,,,,,,,
1035,Wall,9A819F86-8D9D-3142-9451-A2C0B6D2C632,0.02,0.76,2.02,,MURO - 020,0,-47.65,52.35,0.05,-47.63,53.11,2.07,,,,,,,,
1036,Wall,91022563-AD5C-4A4A-BE6F-6926AF9DBEFA,0.02,0.76,2.02,,MURO - 020,0,-49.22,52.35,0.05,-49.2,53.11,2.07,,,,,,,,
1037,Wall,41042475-7292-5549-9287-6A92ACA8DDC1,1.52,0.76,2.02,,MURO - 020,0,-47.59,52.35,0.05,-46.06,53.11,2.07,,,,,,,,
1038,Wall,B3083B53-4072-C944-9CB5-0F7617D454C4,0.02,0.76,2.02,,MURO - 020,0,-46.06,52.35,0.05,-46.04,53.11,2.07,,,,,,,,
1039,Wall,E97EA4C2-3C48-E24B-A659-11C1F4B2A098,0.02,0.76,2.02,,MURO - 020,0,-47.61,52.35,0.05,-47.59,53.11,2.07,,,,,,,,
1040,Wall,38CD3BE4-8816-5345-81C8-371D1C16D1E4,0.01,0.04,1.00,,MURO - 006,0,-45.94,52.7,2.1,-45.93,52.74,3.1,,,,,,,,
1041,Wall,D795C331-790A-3E49-AC1A-AB3162C6EA88,0.01,0.71,0.97,,MURO - 011,0,-54.7,49.34,0.0,-53.99,49.34,0.97,,,,,,,,
1042,Wall,230C0879-F0E6-A943-BF3A-3348163C8B23,0.51,0.04,3.10,,MURO - 008,1,-51.18,52.7,0.0,-51.14,53.21,3.1,,,,,,,,
1043,Wall,6DE35AD2-5A17-8B4C-B85F-7743EF3E2018,0.20,0.05,0.04,,MURO - 007,0,-55.52,48.68,2.2,-55.47,48.88,2.23,,,,,,,,
1044,Wall,F0069CA5-9530-0A4C-97A5-75D5C62DA4FA,0.20,0.05,0.04,,MURO - 007,0,-55.52,57.51,2.18,-55.47,57.71,2.23,,,,,,,,
1045,Wall,5A23FF88-9CC1-394A-8BF0-5D5EE58BF5DC,0.20,0.05,0.04,,MURO - 007,0,-55.52,56.6,2.2,-55.47,56.8,2.23,,,,,,,,
1046,Wall,4E71FCE5-B506-9F48-AE2D-0CF02B293FE6,0.20,0.05,0.04,,MURO - 007,0,-55.52,53.6,2.18,-55.47,53.8,2.23,,,,,,,,
1047,Wall,E14495D7-14ED-1E4F-A304-268E0594462E,0.20,0.05,0.04,,MURO - 007,0,-55.52,52.69,2.2,-55.47,52.89,2.23,,,,,,,,
1048,Wall,601280DC-B58D-1A46-8484-95B02F05ABA9,0.20,0.05,0.04,,MURO - 007,0,-55.52,51.69,2.18,-55.47,51.89,2.23,,,,,,,,
1049,Wall,BED9B27D-9BDA-D146-9245-D670A5A2780B,0.20,0.05,0.04,,MURO - 007,0,-55.52,50.68,2.2,-55.47,50.88,2.23,,,,,,,,
1050,Wall,C7581FBE-58D5-6543-A6E9-2A5547D03E4A,0.20,0.05,0.04,,MURO - 007,0,-55.52,49.68,2.18,-55.47,49.88,2.23,,,,,,,,
1051,Wall,A4D06D39-8D85-7B4C-A4E9-AB4905F6E3F8,1.89,0.02,0.18,,MURO - 009,0,-47.95,49.35,0.8,-47.93,51.29,0.98,,,,,,,,
1052,Wall,8B768B8A-7791-D949-9353-269302E79824,0.71,0.04,2.06,,MURO - 008,1,-49.33,52.4,0.0,-49.29,53.11,2.06,,,,,,,,
1053,Wall,31DE6FA3-3A82-B04B-A6D6-ED0684D3C74A,0.90,0.01,2.10,,MURO - 006,1,-50.69,55.86,0.0,-50.68,56.76,2.1,,,,,,,,
1054,Wall,DA383818-FDE5-3B4E-B8D0-C6DC50C81328,2.64,0.04,1.00,,MURO - 006,0,-50.71,53.21,2.1,-50.67,55.85,3.1,,,,,,,,
1055,Wall,6A0BC9D9-E959-0842-8D40-F234ACEED770,0.78,0.04,2.10,,MURO - 009,1,-51.18,53.86,0.0,-50.4,53.9,2.1,,,,,,,,
1056,Wall,0EB7DE85-411C-3F48-A1C8-779AE04E157D,0.34,0.02,2.08,,MURO - 008,0,-47.63,52.26,0.0,-47.61,52.6,2.08,,,,,,,,
1057,Wall,08A9C3EA-5209-BC4A-9EAA-2DD11A2AB9A6,0.20,0.05,0.04,,MURO - 007,0,-55.52,55.59,2.18,-55.47,55.79,2.23,,,,,,,,
1058,Wall,78B81F7B-5FB1-8144-94B1-B251684CAAB7,0.20,0.05,0.04,,MURO - 007,0,-55.52,54.6,2.2,-55.47,54.8,2.23,,,,,,,,
1059,Wall,F138D5E9-8016-7544-9441-3999556B50D0,0.30,0.04,2.06,,MURO - 008,1,-50.3,52.4,0.0,-50.26,52.7,2.06,,,,,,,,
1060,Wall,A6AFDAD5-329A-C64B-8F5E-DC467982726C,1.91,0.02,0.27,,MURO - 006,1,-51.18,53.9,1.83,-51.16,55.81,2.1,,,,,,,,
1061,Wall,1E128511-2800-BE49-B5C1-574B62F9815F,2.78,0.06,1.00,,MURO - 006,1,-50.71,55.85,2.1,-50.65,58.63,3.1,,,,,,,,
1062,Wall,750164B9-834B-A544-9BC8-9F00F8D54CA3,0.07,0.02,2.10,,MURO - 008,0,-50.52,53.09,0.0,-50.45,53.11,2.1,,,,,,,,
1063,Wall,87FEE3C8-7D01-BA4A-8F3A-4DF8DDC12495,0.07,0.02,2.10,,MURO - 008,0,-49.43,53.09,0.0,-49.36,53.11,2.1,,,,,,,,
1064,Wall,5DCE3822-44C8-2045-9315-E3DBFCEE874F,1.99,0.04,2.06,,MURO - 009,1,-50.4,53.86,0.0,-50.36,55.85,2.06,,,,,,,,
1065,Wall,AEB3AB33-7CE8-B645-88CF-50E8F465CA4C,1.20,0.04,3.10,,MURO - 008,1,-49.27,54.31,0.0,-48.07,54.35,3.1,,,,,,,,
1066,Wall,D7B4B3B3-2E59-E645-9302-EF56F3B58252,2.36,0.05,0.98,,MURO - 009,0,-50.31,51.24,0.0,-47.93,51.29,0.98,,,,,,,,
1067,Wall,D1F91D9B-979E-B241-8DD0-CAB757E9B140,1.62,0.02,0.07,,MURO - 009,1,-50.31,50.66,0.0,-48.7,50.68,0.07,,,,,,,,
1068,Wall,CFFC4512-9F17-8D44-AB30-B9C9AE4A1932,1.31,0.02,0.07,,MURO - 010,0,-48.7,49.35,0.0,-48.68,50.66,0.07,,,,,,,,
1069,Wall,896F499F-9C96-0A4A-AE69-B890F18146EF,0.03,0.02,0.75,,MURO - 010,0,-48.75,49.35,0.07,-48.7,49.37,0.82,,,,,,,,
1070,Wall,B7DC30DF-D392-2E45-912B-5D400D158F66,0.05,0.02,0.75,,MURO - 009,1,-50.31,50.61,0.07,-50.29,50.66,0.82,,,,,,,,
1071,Wall,E181A2DD-59AC-F84F-BF9B-87A4B9EB6C78,0.61,0.02,0.71,,MURO - 009,0,-49.35,50.63,0.09,-49.33,51.24,0.8,,,,,,,,
1072,Wall,1243885D-5844-7B40-9978-C0DAB346A9E4,0.35,0.02,0.27,,MURO - 009,0,-49.24,50.66,0.53,-49.22,51.01,0.8,,,,,,,,
1073,Wall,F3B64B2F-5E56-034F-85ED-F992306BC9D6,0.35,0.02,0.27,,MURO - 010,1,-49.22,51.01,0.53,-48.87,51.03,0.8,,,,,,,,
1074,Wall,BF404395-B367-464B-B7C0-A8A410FD9A1C,0.35,0.02,0.27,,MURO - 011,0,-48.87,50.66,0.53,-48.85,51.01,0.8,,,,,,,,
1075,Wall,4BDF97C5-A26F-874B-9354-1EC5AEDE08B4,0.35,0.02,0.27,,MURO - 009,1,-49.22,50.64,0.53,-48.87,50.66,0.8,,,,,,,,
1076,Wall,9A672AD4-646E-3E4E-A5D7-42E008CDD57B,0.61,0.02,0.71,,MURO - 009,0,-48.77,50.63,0.09,-48.75,51.24,0.8,,,,,,,,
1077,Wall,829CECD7-8B78-594C-9816-AE47315A445F,1.94,0.05,0.80,,MURO - 009,1,-47.98,49.35,0.0,-47.93,51.29,0.8,,,,,,,,
1078,Wall,DA0F7099-1DCA-5F48-B8E6-110A92E2C527,0.77,0.02,0.71,,MURO - 009,0,-48.73,49.73,0.09,-47.95,49.75,0.8,,,,,,,,
1079,Wall,4E403F4E-E2A8-7C4B-8F71-AD5D717820D4,2.19,0.05,0.70,,MURO - 009,1,-54.61,51.16,0.0,-52.41,51.21,0.7,,,,,,,,
1080,Wall,EAD0E9E8-9897-CB4F-A469-A35FC4C3D282,1.58,0.05,0.70,,MURO - 010,1,-54.61,49.62,0.0,-54.56,51.21,0.7,,,,,,,,
1081,Wall,5E1DC42B-ADEB-E641-A928-811AB1BD95EA,0.03,0.02,0.72,,MURO - 009,1,-52.43,50.61,0.0,-52.41,50.66,0.72,,,,,,,,
