node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,embedded_in_wall_guid
3523,Wall,ADF092D9-998D-41C9-9531-49FCB5F2A783,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.76,-41.27,-7.0,119.87,-41.14,-6.78,0.11,0.22,0.0,,
3524,Wall,81F89006-841F-46FA-8FD4-A02BDD84FBA8,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.77,-41.31,-7.22,119.88,-41.18,-7.0,0.11,0.22,0.0,,
3525,Wall,28BFE5D7-43D5-4465-8452-7338B05F7A79,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.69,-41.33,-7.44,119.8,-41.2,-7.22,0.11,0.22,0.0,,
3526,Wall,BA630C06-9A21-4527-B8B5-093FE9F995DA,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.68,-41.3,-7.5,119.79,-41.16,-7.44,0.11,0.06,0.0,,
3527,Wall,92514FE6-AEAF-4931-92AB-B17E2D583067,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.76,-41.27,-7.44,119.87,-41.14,-7.22,0.11,0.22,0.0,,
3528,Wall,699F9A3E-C2F2-4651-996B-78D9FA0BC4D5,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.77,-41.31,-7.5,119.88,-41.18,-7.44,0.11,0.06,0.0,,
3529,Wall,FA6BC95D-140C-4D42-A1C0-399EA929CC54,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.85,-41.28,-7.0,119.97,-41.15,-6.78,0.11,0.22,0.0,,
3530,Wall,D92CDEF6-D2E7-444C-9348-ABA8B9951002,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.84,-41.24,-7.22,119.95,-41.11,-7.0,0.11,0.22,0.0,,
3531,Wall,0507321A-9F23-4F62-8EA4-331D262A3167,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.92,-41.22,-7.0,120.03,-41.09,-6.78,0.11,0.22,0.0,,
3532,Wall,D899A03D-81FF-4A65-8860-B56F362A3383,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.93,-41.26,-7.22,120.05,-41.13,-7.0,0.11,0.22,0.0,,
3533,Wall,D039DAEF-62B3-40BB-8269-A95253FB8F9F,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.85,-41.28,-7.44,119.97,-41.15,-7.22,0.11,0.22,0.0,,
3534,Wall,A35E83A5-9E1B-4FA2-93E1-8D8A86C21BE3,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.84,-41.24,-7.5,119.95,-41.11,-7.44,0.11,0.06,0.0,,
3535,Wall,1FC22590-4AEC-42CD-A3B2-C9C1A06C015B,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.92,-41.22,-7.44,120.03,-41.09,-7.22,0.11,0.22,0.0,,
3536,Wall,34B741CE-E928-4D05-8844-C43D70FAA7F7,,,0.09,,,Basic Wall:Generic - 230mm:329538,119.93,-41.26,-7.5,120.05,-41.13,-7.44,0.11,0.06,0.0,,
3537,Wall,F517C0D7-61DD-4A44-9FA8-B4828C6226BF,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.01,-41.23,-7.0,120.13,-41.1,-6.78,0.11,0.22,0.0,,
3538,Wall,EED9DB90-0936-4104-B27F-651CE1B73E2A,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.0,-41.19,-7.22,120.11,-41.06,-7.0,0.11,0.22,0.0,,
3539,Wall,13C0A534-5B36-4134-9821-5E05EC3B30BC,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.08,-41.17,-7.0,120.2,-41.04,-6.78,0.11,0.22,0.0,,
3540,Wall,B3D8D0D8-87EA-43FE-8944-636987F1275E,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.09,-41.2,-7.22,120.21,-41.07,-7.0,0.11,0.22,0.0,,
3541,Wall,DBF582D4-583E-49BF-A51E-2BE83BFB16B1,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.01,-41.23,-7.44,120.13,-41.1,-7.22,0.11,0.22,0.0,,
3542,Wall,05A37389-5DB4-4877-8703-CE037C91945D,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.0,-41.19,-7.5,120.11,-41.06,-7.44,0.11,0.06,0.0,,
3543,Wall,AB54542A-16F6-489A-B50A-8A311C6580A8,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.08,-41.17,-7.44,120.2,-41.04,-7.22,0.11,0.22,0.0,,
3544,Wall,901AED81-C0CC-4286-B25E-A9CEE2307D19,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.09,-41.2,-7.5,120.21,-41.07,-7.44,0.11,0.06,0.0,,
3545,Wall,717FB5A5-38BE-41AA-904C-E1164FD973BC,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.17,-41.18,-7.0,120.29,-41.05,-6.78,0.11,0.22,0.0,,
3546,Wall,F7C36034-1DAE-459E-B60E-314E27AFC72F,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.16,-41.14,-7.22,120.28,-41.01,-7.0,0.11,0.22,0.0,,
3547,Wall,9C716130-0EB9-430D-BDEF-0852B2B1243A,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.24,-41.11,-7.0,120.36,-40.98,-6.78,0.11,0.22,0.0,,
3548,Wall,CE910F6C-6FD9-4A2D-B5B6-09461E6552AB,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.26,-41.15,-7.22,120.37,-41.02,-7.0,0.11,0.22,0.0,,
3549,Wall,6BE20C1D-62B5-47F3-96A8-6054F2E46CD0,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.17,-41.18,-7.44,120.29,-41.05,-7.22,0.11,0.22,0.0,,
3550,Wall,C786EF68-A07A-4CAF-BC50-DF646ED9A005,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.16,-41.14,-7.5,120.28,-41.01,-7.44,0.11,0.06,0.0,,
3551,Wall,27A80C39-8350-47E8-813C-97B2F161620E,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.24,-41.11,-7.44,120.36,-40.98,-7.22,0.11,0.22,0.0,,
3552,Wall,F1FCB698-0E40-4C63-9BD9-5A99338AD820,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.26,-41.15,-7.5,120.37,-41.02,-7.44,0.11,0.06,0.0,,
3553,Wall,D8836F94-877F-4BA2-B595-B25DD4CB951A,,,0.08,,,Basic Wall:Generic - 230mm:329538,120.34,-41.13,-7.0,120.45,-41.0,-6.78,0.11,0.22,0.0,,
3554,Wall,7DEEBBAB-ED18-43E6-84C4-9CC483A624A7,,,0.08,,,Basic Wall:Generic - 230mm:329538,120.32,-41.09,-7.22,120.44,-40.96,-7.0,0.11,0.22,0.0,,
3555,Wall,44E36575-2158-40F7-829A-607D8A89FAC6,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.4,-41.06,-7.0,120.52,-40.93,-6.78,0.11,0.22,0.0,,
3556,Wall,A867A022-F21C-4ADB-AFBC-EEE44E922DD0,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.42,-41.1,-7.22,120.53,-40.97,-7.0,0.11,0.22,0.0,,
3557,Wall,BB31CCE4-925E-437F-98E8-669EC59C1FBE,,,0.08,,,Basic Wall:Generic - 230mm:329538,120.34,-41.13,-7.44,120.45,-41.0,-7.22,0.11,0.22,0.0,,
3558,Wall,B28270E9-D28F-40A5-B0BB-6395AC53CD0D,,,0.08,,,Basic Wall:Generic - 230mm:329538,120.32,-41.09,-7.5,120.44,-40.96,-7.44,0.11,0.06,0.0,,
3559,Wall,99C06BD3-4092-4E3B-AEBB-D38399B48A4D,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.4,-41.06,-7.44,120.52,-40.93,-7.22,0.11,0.22,0.0,,
3560,Wall,A3F87BE1-CA22-472A-BB31-F301530FC525,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.42,-41.1,-7.5,120.53,-40.97,-7.44,0.11,0.06,0.0,,
3561,Wall,66B2EB0D-18C2-4433-A71C-83BB8F1B66F8,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.5,-41.07,-7.0,120.61,-40.94,-6.78,0.11,0.22,0.0,,
3562,Wall,B88B3634-DF52-411F-A0CF-98BB26B6BE02,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.49,-41.04,-7.22,120.6,-40.91,-7.0,0.11,0.22,0.0,,
3563,Wall,CE351DBE-A1DF-4361-9BA8-2AB2188BD65F,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.57,-41.01,-7.0,120.68,-40.88,-6.78,0.11,0.22,0.0,,
3564,Wall,C5B5EABE-6E72-40A1-9147-3B01D8E6F976,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.58,-41.05,-7.22,120.69,-40.92,-7.0,0.11,0.22,0.0,,
3565,Wall,A3752647-FA95-422F-BBB6-CBACE85FB535,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.5,-41.07,-7.44,120.61,-40.94,-7.22,0.11,0.22,0.0,,
3566,Wall,6BB8C544-BBAC-4A1C-B838-3D1ECB8A7962,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.49,-41.04,-7.5,120.6,-40.91,-7.44,0.11,0.06,0.0,,
3567,Wall,B184982B-CD90-4E64-A77F-0A3C5073B12F,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.57,-41.01,-7.44,120.68,-40.88,-7.22,0.11,0.22,0.0,,
3568,Wall,FA2833F8-1998-4B69-B211-0EE5B9595CE3,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.58,-41.05,-7.5,120.69,-40.92,-7.44,0.11,0.06,0.0,,
3569,Wall,7CC3F90B-9630-4E09-8E90-32A156EA4E42,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.66,-41.02,-7.0,120.77,-40.89,-6.78,0.11,0.22,0.0,,
3570,Wall,FE7AD6EB-3ADA-4498-9405-48D6369FBE07,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.65,-40.98,-7.22,120.76,-40.85,-7.0,0.11,0.22,0.0,,
3571,Wall,C8BCFE5A-97AA-4EC5-BC89-9CB6E8BE1BF0,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.73,-40.96,-7.0,120.84,-40.83,-6.78,0.11,0.22,0.0,,
3572,Wall,6C8EB805-D68B-4A7E-A962-1981C1010269,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.74,-41.0,-7.22,120.86,-40.87,-7.0,0.11,0.22,0.0,,
3573,Wall,37BE990E-A5DC-483D-BD9E-96357605DDCB,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.66,-41.02,-7.44,120.77,-40.89,-7.22,0.11,0.22,0.0,,
3574,Wall,A294B1DD-868B-4222-965E-D97789FF4C99,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.65,-40.98,-7.5,120.76,-40.85,-7.44,0.11,0.06,0.0,,
3575,Wall,BBC9B5AB-93A8-4B79-82E9-6447B89942B0,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.73,-40.96,-7.44,120.84,-40.83,-7.22,0.11,0.22,0.0,,
3576,Wall,90E67951-CF95-43D9-91D2-E573558BC05B,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.74,-41.0,-7.5,120.86,-40.87,-7.44,0.11,0.06,0.0,,
3577,Wall,40926F58-9080-4673-B455-B18B0047D71C,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.82,-40.97,-7.0,120.94,-40.84,-6.78,0.11,0.22,0.0,,
3578,Wall,79A0E6D6-83A4-4846-B041-0D01416D8FF8,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.81,-40.93,-7.22,120.92,-40.8,-7.0,0.11,0.22,0.0,,
3579,Wall,27DF20C3-D6DD-4058-AF69-D69EE1EF43D8,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.89,-40.91,-7.0,121.01,-40.78,-6.78,0.11,0.22,0.0,,
3580,Wall,D5EC5F41-B80A-4947-A2E9-5F001510062A,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.9,-40.94,-7.22,121.02,-40.81,-7.0,0.11,0.22,0.0,,
3581,Wall,9576CCB6-26EE-4110-8C7E-A115C7FBA51B,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.82,-40.97,-7.44,120.94,-40.84,-7.22,0.11,0.22,0.0,,
3582,Wall,AFD2E541-371F-4224-A4EA-F4EDD98E9692,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.81,-40.93,-7.5,120.92,-40.8,-7.44,0.11,0.06,0.0,,
3583,Wall,C9458036-9A5B-4860-9473-5C939F868E90,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.89,-40.91,-7.44,121.01,-40.78,-7.22,0.11,0.22,0.0,,
3584,Wall,5D720BEB-0B72-4CCA-89DD-56F60D58575F,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.9,-40.94,-7.5,121.02,-40.81,-7.44,0.11,0.06,0.0,,
3585,Wall,6FDF2B0B-DA1E-4249-8EC6-67A5ECA7FE77,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.98,-40.92,-7.0,121.1,-40.79,-6.78,0.11,0.22,0.0,,
3586,Wall,DC7423B2-58A7-401B-B521-798AF2B9C14A,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.97,-40.88,-7.22,121.09,-40.75,-7.0,0.11,0.22,0.0,,
3587,Wall,1AD131DD-E560-44E5-9A1B-872046879844,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.05,-40.85,-7.0,121.17,-40.72,-6.78,0.11,0.22,0.0,,
3588,Wall,85EE8080-845D-4D3A-85A5-6C776B01AB4A,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.06,-40.89,-7.22,121.18,-40.76,-7.0,0.11,0.22,0.0,,
3589,Wall,18220BCD-EFC4-4CF5-A0B8-07483FF8DDFE,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.98,-40.92,-7.44,121.1,-40.79,-7.22,0.11,0.22,0.0,,
3590,Wall,06F7C875-9E8F-4637-B80F-20DAF659BDC4,,,0.09,,,Basic Wall:Generic - 230mm:329538,120.97,-40.88,-7.5,121.09,-40.75,-7.44,0.11,0.06,0.0,,
3591,Wall,A16D8B82-CCC1-4159-AB34-DC437DAE83D8,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.05,-40.85,-7.44,121.17,-40.72,-7.22,0.11,0.22,0.0,,
3592,Wall,9979BC9B-023F-49D5-8329-981E5E342D87,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.06,-40.89,-7.5,121.18,-40.76,-7.44,0.11,0.06,0.0,,
3593,Wall,BEC5AF57-BDC8-475B-BD5A-CFA1AC382E49,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.15,-40.87,-7.0,121.26,-40.74,-6.78,0.11,0.22,0.0,,
3594,Wall,024AC340-1416-4BBB-BACD-2C864E7ECF72,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.13,-40.83,-7.22,121.25,-40.7,-7.0,0.11,0.22,0.0,,
3595,Wall,70D20ECC-1776-46FB-84AE-70C46FDED77E,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.21,-40.8,-7.0,121.33,-40.67,-6.78,0.11,0.22,0.0,,
3596,Wall,5CABDCE5-F995-4989-BF94-05FF6FD14989,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.23,-40.84,-7.22,121.34,-40.71,-7.0,0.11,0.22,0.0,,
3597,Wall,F7A26EC9-99C4-48ED-B790-97EE2217ED87,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.15,-40.87,-7.44,121.26,-40.74,-7.22,0.11,0.22,0.0,,
3598,Wall,3DAA0F24-F600-4148-BC07-FBE2611D9D0D,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.13,-40.83,-7.5,121.25,-40.7,-7.44,0.11,0.06,0.0,,
3599,Wall,52D8F4D6-8A35-41CD-B92F-27D42F08048B,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.21,-40.8,-7.44,121.33,-40.67,-7.22,0.11,0.22,0.0,,
3600,Wall,BDFF6555-30EA-47B7-8315-FE5CCDF7D1B7,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.23,-40.84,-7.5,121.34,-40.71,-7.44,0.11,0.06,0.0,,
3601,Wall,C95F05B3-AEAD-4F8B-85D5-9D9106BBD9A2,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.31,-40.81,-7.0,121.42,-40.68,-6.78,0.11,0.22,0.0,,
3602,Wall,F15916C8-72A8-4DA4-9757-4CC2165BF99E,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.3,-40.78,-7.22,121.41,-40.65,-7.0,0.11,0.22,0.0,,
3603,Wall,1752820F-2669-4C8C-B90C-6F79A04BE6E6,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.38,-40.75,-7.0,121.49,-40.62,-6.78,0.11,0.22,0.0,,
3604,Wall,92C90568-482C-4D1D-87E3-155ADA3EC107,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.39,-40.79,-7.22,121.5,-40.66,-7.0,0.11,0.22,0.0,,
3605,Wall,DFE6A6F1-EC0C-41AB-ABD1-7BD4B095BD66,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.31,-40.81,-7.44,121.42,-40.68,-7.22,0.11,0.22,0.0,,
3606,Wall,AD4B90A3-EED7-407C-9818-189B1474C645,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.3,-40.78,-7.5,121.41,-40.65,-7.44,0.11,0.06,0.0,,
3607,Wall,7BD1BA9D-CA20-4A57-8D02-CF16AC985D20,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.38,-40.75,-7.44,121.49,-40.62,-7.22,0.11,0.22,0.0,,
3608,Wall,9A47692E-12BE-4204-83EF-36E0B176794D,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.39,-40.79,-7.5,121.5,-40.66,-7.44,0.11,0.06,0.0,,
3609,Wall,B5C7BEE2-8128-4C7A-83CE-D00B58A1A8E8,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.47,-40.76,-7.0,121.58,-40.63,-6.78,0.11,0.22,0.0,,
3610,Wall,C8B98378-2731-402E-841C-76FDB378DDF7,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.46,-40.72,-7.22,121.57,-40.59,-7.0,0.11,0.22,0.0,,
3611,Wall,460E368F-B884-442C-B371-B607AC81FD1B,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.54,-40.7,-7.0,121.65,-40.57,-6.78,0.11,0.22,0.0,,
3612,Wall,F30593BC-BF34-4B0D-8447-98CB9A28A11E,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.55,-40.74,-7.22,121.66,-40.61,-7.0,0.11,0.22,0.0,,
3613,Wall,62F0A069-2B22-4756-A617-B48BF4ABDA07,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.47,-40.76,-7.44,121.58,-40.63,-7.22,0.11,0.22,0.0,,
3614,Wall,1B3EE4F9-0697-430B-8342-82231DD9BC1C,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.46,-40.72,-7.5,121.57,-40.59,-7.44,0.11,0.06,0.0,,
3615,Wall,8172E810-7B8E-44E9-AAB6-3FE26C262C9B,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.54,-40.7,-7.44,121.65,-40.57,-7.22,0.11,0.22,0.0,,
3616,Wall,D2AEDD7C-3C77-49CE-BAB7-EE110859BBEC,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.55,-40.74,-7.5,121.66,-40.61,-7.44,0.11,0.06,0.0,,
3617,Wall,88B66035-2230-4947-968A-331D47DF8A3F,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.63,-40.71,-7.0,121.75,-40.58,-6.78,0.11,0.22,0.0,,
3618,Wall,E9F28DBD-B74D-4040-8340-CF3D3A5C18C9,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.62,-40.67,-7.22,121.73,-40.54,-7.0,0.11,0.22,0.0,,
3619,Wall,AD5D2E2E-A9D5-4C21-B3C9-D0FEC2D13173,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.7,-40.65,-7.0,121.81,-40.52,-6.78,0.11,0.22,0.0,,
3620,Wall,E7D654D7-FD11-403A-920A-C9DE2D4B580C,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.71,-40.68,-7.22,121.83,-40.55,-7.0,0.11,0.22,0.0,,
3621,Wall,B594188C-5F23-4BD2-82D1-E2FC7F0D9B77,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.63,-40.71,-7.44,121.75,-40.58,-7.22,0.11,0.22,0.0,,
3622,Wall,E794F01B-3973-4D24-A1C2-DB4D38604A58,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.62,-40.67,-7.5,121.73,-40.54,-7.44,0.11,0.06,0.0,,
3623,Wall,0172ACC7-39BB-4DF0-9EBD-931AF29BAF10,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.7,-40.65,-7.44,121.81,-40.52,-7.22,0.11,0.22,0.0,,
3624,Wall,71CA6441-6FFA-48F5-B1B2-05ECE881D7BD,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.71,-40.68,-7.5,121.83,-40.55,-7.44,0.11,0.06,0.0,,
3625,Wall,F486A784-614E-471C-A322-55EB57723EDB,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.79,-40.66,-7.0,121.91,-40.53,-6.78,0.11,0.22,0.0,,
3626,Wall,22C93FA9-69EB-4C35-A180-FE4465886D07,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.78,-40.62,-7.22,121.9,-40.49,-7.0,0.11,0.22,0.0,,
3627,Wall,68B3F52C-7B06-403F-A535-6D31498F17B5,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.86,-40.59,-7.0,121.98,-40.46,-6.78,0.11,0.22,0.0,,
3628,Wall,C2A6308E-C612-4D6C-BD12-F384DF2390C3,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.87,-40.63,-7.22,121.99,-40.5,-7.0,0.11,0.22,0.0,,
3629,Wall,AB4A4701-4330-4DDB-A5E3-7E084A1FC5A1,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.79,-40.66,-7.44,121.91,-40.53,-7.22,0.11,0.22,0.0,,
3630,Wall,AA19D49B-B183-43D7-B4CF-18DC71E0D10B,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.78,-40.62,-7.5,121.9,-40.49,-7.44,0.11,0.06,0.0,,
3631,Wall,C8070CCE-C941-43B8-BF79-6F0DA972BA42,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.86,-40.59,-7.44,121.98,-40.46,-7.22,0.11,0.22,0.0,,
3632,Wall,C275842F-EF1D-4F54-9A90-632F48F03E6C,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.87,-40.63,-7.5,121.99,-40.5,-7.44,0.11,0.06,0.0,,
3633,Wall,ADF28AD6-9E88-4AB8-BD5D-CC7A2B8B8DA5,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.95,-40.61,-7.0,122.07,-40.48,-6.78,0.11,0.22,0.0,,
3634,Wall,AFB540B7-4015-4AB3-93EE-A5D37883D8A8,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.94,-40.57,-7.22,122.06,-40.44,-7.0,0.11,0.22,0.0,,
3635,Wall,57092D72-A301-4AD7-9C9E-2D3ACB9D828F,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.02,-40.54,-7.0,122.14,-40.41,-6.78,0.11,0.22,0.0,,
3636,Wall,25F89D4F-3AC3-4AE7-AF89-DC24AB651635,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.04,-40.58,-7.22,122.15,-40.45,-7.0,0.11,0.22,0.0,,
3637,Wall,6B5AFF91-7D76-4A10-83DB-6F0853D54B77,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.95,-40.61,-7.44,122.07,-40.48,-7.22,0.11,0.22,0.0,,
3638,Wall,065DA429-9A75-4CB0-8D73-BAAF3B408EDD,,,0.09,,,Basic Wall:Generic - 230mm:329538,121.94,-40.57,-7.5,122.06,-40.44,-7.44,0.11,0.06,0.0,,
3639,Wall,BA969402-A896-4B78-9AF1-1C74DB7FFF1F,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.02,-40.54,-7.44,122.14,-40.41,-7.22,0.11,0.22,0.0,,
3640,Wall,76EE3301-5D6C-4A27-8B7D-F584502A1BDD,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.04,-40.58,-7.5,122.15,-40.45,-7.44,0.11,0.06,0.0,,
3641,Wall,DD7BC2C1-9078-47A9-96F9-FD46CF3FF14C,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.12,-40.55,-7.0,122.23,-40.42,-6.78,0.11,0.22,0.0,,
3642,Wall,5BD48278-C8CF-4F9B-91F8-F429EA915345,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.1,-40.52,-7.22,122.22,-40.39,-7.0,0.11,0.22,0.0,,
3643,Wall,55C648D0-CDBE-41BF-99B7-AA9E14D0A338,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.19,-40.49,-7.0,122.3,-40.36,-6.78,0.11,0.22,0.0,,
3644,Wall,CCF44674-B5AE-4726-BBCC-57299991A687,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.2,-40.53,-7.22,122.31,-40.4,-7.0,0.11,0.22,0.0,,
3645,Wall,60B133FC-2071-44F1-AD3B-7D8AD8245BA3,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.12,-40.55,-7.44,122.23,-40.42,-7.22,0.11,0.22,0.0,,
3646,Wall,283E85DF-BD4E-42AE-A73D-4C5D61B6353A,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.1,-40.52,-7.5,122.22,-40.39,-7.44,0.11,0.06,0.0,,
3647,Wall,36D52ADF-1FBC-4CC2-97E4-35D953B9EC35,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.19,-40.49,-7.44,122.3,-40.36,-7.22,0.11,0.22,0.0,,
3648,Wall,21C3509A-DED6-463D-872A-15BCE7B04246,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.2,-40.53,-7.5,122.31,-40.4,-7.44,0.11,0.06,0.0,,
3649,Wall,EBBCCDBD-BF61-47D8-A93D-657B599B173B,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.28,-40.5,-7.0,122.39,-40.37,-6.78,0.11,0.22,0.0,,
3650,Wall,E95C0C86-F8DF-40E9-8895-0D6A01FE7F14,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.27,-40.46,-7.22,122.38,-40.33,-7.0,0.11,0.22,0.0,,
3651,Wall,31DB4207-8A05-440A-AE2C-340A490C44F9,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.35,-40.44,-7.0,122.46,-40.31,-6.78,0.11,0.22,0.0,,
3652,Wall,B847175D-6F21-4EC3-8082-7C3F92549799,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.36,-40.48,-7.22,122.47,-40.35,-7.0,0.11,0.22,0.0,,
3653,Wall,CBFA616C-DA1C-4644-95B4-E4BCB3922F40,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.28,-40.5,-7.44,122.39,-40.37,-7.22,0.11,0.22,0.0,,
3654,Wall,4AD25397-8B7A-40F7-BCDE-3C5BFD813FE2,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.27,-40.46,-7.5,122.38,-40.33,-7.44,0.11,0.06,0.0,,
3655,Wall,BB9B7E73-41AD-4880-A450-01613AD1B5B4,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.35,-40.44,-7.44,122.46,-40.31,-7.22,0.11,0.22,0.0,,
