edge_id,node1_id,node2_id,distance,type
401,779,848,0.0,spatial
402,978,1043,0.0,spatial
403,911,1048,0.0,spatial
404,796,909,0.0,spatial
405,927,1073,0.0,spatial
406,949,1086,0.0,spatial
407,867,1060,0.0,spatial
408,934,1045,0.0,spatial
409,905,1131,0.0,spatial
410,895,909,0.0,spatial
411,1045,1175,0.0,spatial
412,1055,1068,0.0,spatial
413,874,1145,0.0,spatial
414,1038,1108,0.0,spatial
415,1142,1143,0.0,spatial
416,944,1034,0.0,spatial
417,989,1029,0.0,spatial
418,930,1062,0.0,spatial
419,794,1136,0.0,spatial
420,946,1078,0.0,spatial
421,919,1145,0.0,spatial
422,766,1034,0.0,spatial
423,934,1038,0.0,spatial
424,844,1133,0.0,spatial
425,804,1000,0.0,spatial
426,982,1056,0.0,spatial
427,1136,1165,0.0,spatial
428,915,1068,0.0,spatial
429,874,1138,0.0,spatial
430,1030,1132,0.0,spatial
431,830,1125,0.0,spatial
432,863,972,0.0,spatial
433,890,1059,0.0,spatial
434,910,1043,0.0,spatial
435,767,1119,0.0,spatial
436,1068,1194,0.0,spatial
437,778,1103,0.0,spatial
438,791,1000,0.0,spatial
439,901,1133,0.0,spatial
440,766,1076,0.0,spatial
441,1059,1142,0.0,spatial
442,762,952,0.0,spatial
443,1012,1077,0.0,spatial
444,919,1138,0.0,spatial
445,786,1126,0.0,spatial
446,1073,1208,0.0,spatial
447,961,1059,0.0,spatial
448,949,1024,0.0,spatial
449,869,922,0.0,spatial
450,1007,1137,0.0,spatial
451,794,795,0.0,spatial
452,1048,1117,0.0,spatial
453,882,1138,0.0,spatial
454,836,1008,0.0,spatial
455,780,932,0.0,spatial
456,774,836,0.0,spatial
457,931,1013,0.0,spatial
458,883,1073,0.0,spatial
459,1012,1119,0.0,spatial
460,828,1035,0.0,spatial
461,989,1128,0.0,spatial
462,766,1069,0.0,spatial
463,779,1088,0.0,spatial
464,929,989,0.0,spatial
465,1001,1138,0.0,spatial
466,952,1079,0.0,spatial
467,767,1034,0.0,spatial
468,842,1047,0.0,spatial
469,1017,1120,0.0,spatial
470,769,931,0.0,spatial
